2.150550000000000182e+03,2.148550000000000182e+03,2.150949999999999818e+03,2.110550000000000182e+03,3.186450000000000000e+06,1.145645645645647477e+02,1.456456456456473347e+01,1.810126282370235970e-02,3.926437500000000000e+07,1.687389999999999873e+03,1.886220000000000027e+03,2.108146428571428260e+03,2.091017592592592791e+03,5.914067998948737426e+01,2.090180819328368216e+03,2.086268062540435039e+03
2.171150000000000091e+03,2.164849999999999909e+03,2.177000000000000000e+03,2.150550000000000182e+03,4.265600000000000000e+06,1.118955926401370249e+02,1.189559264013701423e+01,3.066009664595686565e-02,4.352997500000000000e+07,1.695029999999999973e+03,1.891640000000000100e+03,2.113285714285714221e+03,2.093266666666666424e+03,6.012725313268838079e+01,2.094787991661031811e+03,2.091688688092985103e+03
2.148400000000000091e+03,2.168300000000000182e+03,2.174349999999999909e+03,2.155000000000000000e+03,2.966800000000000000e+06,9.261146496815302953e+01,-7.388535031846979351e+00,2.850773171425878549e-02,4.649677500000000000e+07,1.707909999999999854e+03,1.899914999999999736e+03,2.127724999999999909e+03,2.099618518518518613e+03,5.782715635791132769e+01,2.104290546941316279e+03,2.097444178835772618e+03
2.171000000000000000e+03,2.178500000000000000e+03,2.187349999999999909e+03,2.145000000000000000e+03,4.594275000000000000e+06,1.012738853503184657e+02,1.273885350318471499e+00,2.858896574517820824e-02,5.109105000000000000e+07,1.719930000000000291e+03,1.909589999999999691e+03,2.143935714285714312e+03,2.109779629629629653e+03,5.899772416356586291e+01,2.114315734682742004e+03,2.102637637495044146e+03
2.180000000000000000e+03,2.180650000000000091e+03,2.199000000000000000e+03,2.163250000000000000e+03,4.265850000000000000e+06,9.476971116315392862e+01,-5.230288836846074929e+00,1.494030858020521137e-02,5.535690000000000000e+07,1.732040000000000191e+03,1.919179999999999836e+03,2.161717857142857156e+03,2.119859259259259034e+03,5.367037000069111485e+01,2.123851450680731432e+03,2.106680916917332979e+03
2.167400000000000091e+03,2.167199999999999818e+03,2.185400000000000091e+03,2.165000000000000000e+03,3.584625000000000000e+06,7.724508050089433198e+01,-2.275491949910567513e+01,1.085525556043101915e-03,5.177227500000000000e+07,1.738459999999999809e+03,1.927780000000000200e+03,2.171017857142857338e+03,2.129339814814814872e+03,5.148345784418362570e+01,2.131511800682470493e+03,2.112441214008619681e+03
2.199900000000000091e+03,2.195150000000000091e+03,2.198300000000000182e+03,2.135000000000000000e+03,3.482275000000000000e+06,9.724508050089451672e+01,-2.754919499105480618e+00,1.238297283586215283e-02,5.525455000000000000e+07,1.738930000000000291e+03,1.933465000000000146e+03,2.173703571428571195e+03,2.136716666666666697e+03,5.580576307363934063e+01,2.141380025207640301e+03,2.121724512172724644e+03
2.189050000000000182e+03,2.219199999999999818e+03,2.224000000000000000e+03,2.198000000000000000e+03,3.380825000000000000e+06,1.144543828264757082e+02,1.445438282647572059e+01,1.868257975671325233e-02,5.863537500000000000e+07,1.744299999999999955e+03,1.942934999999999945e+03,2.179071428571428442e+03,2.148198148148148448e+03,5.698956636521938890e+01,2.153830771637543876e+03,2.131668095187835206e+03
2.210000000000000000e+03,2.206849999999999909e+03,2.211699999999999818e+03,2.182000000000000000e+03,3.155800000000000000e+06,8.959028831562967810e+01,-1.040971168437031302e+01,1.201476623942394038e-02,5.547957500000000000e+07,1.752440000000000055e+03,1.954035000000000309e+03,2.185421428571428805e+03,2.160745370370370438e+03,6.168501264883657598e+01,2.167759393659938723e+03,2.140605079012241731e+03
2.223000000000000000e+03,2.223900000000000091e+03,2.227000000000000000e+03,2.202000000000000000e+03,2.441750000000000000e+06,9.993281827342968882e+01,-6.718172657031179495e-02,2.616279069767454835e-02,5.792132500000000000e+07,1.757679999999999836e+03,1.962924999999999727e+03,2.191992857142856792e+03,2.172904629629629653e+03,5.794933234816723910e+01,2.176926736264111696e+03,2.148704811152496859e+03
2.204849999999999909e+03,2.196949999999999818e+03,2.228699999999999818e+03,2.193300000000000182e+03,4.099975000000000000e+06,7.852037169406706596e+01,-2.147962830593292338e+01,8.199895223559789184e-04,5.382135000000000000e+07,1.769019999999999982e+03,1.970459999999999809e+03,2.208635714285714130e+03,2.181108333333333576e+03,5.342065543108824244e+01,2.183707813339604400e+03,2.158245111145207375e+03
2.222000000000000000e+03,2.223449999999999818e+03,2.227000000000000000e+03,2.201199999999999818e+03,3.142550000000000000e+06,9.629237288135593076e+01,-3.707627118644070574e+00,1.915104542177361322e-03,5.696390000000000000e+07,1.769379999999999654e+03,1.973670000000000073e+03,2.213500000000000000e+03,2.186388888888888687e+03,5.995414596866637424e+01,2.188857499108181855e+03,2.169030069019917391e+03
2.176150000000000091e+03,2.164800000000000182e+03,2.225000000000000000e+03,2.156150000000000091e+03,6.909625000000000000e+06,5.487288135593243510e+01,-4.512711864406757201e+01,-1.905430817681298336e-02,5.005427500000000000e+07,1.770230000000000018e+03,1.979185000000000173e+03,2.211971428571428532e+03,2.192542592592592428e+03,6.910480556974563626e+01,2.194148291179245462e+03,2.177965174860908519e+03
2.197949999999999818e+03,2.188550000000000182e+03,2.194000000000000000e+03,2.167150000000000091e+03,5.398500000000000000e+06,6.601777401608146079e+01,-3.398222598391854632e+01,-1.589549889833171900e-02,5.545277500000000000e+07,1.761820000000000164e+03,1.977815000000000055e+03,2.207660714285714221e+03,2.195467592592592609e+03,7.979569722465946313e+01,2.196431909947685654e+03,2.184105963080570746e+03
2.206000000000000000e+03,2.209150000000000091e+03,2.214800000000000182e+03,2.196000000000000000e+03,2.563850000000000000e+06,8.345323741007211993e+01,-1.654676258992787652e+01,5.553153235167060213e-03,5.801662500000000000e+07,1.754750000000000000e+03,1.978605000000000018e+03,2.196432142857142935e+03,2.198580555555555748e+03,8.121921800603868746e+01,2.203271586456633486e+03,2.188577313601340393e+03
2.212000000000000000e+03,2.214449999999999818e+03,2.227000000000000000e+03,2.178800000000000182e+03,5.451975000000000000e+06,8.479188900747061552e+01,-1.520811099252937737e+01,-4.047763610605141331e-03,6.346860000000000000e+07,1.757190000000000055e+03,1.982799999999999955e+03,2.197171428571428805e+03,2.205342592592592609e+03,8.454646239006777364e+01,2.207464469535761509e+03,2.192938318024140699e+03
2.197949999999999818e+03,2.191900000000000091e+03,2.223800000000000182e+03,2.186349999999999909e+03,4.399700000000000000e+06,6.072572038420512541e+01,-3.927427961579487459e+01,1.251847745750180388e-02,5.906890000000000000e+07,1.755390000000000100e+03,1.984730000000000018e+03,2.188182142857142935e+03,2.207384259259259125e+03,8.155448395251977445e+01,2.206018669861599847e+03,2.195649136026486303e+03
2.175099999999999909e+03,2.171900000000000091e+03,2.199000000000000000e+03,2.166599999999999909e+03,4.702875000000000000e+06,3.938100320170774893e+01,-6.061899679829224397e+01,-7.607776838546110275e-03,5.436602500000000000e+07,1.760810000000000173e+03,1.982000000000000000e+03,2.200464285714285779e+03,2.204049074074073815e+03,7.928196103119111626e+01,2.204312907030247061e+03,2.197582246435440993e+03
2.222300000000000182e+03,2.202949999999999818e+03,2.209800000000000182e+03,2.165550000000000182e+03,4.151175000000000000e+06,7.251867662753463151e+01,-2.748132337246536494e+01,-2.806509290903864799e-03,5.851720000000000000e+07,1.757480000000000018e+03,1.978505000000000337e+03,2.201646428571428714e+03,2.201983333333333576e+03,7.950423797921530422e+01,2.198199157371659567e+03,2.202665890555353144e+03
2.232900000000000091e+03,2.234699999999999818e+03,2.287000000000000000e+03,2.208000000000000000e+03,3.576325000000000000e+06,1.064034151547491973e+02,6.403415154749211524e+00,9.144482828693355908e-03,6.209352500000000000e+07,1.756240000000000236e+03,1.976409999999999854e+03,2.197246428571428623e+03,2.196947222222222535e+03,7.128336028115104739e+01,2.197210520331182579e+03,2.205600488549534020e+03
2.243500000000000000e+03,2.236300000000000182e+03,2.241900000000000091e+03,2.225099999999999909e+03,2.720025000000000000e+06,6.664473684210537385e+01,-3.335526315789461904e+01,2.025639855832843048e-02,6.481355000000000000e+07,1.760290000000000191e+03,1.980185000000000173e+03,2.194667857142856974e+03,2.198188888888888414e+03,6.488362117402836304e+01,2.193536157025257125e+03,2.204752433848051169e+03
2.244699999999999818e+03,2.238400000000000091e+03,2.248000000000000000e+03,2.234000000000000000e+03,2.418950000000000000e+06,6.285823461979369853e+01,-3.714176538020630147e+01,3.061835259450250771e-02,6.723250000000000000e+07,1.769170000000000073e+03,1.981470000000000027e+03,2.203428571428571558e+03,2.194790740740740603e+03,6.489800332561227947e+01,2.200272676137292365e+03,2.205097134467947399e+03
2.225099999999999909e+03,2.226599999999999909e+03,2.246000000000000000e+03,2.217000000000000000e+03,3.472200000000000000e+06,5.384027512418789740e+01,-4.615972487581210260e+01,1.073560453028897348e-02,6.376030000000000000e+07,1.782470000000000027e+03,1.988830000000000382e+03,2.224232142857142662e+03,2.203655555555555566e+03,6.851497449912781690e+01,2.206924267084275016e+03,2.202905223119027141e+03
2.271349999999999909e+03,2.265750000000000000e+03,2.268000000000000000e+03,2.222000000000000000e+03,4.111325000000000000e+06,8.376003056935421398e+01,-1.623996943064578957e+01,1.389448248086999800e-02,6.787162500000000000e+07,1.787200000000000045e+03,1.992634999999999764e+03,2.234792857142857429e+03,2.208608333333333576e+03,7.025554672719870553e+01,2.208568809532453542e+03,2.205160632163640003e+03
2.289000000000000000e+03,2.286099999999999909e+03,2.287949999999999818e+03,2.266550000000000182e+03,2.958500000000000000e+06,9.931218952999610394e+01,-6.878104700038911723e-01,2.226892635156272476e-02,7.083012500000000000e+07,1.793410000000000309e+03,1.998295000000000073e+03,2.239028571428571468e+03,2.211519444444444616e+03,7.502753723093462668e+01,2.210300312114872668e+03,2.205064645434844351e+03
2.300000000000000000e+03,2.299300000000000182e+03,2.309000000000000000e+03,2.274150000000000091e+03,4.445625000000000000e+06,1.086115326251899660e+02,8.611532625189974866e+00,2.720693352394571579e-02,7.527575000000000000e+07,1.803370000000000118e+03,2.005459999999999809e+03,2.247703571428571195e+03,2.215152777777777828e+03,7.843008784978592018e+01,2.218069850695806963e+03,2.213418144673319148e+03
2.299000000000000000e+03,2.320150000000000091e+03,2.324500000000000000e+03,2.292050000000000182e+03,3.093050000000000000e+06,1.072947333987570175e+02,7.294733398757015763e+00,4.201473097996954315e-02,7.836880000000000000e+07,1.815549999999999955e+03,2.016200000000000045e+03,2.260921428571428805e+03,2.225195370370370256e+03,7.257287507751490807e+01,2.233925030839975079e+03,2.221483486837136752e+03
2.310099999999999909e+03,2.310000000000000000e+03,2.312400000000000091e+03,2.281900000000000091e+03,3.066050000000000000e+06,9.087763447625037827e+01,-9.122365523749618177e+00,1.952995696789142782e-02,7.530275000000000000e+07,1.834260000000000218e+03,2.031025000000000318e+03,2.286525000000000091e+03,2.242073148148147993e+03,7.076574300766102965e+01,2.248864082411480013e+03,2.226761887185653904e+03
2.357699999999999818e+03,2.349849999999999909e+03,2.353000000000000000e+03,2.310099999999999909e+03,2.836200000000000000e+06,1.159484114501415206e+02,1.594841145014151351e+01,2.788591925112637523e-02,7.813895000000000000e+07,1.843109999999999900e+03,2.041730000000000246e+03,2.300582142857143026e+03,2.254995370370370438e+03,6.577757337149409977e+01,2.257881469822095369e+03,2.232699766622004518e+03
2.350000000000000000e+03,2.341099999999999909e+03,2.365900000000000091e+03,2.336000000000000000e+03,5.020925000000000000e+06,9.365164043744994160e+01,-6.348359562550068169e+00,1.817944591832284726e-02,7.311802500000000000e+07,1.855860000000000127e+03,2.053244999999999891e+03,2.314771428571428714e+03,2.264908333333333303e+03,4.882018676164882720e+01,2.268806874168639752e+03,2.242444845338752202e+03
2.350000000000000000e+03,2.357750000000000000e+03,2.362250000000000000e+03,2.341000000000000000e+03,3.082325000000000000e+06,9.593211879211375503e+01,-4.067881207886246742e+00,1.620584875977842260e-02,7.620035000000000000e+07,1.864220000000000027e+03,2.063724999999999909e+03,2.326607142857142662e+03,2.276303703703703377e+03,3.772240083799394483e+01,2.281146188792629800e+03,2.257597447938776440e+03
2.345000000000000000e+03,2.349849999999999909e+03,2.359000000000000000e+03,2.345599999999999909e+03,3.016250000000000000e+06,9.198901921637126122e+01,-8.010980783628744106e+00,1.725108225108221149e-02,7.318410000000000000e+07,1.871740000000000236e+03,2.075659999999999854e+03,2.334871428571428169e+03,2.289828703703703923e+03,3.183673919618161818e+01,2.299544403519719708e+03,2.270551694951935588e+03
2.315000000000000000e+03,2.315500000000000000e+03,2.351199999999999818e+03,2.308750000000000000e+03,4.429000000000000000e+06,7.484402295982025066e+01,-2.515597704017974579e+01,-1.461795433751086719e-02,6.875510000000000000e+07,1.879709999999999809e+03,2.087984999999999673e+03,2.349042857142856974e+03,2.307674999999999727e+03,2.669494793675287525e+01,2.313827074166167677e+03,2.278860412852446643e+03
2.316000000000000000e+03,2.305349999999999909e+03,2.329949999999999818e+03,2.290349999999999909e+03,5.520975000000000000e+06,6.165294490183651277e+01,-3.834705509816348723e+01,-1.527059929093161315e-02,6.323412500000000000e+07,1.872840000000000146e+03,2.092960000000000036e+03,2.344075000000000273e+03,2.318556481481481114e+03,2.399537215580416927e+01,2.322748258344527585e+03,2.287044915386186858e+03
2.365000000000000000e+03,2.359949999999999818e+03,2.365000000000000000e+03,2.312099999999999909e+03,4.935725000000000000e+06,9.600402955003339400e+01,-3.995970449966601556e+00,9.330929911991593748e-04,6.816985000000000000e+07,1.865690000000000055e+03,2.094884999999999764e+03,2.338953571428571195e+03,2.325837962962963047e+03,2.837041120796213178e+01,2.329056947234239942e+03,2.297681305697629796e+03
2.383000000000000000e+03,2.380900000000000091e+03,2.388699999999999818e+03,2.352599999999999909e+03,4.658925000000000000e+06,1.100738750839489484e+02,1.007387508394895370e+01,1.321360937932216165e-02,7.282877500000000000e+07,1.866130000000000337e+03,2.100949999999999818e+03,2.331942857142857065e+03,2.332809259259259306e+03,3.102677459544871752e+01,2.334378071058280966e+03,2.312165560244116477e+03
2.366349999999999909e+03,2.360449999999999818e+03,2.383849999999999909e+03,2.354000000000000000e+03,4.095900000000000000e+06,8.354688410017470801e+01,-1.645311589982529199e+01,1.941265385445900202e-02,6.873287500000000000e+07,1.872340000000000146e+03,2.107025000000000546e+03,2.331467857142857156e+03,2.337432407407407482e+03,3.957035796624785462e+01,2.342966898832049992e+03,2.322578664001438028e+03
2.353099999999999909e+03,2.364550000000000182e+03,2.371349999999999909e+03,2.352000000000000000e+03,2.943950000000000000e+06,8.551289742051609721e+01,-1.448710257948390101e+01,2.567939792222451167e-02,7.167682500000000000e+07,1.881329999999999472e+03,2.112070000000000164e+03,2.345010714285714585e+03,2.344490740740740875e+03,5.202919675734786153e+01,2.344344621813608683e+03,2.330630212383714024e+03
2.410500000000000000e+03,2.404599999999999909e+03,2.408699999999999818e+03,2.348550000000000182e+03,4.144325000000000000e+06,1.130167826442899184e+02,1.301678264428992016e+01,1.891989237060111295e-02,7.582115000000000000e+07,1.893170000000000073e+03,2.113539999999999964e+03,2.366700000000000273e+03,2.344517592592592791e+03,5.861863154386651331e+01,2.345797408352063485e+03,2.338576112607383948e+03
2.385000000000000000e+03,2.382849999999999909e+03,2.420000000000000000e+03,2.375599999999999909e+03,5.555050000000000000e+06,8.078781122259385938e+01,-1.921218877740614062e+01,8.190180183963283221e-04,7.026610000000000000e+07,1.902099999999999909e+03,2.119889999999999873e+03,2.374939285714285688e+03,2.348082407407407572e+03,6.423987777296336787e+01,2.346610766173072989e+03,2.343589684825944460e+03
2.386099999999999909e+03,2.384800000000000182e+03,2.407000000000000000e+03,2.378099999999999909e+03,4.892925000000000000e+06,7.451122375090525907e+01,-2.548877624909474093e+01,1.031582960876119628e-02,7.515902500000000000e+07,1.902490000000000236e+03,2.122399999999999636e+03,2.374282142857142844e+03,2.348625925925925912e+03,6.894703254626674038e+01,2.347180292977928275e+03,2.350379744432345888e+03
2.366199999999999818e+03,2.365550000000000182e+03,2.404000000000000000e+03,2.350250000000000000e+03,4.366875000000000000e+06,6.057204923968149046e+01,-3.942795076031850243e+01,4.229134507623014756e-04,7.079215000000000000e+07,1.907359999999999900e+03,2.125894999999999527e+03,2.382807142857142935e+03,2.351315740740740694e+03,7.281734141276834293e+01,2.355883402650740663e+03,2.351891403836741574e+03
2.325099999999999909e+03,2.326949999999999818e+03,2.372000000000000000e+03,2.323150000000000091e+03,6.409050000000000000e+06,2.822984959506354485e+01,-7.177015040493645870e+01,-3.229227314314234848e-02,6.438310000000000000e+07,1.907559999999999945e+03,2.130899999999999636e+03,2.388564285714285688e+03,2.360937037037037044e+03,8.012437582606125375e+01,2.369715799549525855e+03,2.352797556093990806e+03
2.347000000000000000e+03,2.323150000000000091e+03,2.336000000000000000e+03,2.298000000000000000e+03,5.775375000000000000e+06,2.529888160431944399e+01,-7.470111839568055245e+01,-2.505403193654649752e-02,5.860772500000000000e+07,1.892029999999999973e+03,2.133060000000000400e+03,2.371714285714285779e+03,2.372123148148148175e+03,8.351625378717983494e+01,2.373343412069653368e+03,2.351458739409422378e+03
2.335000000000000000e+03,2.348800000000000182e+03,2.354900000000000091e+03,2.322500000000000000e+03,3.690050000000000000e+06,4.508291554184360450e+01,-5.491708445815639550e+01,-1.509560550150955936e-02,6.229777500000000000e+07,1.880090000000000146e+03,2.129380000000000109e+03,2.358096428571428532e+03,2.372446296296296623e+03,8.272274336096538150e+01,2.369826873199371676e+03,2.351465583210036584e+03
2.327000000000000000e+03,2.335550000000000182e+03,2.345000000000000000e+03,2.316050000000000182e+03,3.742625000000000000e+06,3.486309294253779001e+01,-6.513690705746220999e+01,-1.268204011752023692e-02,5.855515000000000000e+07,1.872890000000000100e+03,2.126170000000000073e+03,2.343042857142856974e+03,2.368770370370370529e+03,8.466648761073327023e+01,2.370088577515231464e+03,2.356370379089157723e+03
