# RSI,MACD,MACD,MACD,WILLR,STOCH,STOCH,STOCHRSI,STOCHRSI,CCI,ROC,OBV,AD,MOM,SMA,WMA,EMA,TSF,BBANDS,BBANDS,BBANDS,TEMA,ADX,MFI,ATR,DS5,DS10,DW5,DW10,OCRSI
6.714602468483855091e+01,1.151786919905489981e+00,1.509389949188609803e-01,1.000847924986628890e+00,-2.375809935205171364e+00,7.569853072309048514e+01,8.217673112226668763e+01,1.000000000000000000e+02,8.875793402284938338e+01,1.826603477536908144e+02,7.234650166587353048e+00,1.529925220000000000e+08,4.857561866972935200e+07,7.600000000000008527e+00,1.052770000000000721e+02,1.062261818181817290e+02,1.066290118343002575e+02,1.087573333333332926e+02,1.135556836966314194e+02,1.069039999999999537e+02,1.002523163033684881e+02,1.087647630714302949e+02,2.167110198452076020e+01,6.502431855280526918e+01,3.433161880500075203e+00,1.053749158123176377e+00,1.070034290490799789e+00,1.041172447363717168e+00,1.060473021545793371e+00,6.222992640116537189e+01
6.470744258483111366e+01,1.594762771016050351e+00,6.322135869512574002e-01,9.625491840647929509e-01,-7.405177603853124957e+00,8.103918278784095719e+01,8.961205248035872728e+01,8.501353598431273895e+01,9.500451199477093667e+01,4.531751914998775987e+01,5.245809003578827401e+00,1.465827840000000000e+08,5.421744184821345657e+07,5.569999999999993179e+00,1.058340000000000600e+02,1.074030909090908068e+02,1.075601005917002055e+02,1.115873333333332766e+02,1.155706117775964685e+02,1.081819999999999453e+02,1.007933882224034221e+02,1.105322472867388512e+02,2.152093456985424424e+01,6.371316582262751638e+01,4.356507460464355219e+00,1.032981457174022122e+00,1.055898860479618451e+00,1.017660700842661026e+00,1.040472849096945929e+00,5.916047930184076620e+01
6.206426150109325590e+01,1.660880117776969200e+00,9.751024305598279263e-01,6.857776872171412741e-01,-1.330523780854911564e+01,8.793738035559466937e+01,9.202335746415860740e+01,6.659301066727208251e+01,8.386884888386163084e+01,1.654121697539457614e+02,6.264389869531861166e+00,1.435315000000000000e+08,5.179352465195177495e+07,6.530000000000001137e+00,1.064870000000000516e+02,1.083005454545453574e+02,1.081437186659365324e+02,1.131366666666667555e+02,1.156208945659200538e+02,1.095839999999999463e+02,1.035471054340798389e+02,1.111991242037370995e+02,2.138149339909248070e+01,6.807194515205375751e+01,4.198185499002615728e+00,1.010822747846401359e+00,1.040220872031327293e+00,1.000873441358952620e+00,1.022801866187193820e+00,5.418633789544660573e+01
5.372074024358579436e+01,1.139283386496842354e+00,1.029829415872166143e+00,1.094539706246762112e-01,-3.413606261288381916e+01,8.778441686758510798e+01,8.171784065823797505e+01,0.000000000000000000e+00,5.053551555052829514e+01,8.341194743813288426e+01,4.570259208731242140e+00,1.387383710000000000e+08,4.748897470643333346e+07,4.689999999999997726e+00,1.069560000000000599e+02,1.084501818181817185e+02,1.079921334539480711e+02,1.124346666666666437e+02,1.141863839010867991e+02,1.102059999999999462e+02,1.062256160989130933e+02,1.099953974870238795e+02,2.185309637548314754e+01,6.843801040238832911e+01,4.304743677645285871e+00,9.737219389143971782e-01,1.003309772242790832e+00,9.762969073165389533e-01,9.894865845398650439e-01,5.015522986833499175e+01
4.984171760954418318e+01,5.077228005499421215e-01,8.557938774314248764e-01,-3.480710768814827549e-01,-4.533413606261289175e+01,8.093868420923821816e+01,6.907485450531805782e+01,0.000000000000000000e+00,2.219767022242405119e+01,2.161930224114583154e+01,3.728113318906167706e+00,1.317184790000000000e+08,4.216353939608851075e+07,3.790000000000006253e+00,1.073350000000000648e+02,1.081763636363635470e+02,1.075299273714120574e+02,1.104199999999998312e+02,1.150821455584832762e+02,1.095859999999999417e+02,1.040898544415166072e+02,1.082780111687081046e+02,2.263854653092923641e+01,6.710531403919040372e+01,4.411547700670622518e+00,9.622579526581868103e-01,9.824381608981220815e-01,9.734145666020475041e-01,9.747970485906860549e-01,4.703117025058928391e+01
4.664364448982614419e+01,-1.339560398481438597e-01,5.258772383382352977e-01,-6.598332781863791574e-01,-5.520770620108369542e+01,6.870940660347871187e+01,5.533552464688006722e+01,0.000000000000000000e+00,2.368475785867000725e-14,-5.066763908772513503e+01,2.510864316755290204e-01,1.278674340000000000e+08,4.100211312624723464e+07,2.600000000000051159e-01,1.073610000000000610e+02,1.075354545454544564e+02,1.068535769402462279e+02,1.080006666666666035e+02,1.138911856549951267e+02,1.078179999999999410e+02,1.017448143450047553e+02,1.063493663034400214e+02,2.363227029606838414e+01,6.396446765902351927e+01,4.276437150622721006e+00,9.628262442263820775e-01,9.669246746956524641e-01,9.756151046006735772e-01,9.653560347961357424e-01,4.938946869477250345e+01
5.849921015525478651e+01,4.472183860243745812e-01,4.996576209002817071e-01,-5.243923487590712584e-02,-1.438892233594220649e+01,6.129965359939740210e+01,5.948858164599405285e+01,7.688126653276158606e+01,2.562708884425388689e+01,7.124691134815907390e+01,4.963933181473056955e+00,1.590132080000000000e+08,6.421602617548322678e+07,5.230000000000003979e+00,1.078840000000000572e+02,1.081225454545453886e+02,1.075329265874741935e+02,1.087586666666665991e+02,1.131038778529462832e+02,1.075859999999999417e+02,1.020681221470536002e+02,1.081232010724435639e+02,2.298326437573220815e+01,7.286032735685449779e+01,4.508834497006811937e+00,1.027921848567658003e+00,1.025082496014237066e+00,1.030386414316148302e+00,1.022820906917067729e+00,4.442693065997602275e+01
6.332698060585971689e+01,1.317642794271861817e+00,7.723193453574750400e-01,5.453234489143867769e-01,-5.922431865828143849e+00,6.213851564153179652e+01,7.159144063172122685e+01,1.000000000000000000e+02,5.896042217758721904e+01,1.427253869475034094e+02,1.017733230531996469e+01,1.853185310000000000e+08,8.061301084548313916e+07,1.055999999999998806e+01,1.089400000000000546e+02,1.092927272727271912e+02,1.087669399352061532e+02,1.102333333333333485e+02,1.158191440236131058e+02,1.082959999999999638e+02,1.007728559763868219e+02,1.109965529050082722e+02,2.149684733643744394e+01,7.894801238540584620e+01,4.615346318649182322e+00,1.055625323188299047e+00,1.049384982559206314e+00,1.043319542467751493e+00,1.045998236595632180e+00,4.051824498869201818e+01
5.979250093353542184e+01,1.545345787310253627e+00,1.029994826008401088e+00,5.153509613018525393e-01,-1.514675052410902012e+01,7.105050544661344247e+01,8.207149406212499798e+01,7.881431119206743574e+01,8.523185924160969762e+01,1.100265112613154628e+02,8.023032629558546347e+00,1.701099480000000000e+08,8.137525486218960583e+07,8.359999999999999432e+00,1.097760000000000389e+02,1.099509090909090077e+02,1.094565872197141232e+02,1.104173333333333176e+02,1.174672865975793030e+02,1.093459999999999610e+02,1.012247134024206190e+02,1.120836738611782835e+02,2.011660294280659400e+01,7.642764631636472927e+01,4.584964438745669391e+00,1.029392936184222895e+00,1.025360734586794553e+00,1.014102779713137226e+00,1.023729598333141144e+00,4.019583509939574384e+01
5.460796912299644390e+01,1.224537587647617443e+00,1.094842413221473132e+00,1.296951744261443107e-01,-2.971698113207548531e+01,7.595473754970593916e+01,7.420127795527153580e+01,4.773820162692856428e+01,7.551750427299869273e+01,5.485143918291593224e+01,1.133118378627373524e+00,1.634468140000000000e+08,7.810063772543746233e+07,1.230000000000003979e+00,1.098990000000000435e+02,1.099516363636362826e+02,1.095153895434024633e+02,1.100919999999999277e+02,1.173508447244651194e+02,1.102119999999999607e+02,1.030731552755348019e+02,1.114858528709193308e+02,1.919262842155489679e+01,7.248480722121604458e+01,4.591752693120978890e+00,9.960802816390232906e-01,9.989171875995228600e-01,9.877691066469095338e-01,9.984389830900866070e-01,4.377900900816343466e+01
5.614012666865350099e+01,1.126714706725692849e+00,1.105466511056212964e+00,2.124819566947988569e-02,-2.426624737945498111e+01,7.268307878038173442e+01,6.177646432374862684e+01,1.757260612247646137e+01,4.804170631382418577e+01,5.371945701357480374e+01,-1.624500665778971786e+00,1.658512820000000000e+08,7.808588638801412284e+07,-1.830000000000012506e+00,1.097160000000000508e+02,1.101190909090908292e+02,1.097525914446020181e+02,1.111940000000000310e+02,1.148709826527050950e+02,1.116139999999999617e+02,1.083570173472948284e+02,1.114924929873140087e+02,1.833465208039260474e+01,7.105504403960645732e+01,4.396627500755195150e+00,9.928861970720521679e-01,1.010062342775893685e+00,9.953117421997065284e-01,1.006365009782797859e+00,4.152732159620837393e+01
5.184541642877402978e+01,6.822633630295911189e-01,9.643987950473390525e-01,-2.821354320177479336e-01,-3.668763102725367276e+01,5.815379994635112126e+01,3.848365756003317273e+01,0.000000000000000000e+00,2.177026924980170364e+01,2.277293355769475891e+00,-2.953020134228190319e+00,1.623794400000000000e+08,7.577497578233589232e+07,-3.299999999999997158e+00,1.093860000000000525e+02,1.098889090909090100e+02,1.095157566364925543e+02,1.112299999999999756e+02,1.153145658526922972e+02,1.111859999999999644e+02,1.070574341473076316e+02,1.103739054172700804e+02,1.797226460350234944e+01,7.191342986556024641e+01,4.309011250701252571e+00,9.753925853974424465e-01,9.914431462892869806e-01,9.833404863659144235e-01,9.869057841886607063e-01,3.940991579817975321e+01
5.239154493408980784e+01,4.294456683981167089e-01,7.860810861642649749e-01,-3.566354177661482661e-01,-2.977678571428571530e+01,4.829796321835797102e+01,4.463376777129207085e+01,6.872061131205692952e+00,8.148222417894080749e+00,-1.497675731816762266e+02,-1.796515301977064105e+00,1.651424310000000000e+08,7.808633953189806640e+07,-1.989999999999994884e+00,1.091870000000000545e+02,1.097787272727272097e+02,1.093819827025848213e+02,1.113566666666666407e+02,1.130626111974617487e+02,1.100779999999999745e+02,1.070933888025382004e+02,1.097395807558460916e+02,1.970625256601255160e+01,6.920283168966396659e+01,5.224796161365448555e+00,9.882083613437746550e-01,9.962724500169428676e-01,9.935577368049267610e-01,9.909023606163147591e-01,3.892514544647853825e+01
5.221760974454940651e+01,2.442737872605533767e-01,6.054786531963611829e-01,-3.612048659358078062e-01,-3.017857142857144481e+01,4.521141539512458252e+01,5.251682085404845424e+01,8.666319611490765240e+00,5.179460247565516262e+00,-4.246335197219277546e+01,1.285993849594624372e+00,1.634275700000000000e+08,7.925506645546494424e+07,1.379999999999995453e+00,1.093250000000000739e+02,1.096883636363635759e+02,1.092561676657512209e+02,1.106573333333333693e+02,1.110716470235907281e+02,1.093039999999999736e+02,1.075363529764092192e+02,1.092588043100963517e+02,2.131638424548631150e+01,6.187034317868101851e+01,5.188025006982202036e+00,9.943826392446756257e-01,9.941916304596379872e-01,9.969486467645840566e-01,9.908981809622638970e-01,5.120615050791935374e+01
4.840986778057861528e+01,-1.619242537322662656e-01,3.496776842201520519e-01,-5.116019379524183730e-01,-3.901785714285717432e+01,5.727156462333591236e+01,7.466410524466718357e+01,0.000000000000000000e+00,5.179460247565516262e+00,-3.406547012243495942e+01,1.194879089615930035e+00,1.579883290000000000e+08,7.490367365546493232e+07,1.259999999999990905e+00,1.094510000000000645e+02,1.092129090909090365e+02,1.087932280901600848e+02,1.085780000000000882e+02,1.113012066176379875e+02,1.086899999999999835e+02,1.060787933823619795e+02,1.080379349135221219e+02,2.270148294450862991e+01,5.860820463994548390e+01,5.067451792197759097e+00,9.817830527187414447e-01,9.749568299969842977e-01,9.866121784796283434e-01,9.770822962986397409e-01,5.699828920206260108e+01
5.014975068941927105e+01,-2.782934929632858712e-01,1.403539584923393924e-01,-4.186474514556252635e-01,-3.508928571428570109e+01,6.810788588394821375e+01,7.714273155312899632e+01,4.369723716314773299e+01,1.745451892487952961e+01,-6.516254097778336529e+01,3.641267700606887203e+00,1.613882470000000000e+08,7.738946275923852623e+07,3.780000000000001137e+00,1.098290000000000646e+02,1.088745454545453981e+02,1.085744593464946206e+02,1.063293333333333095e+02,1.096212178036040967e+02,1.080439999999999827e+02,1.064667821963958687e+02,1.076311223235170189e+02,2.425636219485213019e+01,6.007683732701050161e+01,5.008348092755062098e+00,9.957980082188739868e-01,9.796137632137226214e-01,9.981321936828528862e-01,9.882015998396825873e-01,6.167191567778836969e+01
5.073934538679532125e+01,-2.967524764531646042e-01,-5.348186489495254659e-03,-2.914042899636693496e-01,-3.379464285714288252e+01,7.734142323170004829e+01,8.021743289730393656e+01,5.850493438832641147e+01,3.406739051715808131e+01,-1.515666931246935967e+01,-2.450492811284932237e+00,1.640010270000000000e+08,7.669691866285297275e+07,-2.710000000000007958e+00,1.095580000000000638e+02,1.085201818181817686e+02,1.084481940107683187e+02,1.057526666666666841e+02,1.094548868810543922e+02,1.079299999999999784e+02,1.064051131189455646e+02,1.075152253562326621e+02,2.548236079569750245e+01,5.989817319287807607e+01,4.769180371843987132e+00,9.995367367738350328e-01,9.846839117179935208e-01,1.001330404381048922e+00,9.941008040398019441e-01,5.654780773621650525e+01
5.110442818501753948e+01,-2.716558346529609480e-01,-9.411740254398381911e-02,-1.775384321089771289e-01,-3.303571428571429891e+01,7.875344953153023653e+01,7.890018414415773407e+01,7.076530999041177949e+01,5.765582718062866974e+01,-2.198897644576537758e+01,-5.484604618614408622e+00,1.671761820000000000e+08,7.828449616285297275e+07,-6.269999999999996021e+00,1.089310000000000684e+02,1.082459999999999525e+02,1.083757950997195394e+02,1.064193333333332703e+02,1.090776521943798514e+02,1.077839999999999634e+02,1.064903478056200754e+02,1.075419577911410443e+02,2.670787546138616264e+01,6.075206984874973415e+01,4.571381773855130781e+00,1.002467898760484255e+00,9.919123114632192317e-01,1.002536108619672683e+00,9.981893095356876300e-01,4.517837803936692609e+01
4.865997023736911586e+01,-3.980596933608779864e-01,-1.954314994829485230e-01,-2.026281938779294634e-01,-3.781249999999998579e+01,7.610776504988332647e+01,6.920567810818829457e+01,9.281753579488906780e+00,4.618399931940905390e+01,-3.116831943258663173e+01,-4.957356076759056762e+00,1.624202610000000000e+08,7.619078167014162242e+07,-5.579999999999998295e+00,1.083730000000000757e+02,1.078912727272726926e+02,1.081220141724977992e+02,1.066066666666666833e+02,1.084745424930847832e+02,1.074419999999999646e+02,1.064094575069151460e+02,1.071015078138930932e+02,2.756817463597522178e+01,6.192270999571539392e+01,4.489854504294050308e+00,9.957000055844087427e-01,9.871462449134003059e-01,9.950825669868436085e-01,9.915537864719030647e-01,3.750812982829932452e+01
5.097302602393823889e+01,-3.192024765142633669e-01,-2.366884918267201376e-01,-8.251398468754322924e-02,-3.343750000000002842e+01,7.093526840744372919e+01,6.469994296998510208e+01,9.462448674129535675e+01,5.822385010373204040e+01,-4.437105426413174314e+01,-1.657861176899255717e+00,1.658492800000000000e+08,7.843738032531401515e+07,-1.820000000000007390e+00,1.081910000000000736e+02,1.078161818181817750e+02,1.080925570502254658e+02,1.068166666666666345e+02,1.084679793811813227e+02,1.076919999999999646e+02,1.069160206188186066e+02,1.072767784650356901e+02,2.836702386952220678e+01,6.208410800692590925e+01,4.334864896844474735e+00,1.002488578538796027e+00,9.978648870978170660e-01,1.002587882765191951e+00,1.001333920190762727e+00,3.542531410326937191e+01
5.218046210625658432e+01,-1.850367324647379519e-01,-2.194712387060594183e-01,3.443450624132146642e-02,-3.116071428571429536e+01,6.641296044938083298e+01,6.533326026996907387e+01,1.000000000000000142e+02,6.796874677359478767e+01,-1.088837203578642132e+01,-2.120555856343619983e+00,1.673235490000000000e+08,7.901552503119635582e+07,-2.349999999999994316e+00,1.079560000000000883e+02,1.078669090909090471e+02,1.081611830410935653e+02,1.076293333333333351e+02,1.088448029484037249e+02,1.078679999999999666e+02,1.068911970515962082e+02,1.076509482257528560e+02,2.896474729576120311e+01,4.866267289078307101e+01,4.098088832784155144e+00,1.005580895168168842e+00,1.004761199007002004e+00,1.004903928701566418e+00,1.005591065083571323e+00,4.561791948161717158e+01
5.934737127435242598e+01,3.889437937886413010e-01,-1.666622787449251186e-02,4.056100216631338129e-01,-1.251162790697673444e+01,6.933529148826710298e+01,7.797267122484709034e+01,1.000000000000000000e+02,9.820816224709847120e+01,1.000192566917000789e+02,3.144306131857987907e+00,1.759342330000000000e+08,8.471377179590225220e+07,3.409999999999996589e+00,1.082970000000000681e+02,1.085767272727272257e+02,1.088336952154401871e+02,1.093226666666667057e+02,1.120059180121633773e+02,1.086639999999999588e+02,1.053220819878365404e+02,1.094534171396110906e+02,2.831647262794429665e+01,3.412883383926454428e+01,4.096796773299572259e+00,1.029411764705882693e+00,1.032900265011957197e+00,1.023690263381059173e+00,1.030239194068041098e+00,5.206929993027088699e+01
5.980665065695400529e+01,7.587708999115818642e-01,2.418128147208655765e-01,5.169580851907162877e-01,-5.786350148367961133e+00,7.611169238918940039e+01,8.502914567275202273e+01,1.000000000000000000e+02,1.000000000000000142e+02,3.272931448113887143e+01,3.052031623460194076e+00,1.823177420000000000e+08,9.036004694255667925e+07,3.319999999999993179e+00,1.086290000000000617e+02,1.092681818181817874e+02,1.094275688126328845e+02,1.109726666666666262e+02,1.136796267071656814e+02,1.094739999999999611e+02,1.052683732928342408e+02,1.107662815091532309e+02,2.879973841463902318e+01,3.979715500707400366e+01,4.583454146635317805e+00,1.023987430805488374e+00,1.031952793452944661e+00,1.015245283018863409e+00,1.025916219476683988e+00,5.147150027469424316e+01
6.118408107734308743e+01,1.054225417949638199e+00,5.126170157971230434e-01,5.416084021525151559e-01,-7.233442930953526862e+00,8.448488853262936971e+01,9.045284870028892499e+01,1.000000000000000000e+02,1.000000000000000142e+02,1.864133876074168654e+02,3.781396632624889342e+00,1.929181170000000000e+08,9.223070135432137549e+07,4.109999999999999432e+00,1.090400000000000489e+02,1.100265454545454276e+02,1.100407381194269050e+02,1.126573333333333835e+02,1.146556490638226791e+02,1.106379999999999484e+02,1.066203509361772177e+02,1.119335529172028600e+02,2.879385606522727059e+01,5.518815144341983370e+01,4.523207421875652834e+00,1.019541206457094784e+00,1.034482758620689058e+00,1.011429391229492047e+00,1.025207140095117708e+00,4.609570446268822508e+01
5.653423839271255247e+01,9.692291874443839106e-01,6.648210730128766288e-01,3.044081144315072818e-01,-1.456082667919214479e+01,8.706786238373585718e+01,8.572159277816653855e+01,4.835584780339254962e+01,8.278528260113087356e+01,1.405823999999997227e+02,4.245150407646902657e+00,1.903611010000000000e+08,9.062072831728433073e+07,4.530000000000001137e+00,1.094930000000000518e+02,1.104265454545454190e+02,1.102587857340765538e+02,1.129160000000000394e+02,1.142894525534627803e+02,1.112939999999999401e+02,1.082985474465370999e+02,1.119633869281079512e+02,2.878839388363064344e+01,5.098326544672514871e+01,4.392978320313106089e+00,9.995147986414366637e-01,1.015955357876758614e+00,9.956500724987871198e-01,1.007366476440118452e+00,4.733473588543459698e+01
5.716350096872928788e+01,9.176303039740503209e-01,7.490908166666011558e-01,1.685394873074491651e-01,-1.324565523720059446e+01,8.543762887762501634e+01,8.013844515441952865e+01,1.353298635449932696e+01,5.396294471929730463e+01,1.111334737208278796e+02,3.652755832326426422e+00,1.928527820000000000e+08,8.992684246918304265e+07,3.929999999999992610e+00,1.098860000000000525e+02,1.107950909090908880e+02,1.104880974187899056e+02,1.132193333333333953e+02,1.129741476533929756e+02,1.119039999999999253e+02,1.108338523466068750e+02,1.120595472326206874e+02,2.878332185786234731e+01,5.177436717787108478e+01,4.192051297433598833e+00,9.965684872748076240e-01,1.014869956136358997e+00,9.974836316799992053e-01,1.006542790704544110e+00,4.381363550652643113e+01
5.074897727298937156e+01,5.242991384218385065e-01,6.741602572516802727e-01,-1.498611188298417662e-01,-4.065495207667731137e+01,7.884897963035085411e+01,7.068690095846640986e+01,0.000000000000000000e+00,2.062961138596397248e+01,3.070967741935484341e+01,1.269929551353365937e+00,1.873536730000000000e+08,8.688400215584971011e+07,1.370000000000004547e+00,1.100230000000000530e+02,1.106794545454545329e+02,1.102629887971917384e+02,1.124300000000000352e+02,1.137671004171869242e+02,1.113819999999999197e+02,1.089968995828129152e+02,1.110514707939745449e+02,2.918452982031092091e+01,4.936763865038551558e+01,4.106904776188342154e+00,9.808586665709008168e-01,9.929741963044086406e-01,9.849737039819637108e-01,9.870847344583950633e-01,6.331755169324699750e+01
4.653730498278535777e+01,1.922703141346460143e-02,4.558491819722750860e-01,-4.366221505588104845e-01,-5.423322683706071246e+01,6.591750229336030031e+01,4.692716076719489848e+01,0.000000000000000000e+00,4.510995451499790754e+00,-3.767343397536021143e+01,-4.627487274409980422e-01,1.840149090000000000e+08,8.433414441745308042e+07,-5.000000000000000000e-01,1.099730000000000416e+02,1.102298181818181746e+02,1.097697181067932348e+02,1.109146666666666761e+02,1.141748723985680556e+02,1.104719999999999089e+02,1.067691276014317623e+02,1.095755930891889278e+02,2.976936959251719372e+01,4.547737452098956368e+01,3.982840149317746548e+00,9.735498587877479126e-01,9.779673192510884849e-01,9.809435786426962123e-01,9.756888088357547062e-01,6.647283837624192415e+01
5.129952224405439409e+01,-2.507128028199190339e-02,2.955423612208527562e-01,-3.206136415028446596e-01,-3.937699680511185107e+01,5.174550906449570675e+01,3.762246546782574796e+01,4.481582372062758424e+01,1.493860790687587503e+01,-3.593249124296743702e+01,2.271452607964108417e+00,1.881642900000000000e+08,8.755317093314814568e+07,2.429999999999992610e+00,1.102160000000000508e+02,1.101274545454545546e+02,1.097043148146490097e+02,1.098913333333332929e+02,1.126990191049424084e+02,1.097939999999999117e+02,1.068889808950574150e+02,1.094219467488103845e+02,3.059641880685038728e+01,4.439218506657996244e+01,4.016922995795050078e+00,9.965025411224665008e-01,9.926870871742754510e-01,1.001140744717187614e+00,9.934852344638690491e-01,6.271709502383821189e+01
5.644370627328045487e+01,2.759734790996475340e-01,2.890194005137843303e-01,-1.304592141413679629e-02,-2.108626198083065972e+01,4.393867370482320212e+01,4.726639487944888884e+01,9.322622416901627673e+01,4.601401596321463217e+01,5.168090920921338238e+01,3.464246017043359771e+00,1.939569280000000000e+08,9.243597050382877886e+07,3.740000000000009095e+00,1.105900000000000603e+02,1.103972727272727354e+02,1.100671666665310084e+02,1.098833333333332831e+02,1.129906442630458940e+02,1.098859999999999246e+02,1.067813557369539552e+02,1.103624056422007129e+02,3.062945137319885092e+01,5.164912636923740763e+01,4.002857067523974521e+00,1.016508017399851527e+00,1.010037073876480118e+00,1.016187432148028424e+00,1.011800357386957838e+00,6.264264985370909500e+01
5.214394403656123700e+01,2.118795163088265099e-01,2.633061057787983716e-01,-5.142658946997186176e-02,-3.434504792332263889e+01,5.100301208566686029e+01,6.812017590972587300e+01,5.659612294482039374e+01,6.487939027815475868e+01,4.185332924209869532e+01,1.447404812390540307e+00,1.911688130000000000e+08,9.098688441830247641e+07,1.570000000000007390e+00,1.107470000000000425e+02,1.102972727272727269e+02,1.100622272726162834e+02,1.090980000000000700e+02,1.122679395064251509e+02,1.095899999999999181e+02,1.069120604935746854e+02,1.102412193354757335e+02,3.053882144979376534e+01,4.751510242527673000e+01,3.934081562700832979e+00,1.004106214070627612e+00,9.936160798938117322e-01,1.000618339213612540e+00,9.976674606641555698e-01,6.219740839992251580e+01
5.286605018391756516e+01,2.082758853630650719e-01,2.449626989735539384e-01,-3.668681361048886647e-02,-4.133425034387897057e+01,6.065235684212865408e+01,6.657049973721110803e+01,6.388541121592211169e+01,7.123591944325293923e+01,9.172123242474999927e+01,-1.349901662792785118e+00,1.967409620000000000e+08,8.686623588139942288e+07,-1.510000000000005116e+00,1.105960000000000463e+02,1.102250909090909232e+02,1.101145495866860529e+02,1.092359999999998763e+02,1.125206014092950113e+02,1.098099999999999170e+02,1.070993985907048227e+02,1.102942542954767049e+02,2.918099998632989056e+01,5.410846003401898940e+01,4.146647165365059173e+00,1.004917584919406970e+00,9.977756880899847358e-01,1.001131016463238987e+00,1.001133218307001416e+00,6.243360815545963760e+01
5.453432951141962093e+01,2.975685241569721029e-01,2.624979740346933266e-01,3.507055012227877633e-02,-3.651994497936726702e+01,6.298174954513996937e+01,5.425457298848284182e+01,6.288280607744707140e+01,6.112144674606321360e+01,2.959731543624199190e+01,-9.366636931311345116e-01,2.002176000000000000e+08,8.855488862425655127e+07,-1.049999999999997158e+00,1.104910000000000565e+02,1.103076363636364050e+02,1.102846314800158609e+02,1.098186666666666866e+02,1.121010248269820835e+02,1.105099999999999199e+02,1.089189751730177562e+02,1.106418356219084131e+02,2.792016577025629331e+01,5.504189373713068534e+01,3.975458082124697423e+00,1.004886435616686891e+00,1.005059235593848799e+00,1.003717808120120791e+00,1.006729938749810094e+00,5.969184840565410610e+01
5.214900805595316058e+01,2.200918326366263500e-01,2.483625935686709918e-01,-2.827076093204464180e-02,-4.229711141678131270e+01,5.372598043655178657e+01,4.035286858396129617e+01,1.177744050282068938e-01,4.229533056613248476e+01,9.358626919603265648e+00,-2.296099290780140301e+00,1.982619710000000000e+08,8.720320387425653636e+07,-2.590000000000003411e+00,1.102320000000000562e+02,1.102565454545455026e+02,1.102710621200129708e+02,1.103219999999999459e+02,1.119081276186492744e+02,1.106699999999999307e+02,1.094318723813505869e+02,1.104873810221842660e+02,2.674939114104509841e+01,5.621337940519083531e+01,3.788639647687218837e+00,9.958434986897990449e-01,9.998004209304007794e-01,9.970266814628907515e-01,9.995778440694507161e-01,6.092766675290200595e+01
