0 : date,1 : day,2 : o,3 : h,4 : l,5 : c,6 : v,7 : o_,8 : l1,9 : l2,10 : l3,11 : l4,12 : l5,13 : l6,14 : l7,15 : l8,16 : l9,17 : l10,18 : yoc_past,19 : RSI,20 : MACD,21 : MACDsig,22 : MACDhist,23 : WILLR,24 : slowk,25 : slowd,26 : fastk,27 : fastd,28 : CCI,29 : ROC,30 : OBV,31 : AD,32 : MOM,33 : SMA,34 : WMA,35 : EMA,36 : TSF,37 : BBANDSu,38 : BBANDSm,39 : BBANDSl,40 : TEMA,41 : ADX,42 : MFI,43 : ATR,44 : yoc_actual,45 : yoc2,46 : yoc1,47 : ycc_a,48 : ycc2,49 : ycc1,50 : ycc_a,51 : ycc2,52 : ycc1,53 : ycc_a,54 : ycc2,55 : ycc1,56 : ycc_a,57 : ycc2,58 : ycc1,59 : ycc_a,60 : ycc2,61 : ycc1,62 : ycc_a,63 : ycc2,64 : ycc1,65 : ycc_a,66 : ycc2,67 : ycc1,68 : ycc_a,69 : ycc2,70 : ycc1,71 : ycc_a,72 : ycc2,73 : ycc1,74 : ycc_a,75 : ycc2,76 : ycc10
13-04-2007,Friday,152.73,155.43,151.75,154.41,4180379.0,157.09,-1.8600000000000136,-1.539999999999992,-1.6400000000000148,1.9300000000000068,5.150000000000006,7.52000000000001,8.240000000000009,-0.7400000000000091,-1.0999999999999943,-1.5600000000000023,1.3700000000000045,47.975398527432475,-1.5496723137395918,-2.2563323677705904,0.7066600540309986,-70.72968490878938,68.97684000658846,64.77502813882855,46.518108227474805,81.8335262800646,-19.054997390396867,-1.0001923446816718,362486786.0,202046166.72870985,-1.5600000000000023,152.81399999999994,153.51890909091088,154.14488956162688,155.39866666666674,157.9041114184422,155.032,152.15988858155782,155.09572038012394,20.257639221381623,28.03649151852611,6.880714143227631,1.6800000000000068,1.0,1.0,4.400000000000006,2.0,1.0,7.090000000000003,2.0,1.0,8.140000000000015,2.0,1.0,9.039999999999992,2.0,1.0,10.159999999999997,2.0,1.0,12.259999999999991,2.0,1.0,12.420000000000016,2.0,1.0,18.340000000000003,2.0,1.0,20.659999999999997,2.0,1.0,20.400000000000006,2.0,1.0
16-04-2007,Monday,157.09,159.82,154.73,158.81,5022996.0,160.18,4.400000000000006,2.539999999999992,2.8600000000000136,2.759999999999991,6.3300000000000125,9.550000000000011,11.920000000000016,12.640000000000015,3.6599999999999966,3.3000000000000114,1.9499999999999886,53.645945889579124,-1.0649864794827124,-2.018063190113015,0.9530767106303024,-34.57005674377996,68.2604816352325,68.56361182676982,100.0,82.17270274249167,64.41622103386756,2.1220500289370614,367509782.0,205075753.70709887,3.3000000000000114,153.14399999999995,154.6090909090927,154.9930914595129,158.51600000000005,159.13462898524912,156.298,153.46137101475088,157.0243402465465,20.116987117791485,21.792233515492747,6.775663132997086,1.7199999999999989,1.0,1.0,2.6899999999999977,2.0,1.0,3.740000000000009,2.0,1.0,4.639999999999986,2.0,1.0,5.759999999999991,2.0,1.0,7.859999999999985,2.0,1.0,8.02000000000001,2.0,1.0,13.939999999999998,2.0,1.0,16.25999999999999,2.0,1.0,16.0,2.0,1.0,11.219999999999999,2.0,1.0
17-04-2007,Tuesday,160.18,162.51,159.64,161.5,3730963.0,163.45,2.6899999999999977,7.090000000000003,5.22999999999999,5.550000000000011,5.449999999999989,9.02000000000001,12.240000000000009,14.610000000000014,15.330000000000013,6.349999999999994,0.1799999999999784,56.74971549358489,-0.45852337310500957,-1.7061552267114137,1.2476318536064042,-16.3274964505442,69.83044271450878,76.15268817792791,100.0,82.17270274249167,132.67768927664926,4.092813406380924,371240745.0,206180742.74891075,6.349999999999994,153.77899999999994,156.12836363636544,156.17616573960146,162.3933333333334,162.37733903437461,157.388,152.3986609656254,159.48785686764123,20.332386977551447,28.451705229674268,6.555972909211579,1.3199999999999932,1.0,1.0,1.0500000000000114,1.0,1.0,1.9499999999999886,1.0,1.0,3.069999999999993,1.0,1.0,5.1699999999999875,1.0,1.0,5.3300000000000125,1.0,1.0,11.25,2.0,1.0,13.569999999999993,2.0,1.0,13.310000000000002,2.0,1.0,8.530000000000001,2.0,1.0,-4.069999999999993,-1.0,-1.0
18-04-2007,Wednesday,163.45,163.45,160.38,162.55,5133309.0,162.73,1.0500000000000114,3.740000000000009,8.140000000000015,6.280000000000001,6.600000000000023,6.5,10.070000000000022,13.29000000000002,15.660000000000025,16.380000000000024,-0.7199999999999989,57.93373115706376,0.10561180565935047,-1.3438018202372608,1.4494136258966113,-4.584819154355464,77.93068836856757,89.07576510100489,100.0,100.00000000000007,144.80446998236854,11.206129848806201,376374054.0,208304294.0290411,16.380000000000024,155.41699999999992,157.72309090909275,157.33504469603756,163.87266666666682,164.83879309714163,158.708,152.57720690285836,161.53441552567637,20.652218535910713,35.88624864109592,6.306974844267893,-0.8999999999999773,-1.0,-1.0,0.8999999999999773,1.0,1.0,2.019999999999982,1.0,1.0,4.119999999999976,1.0,1.0,4.280000000000001,1.0,1.0,10.199999999999989,2.0,1.0,12.519999999999982,2.0,1.0,12.259999999999991,2.0,1.0,7.47999999999999,2.0,1.0,-5.1200000000000045,-1.0,-1.0,-4.390000000000015,-1.0,-1.0
19-04-2007,Thursday,162.73,165.64,162.0,163.45,4467380.0,162.73,0.8999999999999773,1.9499999999999886,4.639999999999986,9.039999999999992,7.179999999999978,7.5,7.399999999999977,10.969999999999999,14.189999999999998,16.560000000000002,0.1599999999999966,58.97054810631922,0.6181893752820145,-0.9514035811334057,1.5695929564154203,-10.036663611365713,84.75996626480138,89.05144551547123,100.0,100.00000000000007,145.84417339595208,11.273742256110019,380841434.0,207396090.40266746,16.560000000000002,157.07299999999992,159.1836363636382,158.44685475130345,164.81200000000004,166.6687540949795,160.144,153.6192459050205,163.204010634795,21.228001785274426,42.02671299758044,6.1164766411058995,0.7199999999999989,1.0,1.0,1.1200000000000045,1.0,1.0,3.219999999999999,1.0,1.0,3.380000000000024,1.0,1.0,9.300000000000011,2.0,1.0,11.620000000000005,2.0,1.0,11.360000000000014,2.0,1.0,6.5800000000000125,1.0,1.0,-6.019999999999982,-1.0,-1.0,-5.289999999999992,-1.0,-1.0,-7.839999999999975,-1.0,-1.0
20-04-2007,Friday,162.73,165.82,159.12,164.57,5605633.0,164.73,1.1200000000000045,2.019999999999982,3.069999999999993,5.759999999999991,10.159999999999997,8.299999999999983,8.620000000000005,8.519999999999982,12.090000000000003,15.310000000000002,-0.30999999999997385,60.28247743990667,1.1020813244133763,-0.5407066000240492,1.6427879244374255,-5.681818181818182,88.85012997848925,88.42317931899157,100.0,100.00000000000007,112.89985364833761,10.25726919469383,386447067.0,210910069.29818985,15.310000000000002,158.60399999999993,160.54672727272913,159.5601538874301,165.72733333333332,166.10345413721276,162.17600000000002,158.24854586278727,164.70105011288717,21.13304282455989,46.48635380599236,6.158156881026906,1.8400000000000034,1.0,1.0,2.0999999999999943,1.0,1.0,2.2600000000000193,1.0,1.0,8.180000000000007,2.0,1.0,10.5,2.0,1.0,10.240000000000009,2.0,1.0,5.460000000000008,1.0,1.0,-7.139999999999986,-2.0,-1.0,-6.409999999999997,-1.0,-1.0,-8.95999999999998,-2.0,-1.0,-11.159999999999997,-2.0,-1.0
23-04-2007,Monday,164.73,167.45,164.18,166.67,5456390.0,166.36,2.0999999999999943,3.219999999999999,4.119999999999976,5.1699999999999875,7.859999999999985,12.259999999999991,10.399999999999977,10.719999999999999,10.619999999999976,14.189999999999998,-2.280000000000001,62.69133120536722,1.63616098456572,-0.1053330831060954,1.7414940676718154,-3.300888700804068,88.44688607271905,87.8660333836943,100.0,100.00000000000007,126.27268496975327,9.306138509968509,391903457.0,213763410.85782287,14.189999999999998,160.02299999999994,162.01327272727457,160.8528531806246,167.3206666666667,167.30229655486463,163.74800000000002,160.1937034451354,166.5131774682294,21.274118217814504,54.762800897330855,5.951859960953554,1.9399999999999977,1.0,1.0,0.160000000000025,1.0,1.0,6.0800000000000125,2.0,1.0,8.400000000000006,2.0,1.0,8.140000000000015,2.0,1.0,3.3600000000000136,1.0,1.0,-9.23999999999998,-2.0,-1.0,-8.509999999999991,-2.0,-1.0,-11.059999999999974,-2.0,-1.0,-13.259999999999991,-2.0,-1.0,-13.97999999999999,-2.0,-1.0
24-04-2007,Tuesday,166.36,168.09,164.06,166.83,3498363.0,164.55,0.160000000000025,2.2600000000000193,3.380000000000024,4.280000000000001,5.3300000000000125,8.02000000000001,12.420000000000016,10.560000000000002,10.880000000000024,10.780000000000001,0.8899999999999864,62.876074019371906,2.048717288279761,0.3254769911710758,1.723240297108685,-5.19159456118661,88.24285046417477,88.43933868983841,100.0,100.00000000000007,110.67871634083411,6.908042294136485,395401820.0,215074211.8826368,10.780000000000001,161.10099999999994,163.25090909091094,161.93960714778376,168.98399999999998,168.22629775956386,164.81400000000002,161.40170224043618,167.6464670095595,21.496619379048187,64.81976333947867,5.814584249456871,0.46999999999999886,1.0,1.0,5.9199999999999875,2.0,1.0,8.23999999999998,2.0,1.0,7.97999999999999,2.0,1.0,3.1999999999999886,1.0,1.0,-9.400000000000006,-2.0,-1.0,-8.670000000000016,-2.0,-1.0,-11.219999999999999,-2.0,-1.0,-13.420000000000016,-2.0,-1.0,-14.140000000000015,-2.0,-1.0,-12.400000000000006,-2.0,-1.0
25-04-2007,Wednesday,164.55,174.36,164.55,172.75,12207998.0,173.64,5.9199999999999875,6.0800000000000125,8.180000000000007,9.300000000000011,10.199999999999989,11.25,13.939999999999998,18.340000000000003,16.47999999999999,16.80000000000001,0.4200000000000159,68.99383214390464,2.8208486682462706,0.8245513265861147,1.996297341660156,-5.982905982906028,88.3268048353313,88.67504243246117,100.0,100.00000000000007,140.4218032390626,10.772683552420649,407609818.0,223275099.42799863,16.80000000000001,162.78099999999992,165.36890909091096,163.90513312091397,172.26999999999992,173.2790210894514,166.85400000000004,160.4289789105487,170.92341839214754,22.5106217406638,78.85706700340664,6.0999710887813805,8.199999999999989,2.0,1.0,2.319999999999993,1.0,1.0,2.0600000000000023,1.0,1.0,-2.719999999999999,-1.0,-1.0,-15.319999999999993,-2.0,-1.0,-14.590000000000003,-2.0,-1.0,-17.139999999999986,-2.0,-1.0,-19.340000000000003,-2.0,-1.0,-20.060000000000002,-2.0,-1.0,-18.319999999999993,-2.0,-1.0,-19.49000000000001,-2.0,-1.0
26-04-2007,Thursday,173.64,176.53,170.0,175.07,11063739.0,175.49,2.319999999999993,8.23999999999998,8.400000000000006,10.5,11.620000000000005,12.519999999999982,13.569999999999993,16.25999999999999,20.659999999999997,18.799999999999983,0.5900000000000034,71.0100472896421,3.5787197076132315,1.3753850027915382,2.2033347048216934,-5.020632737276504,88.70511456626974,89.0009625765096,100.0,100.00000000000007,158.22051442443734,12.030460101107042,418673557.0,229391500.31467548,18.799999999999983,164.66099999999992,167.60327272727457,165.93510891711142,175.44933333333333,177.20354322148432,169.17800000000003,161.15245677851573,173.98754916974664,23.694627595286995,80.8952671407507,6.130687439582711,1.4300000000000068,1.0,1.0,-0.2599999999999909,-1.0,-1.0,-5.039999999999992,-2.0,-1.0,-17.639999999999986,-2.0,-1.0,-16.909999999999997,-2.0,-1.0,-19.45999999999998,-2.0,-1.0,-21.659999999999997,-2.0,-1.0,-22.379999999999995,-2.0,-1.0,-20.639999999999986,-2.0,-1.0,-21.810000000000002,-2.0,-1.0,-20.810000000000002,-2.0,-1.0
27-04-2007,Friday,175.49,180.85,173.65,174.81,11903221.0,175.4,-0.2599999999999909,2.0600000000000023,7.97999999999999,8.140000000000015,10.240000000000009,11.360000000000014,12.259999999999991,13.310000000000002,16.0,20.400000000000006,-8.210000000000008,70.45710018247097,4.110969442643039,1.9225018907618385,2.188467551881201,-19.57860615883304,86.45599239710675,81.69197218234943,93.3529753682015,97.7843251227339,160.63263879975466,13.211579560909282,406770336.0,221323761.63689768,20.400000000000006,166.7009999999999,169.44854545454731,167.54872547763662,176.77533333333315,178.7107001275882,171.22600000000003,163.74129987241184,175.70985741947462,25.236339930976353,82.89115581439384,6.207066908183945,-0.6800000000000068,-1.0,-1.0,-4.780000000000001,-2.0,-1.0,-17.379999999999995,-2.0,-1.0,-16.650000000000006,-2.0,-1.0,-19.19999999999999,-2.0,-1.0,-21.400000000000006,-2.0,-1.0,-22.120000000000005,-2.0,-1.0,-20.379999999999995,-2.0,-1.0,-21.55000000000001,-2.0,-1.0,-20.55000000000001,-2.0,-1.0,-16.560000000000002,-2.0,-1.0
30-04-2007,Monday,175.4,175.4,169.09,170.03,6855590.0,161.82,-4.780000000000001,-5.039999999999992,-2.719999999999999,3.1999999999999886,3.3600000000000136,5.460000000000008,6.5800000000000125,7.47999999999999,8.530000000000001,11.219999999999999,5.840000000000003,61.04562756090418,4.099815024872726,2.357964517584016,1.7418505072887096,-37.18213058419243,78.14176715336302,63.73236670122996,0.0,64.45099178940058,86.0909519133274,7.065046281720289,399914746.0,216510724.6004476,11.219999999999999,167.82299999999992,170.05381818182005,167.9998662998845,176.00266666666664,178.12319268777426,171.89800000000002,165.67280731222579,174.47470869013256,25.593047007282255,75.60297726375401,6.214419271885092,-5.3700000000000045,-2.0,-1.0,-12.599999999999994,-2.0,-1.0,-11.870000000000005,-2.0,-1.0,-14.419999999999987,-2.0,-1.0,-16.620000000000005,-2.0,-1.0,-17.340000000000003,-2.0,-1.0,-15.599999999999994,-2.0,-1.0,-16.77000000000001,-2.0,-1.0,-15.77000000000001,-2.0,-1.0,-11.780000000000001,-2.0,-1.0,-8.780000000000001,-2.0,-1.0
03-05-2007,Thursday,161.82,161.82,153.11,157.43,22083963.0,163.27,-12.599999999999994,-17.379999999999995,-17.639999999999986,-15.319999999999993,-9.400000000000006,-9.23999999999998,-7.139999999999986,-6.019999999999982,-5.1200000000000045,-4.069999999999993,1.6299999999999955,44.26185007928891,3.039226064797731,2.494216827026759,0.5450092377709721,-80.48109965635737,61.26992014940391,38.38542156463225,0.0,31.117658456067243,-82.80004256503399,-2.5201238390092806,377830783.0,216333241.54533854,-4.069999999999993,167.4159999999999,168.16418181818372,166.07807242717823,170.15933333333345,183.11479899822535,170.01800000000003,156.9212010017747,167.74715834196292,24.220038353339827,64.19703484446232,6.979103609607584,-4.389999999999986,-2.0,-1.0,0.7299999999999898,1.0,1.0,-1.8199999999999932,-1.0,-1.0,-4.02000000000001,-1.0,-1.0,-4.740000000000009,-1.0,-1.0,-3.0,-1.0,-1.0,-4.170000000000016,-1.0,-1.0,-3.170000000000016,-1.0,-1.0,0.8199999999999932,1.0,1.0,3.819999999999993,1.0,1.0,9.590000000000003,2.0,1.0
04-05-2007,Friday,163.27,163.27,157.21,158.16,12229816.0,159.79,0.7299999999999898,-11.870000000000005,-16.650000000000006,-16.909999999999997,-14.590000000000003,-8.670000000000016,-8.509999999999991,-6.409999999999997,-5.289999999999992,-4.390000000000015,3.3799999999999955,45.20187176586891,2.231878861721327,2.4417492339656723,-0.20987037224434513,-77.9725085910653,41.743131320884466,23.11160569679109,3.5143366081365297,1.1714455360455858,-62.20030297644735,-2.7007074746231985,390060599.0,207937856.3044144,-4.390000000000015,166.97699999999992,166.48127272727464,164.638422894964,165.15933333333336,182.72004865549144,167.10000000000002,151.4799513445086,163.46660858998152,22.74201227974768,66.81128941884877,6.913453351778472,-5.110000000000014,-2.0,-1.0,-2.549999999999983,-2.0,-1.0,-4.75,-2.0,-1.0,-5.469999999999999,-2.0,-1.0,-3.7299999999999898,-1.0,-1.0,-4.900000000000006,-1.0,-1.0,-3.9000000000000057,-1.0,-1.0,0.09000000000000341,1.0,1.0,3.0900000000000034,1.0,1.0,8.860000000000014,2.0,1.0,12.390000000000015,2.0,1.0
07-05-2007,Monday,159.79,159.79,154.91,155.61,12527520.0,158.99,-2.549999999999983,-1.8199999999999932,-14.419999999999987,-19.19999999999999,-19.45999999999998,-17.139999999999986,-11.219999999999999,-11.059999999999974,-8.95999999999998,-7.839999999999975,0.22999999999998977,42.505192390590274,1.3704885588925606,2.22749709895105,-0.8570085400584895,-90.98774333093006,25.253475161001585,14.263398221581326,0.0,1.1714455360455858,-102.73860483030874,-4.796573875802979,377533079.0,199004296.96015218,-7.839999999999975,166.19299999999993,164.41454545454735,162.996891459516,159.67200000000017,178.64155513159312,163.20800000000003,147.77444486840693,159.44757223930102,21.670458802833956,62.40689105349592,6.768206683794295,-4.179999999999978,-2.0,-1.0,-2.200000000000017,-1.0,-1.0,-2.920000000000016,-1.0,-1.0,-1.1800000000000068,-1.0,-1.0,-2.3500000000000227,-1.0,-1.0,-1.3500000000000227,-1.0,-1.0,2.6399999999999864,1.0,1.0,5.639999999999986,1.0,1.0,11.409999999999997,2.0,1.0,14.939999999999998,2.0,1.0,17.329999999999984,2.0,1.0
08-05-2007,Tuesday,158.99,158.99,152.91,153.41,8966732.0,153.64,-2.200000000000017,-4.75,-4.02000000000001,-16.620000000000005,-21.400000000000006,-21.659999999999997,-19.340000000000003,-13.420000000000016,-13.259999999999991,-11.159999999999997,0.9499999999999886,40.27289073055783,0.5044934377715435,1.8828963667151488,-1.3784029289436053,-98.21045096635648,15.729470801267167,9.813408485429003,0.0,1.1714455360455858,-117.97776165688792,-6.781308865528346,368566347.0,191512356.4075206,-11.159999999999997,165.07699999999994,162.09036363636554,161.25382028505854,154.12600000000015,170.5054152555723,158.928,147.3505847444277,155.83503544407714,20.93433291494933,56.756221544610696,6.719049063523275,-5.5800000000000125,-2.0,-1.0,-0.7199999999999989,-1.0,-1.0,1.0200000000000102,1.0,1.0,-0.15000000000000568,-1.0,-1.0,0.8499999999999943,1.0,1.0,4.840000000000003,1.0,1.0,7.840000000000003,2.0,1.0,13.610000000000014,2.0,1.0,17.140000000000015,2.0,1.0,19.53,2.0,1.0,18.039999999999992,2.0,1.0
09-05-2007,Wednesday,153.64,156.36,152.18,152.69,8150774.0,153.64,-0.7199999999999989,-2.920000000000016,-5.469999999999999,-4.740000000000009,-17.340000000000003,-22.120000000000005,-22.379999999999995,-20.060000000000002,-14.140000000000015,-13.97999999999999,1.75,39.54098875412055,-0.23717787863691342,1.4588815176447363,-1.6960593962816497,-98.22113707708408,9.784958300804409,5.278068195402816,0.0,7.579122514774402e-14,-118.16707503409557,-8.387832243355131,360415573.0,185350527.2591952,-13.97999999999999,163.67899999999995,159.83818181818376,159.69676205141153,149.59600000000003,159.75593296036914,155.45999999999998,151.16406703963082,153.22306375826057,20.3470658638277,52.19259875708253,6.537688416128755,-0.9499999999999886,-1.0,-1.0,1.740000000000009,1.0,1.0,0.5699999999999932,1.0,1.0,1.5699999999999932,1.0,1.0,5.560000000000002,2.0,1.0,8.560000000000002,2.0,1.0,14.330000000000013,2.0,1.0,17.860000000000014,2.0,1.0,20.25,2.0,1.0,18.75999999999999,2.0,1.0,16.140000000000015,2.0,1.0
10-05-2007,Thursday,153.64,154.99,150.24,154.43,8968773.0,156.18,1.740000000000009,1.0200000000000102,-1.1800000000000068,-3.7299999999999898,-3.0,-15.599999999999994,-20.379999999999995,-20.639999999999986,-18.319999999999993,-12.400000000000006,-1.4399999999999977,42.27142709044948,-0.6767530937302979,1.0317545953697294,-1.7085076891000273,-86.31166285527605,9.361437748904523,12.99283656588167,48.233435148938646,16.077811716312958,-106.10440570208102,-7.432715938380385,369384346.0,192204557.99393204,-12.400000000000006,162.43899999999996,158.15654545454737,158.73916895115488,146.73666666666674,158.70174960141728,154.85999999999999,151.0182503985827,152.43343329727244,20.061783685231624,47.08360113293328,6.409996386405273,0.7900000000000205,1.0,1.0,-1.170000000000016,-1.0,-1.0,-0.17000000000001592,-1.0,-1.0,3.819999999999993,1.0,1.0,6.819999999999993,2.0,1.0,12.590000000000003,2.0,1.0,16.120000000000005,2.0,1.0,18.50999999999999,2.0,1.0,17.019999999999982,2.0,1.0,14.400000000000006,2.0,1.0,12.449999999999989,2.0,1.0
11-05-2007,Friday,156.18,156.36,152.92,153.26,6196745.0,151.82,-1.170000000000016,0.5699999999999932,-0.15000000000000568,-2.3500000000000227,-4.900000000000006,-4.170000000000016,-16.77000000000001,-21.55000000000001,-21.810000000000002,-19.49000000000001,1.210000000000008,40.932786649080874,-1.1067706771370354,0.6040495408683764,-1.7108202180054117,-90.13394315583147,13.687894479446376,22.792778677054557,46.95351823459452,31.7289844611778,-81.31005456669962,-11.2821997105644,363187601.0,187232750.95904833,-19.49000000000001,160.48999999999995,156.4876363636383,157.74295641458127,145.81466666666677,155.94238696659266,153.88,151.81761303340733,151.55821036445596,19.5413710013293,47.62144047814794,6.197853787376326,-2.920000000000016,-2.0,-1.0,1.0,1.0,1.0,4.990000000000009,2.0,1.0,7.990000000000009,2.0,1.0,13.76000000000002,2.0,1.0,17.29000000000002,2.0,1.0,19.680000000000007,2.0,1.0,18.189999999999998,2.0,1.0,15.570000000000022,2.0,1.0,13.620000000000005,2.0,1.0,12.430000000000007,2.0,1.0
14-05-2007,Monday,151.82,156.36,149.48,154.26,9460143.0,155.47,1.0,-0.17000000000001592,1.5699999999999932,0.8499999999999943,-1.3500000000000227,-3.9000000000000057,-3.170000000000016,-15.77000000000001,-20.55000000000001,-20.810000000000002,-0.06999999999999318,42.605741806248744,-1.3512941891834487,0.21298079485801136,-1.56427498404146,-84.76251195409627,24.599925037359725,38.014159869142865,100.0,65.06231779451113,-76.5363178956305,-11.886673901867828,372647744.0,190917806.66253665,-20.810000000000002,158.40899999999996,155.35490909091104,157.10969161193012,147.21066666666667,154.90732031510123,153.60999999999999,152.31267968489874,151.6021183597597,19.536323019249835,46.490920433538,6.246578516849447,2.4399999999999977,2.0,1.0,3.990000000000009,2.0,1.0,6.990000000000009,2.0,1.0,12.76000000000002,2.0,1.0,16.29000000000002,2.0,1.0,18.680000000000007,2.0,1.0,17.189999999999998,2.0,1.0,14.570000000000022,2.0,1.0,12.620000000000005,2.0,1.0,11.430000000000007,2.0,1.0,11.689999999999998,2.0,1.0
15-05-2007,Tuesday,155.47,158.85,154.91,158.25,5834378.0,158.18,3.990000000000009,4.990000000000009,3.819999999999993,5.560000000000002,4.840000000000003,2.6399999999999864,0.09000000000000341,0.8199999999999932,-11.780000000000001,-16.560000000000002,0.0,48.83285271972177,-1.2091824770923836,-0.07145185953206762,-1.137730617560316,-72.04335352247368,39.767035367862825,58.49416755739097,100.0,82.31783941153158,-36.51404816997324,-9.473142268748925,378482122.0,194975216.74375495,-16.560000000000002,156.753,155.32600000000195,157.317020409761,151.52066666666664,158.46729608026538,154.578,150.68870391973462,153.6010948541366,19.04989042188697,46.51851812855538,6.128251479931629,2.780000000000001,2.0,1.0,3.0,2.0,1.0,8.77000000000001,2.0,1.0,12.300000000000011,2.0,1.0,14.689999999999998,2.0,1.0,13.199999999999989,2.0,1.0,10.580000000000013,2.0,1.0,8.629999999999995,2.0,1.0,7.439999999999998,2.0,1.0,7.699999999999989,2.0,1.0,9.530000000000001,2.0,1.0
16-05-2007,Wednesday,158.18,161.8,158.18,161.25,9449599.0,161.25,3.0,6.990000000000009,7.990000000000009,6.819999999999993,8.560000000000002,7.840000000000003,5.639999999999986,3.0900000000000034,3.819999999999993,-8.780000000000001,2.9799999999999898,52.96496984607067,-0.8447452955157075,-0.2261105467287956,-0.6186347487869119,-62.48007650621611,58.768906954252714,79.7983934362242,100.0,100.00000000000007,-5.327862147047912,-5.163794624478035,387931721.0,201553390.63325766,-8.780000000000001,155.87499999999997,156.1436363636383,158.03210760798626,156.85999999999999,162.3036245310079,156.29000000000002,150.27637546899214,156.4245754083508,18.057220784545745,48.641077220990425,5.949090659936513,3.069999999999993,2.0,1.0,5.77000000000001,2.0,1.0,9.300000000000011,2.0,1.0,11.689999999999998,2.0,1.0,10.199999999999989,2.0,1.0,7.5800000000000125,2.0,1.0,5.6299999999999955,1.0,1.0,4.439999999999998,1.0,1.0,4.699999999999989,1.0,1.0,6.530000000000001,1.0,1.0,6.1299999999999955,1.0,1.0
17-05-2007,Thursday,161.25,167.96,161.25,167.02,11380539.0,170.0,5.77000000000001,8.77000000000001,12.76000000000002,13.76000000000002,12.590000000000003,14.330000000000013,13.610000000000014,11.409999999999997,8.860000000000014,9.590000000000003,-1.460000000000008,59.70513270711562,-0.08930596185288664,-0.19874962975361382,0.10944366790072718,-44.086707044947346,77.6581557805812,94.68190634812832,100.0,100.00000000000007,50.10302489591313,6.091596265006682,399312260.0,209745343.44547823,9.590000000000003,156.83399999999997,158.17000000000195,159.66626986107968,161.73266666666666,168.8150487157794,158.808,148.8009512842206,160.99687873646891,17.385236203478126,48.201591437141786,6.003441327083906,5.77000000000001,2.0,1.0,3.530000000000001,2.0,1.0,5.9199999999999875,2.0,1.0,4.429999999999978,1.0,1.0,1.8100000000000023,1.0,1.0,-0.14000000000001478,-1.0,-1.0,-1.3300000000000125,-1.0,-1.0,-1.0700000000000216,-1.0,-1.0,0.7599999999999909,1.0,1.0,0.3599999999999852,1.0,1.0,-0.9000000000000057,-1.0,-1.0
18-05-2007,Friday,170.0,173.55,169.35,170.55,12869813.0,169.09,3.530000000000001,9.300000000000011,12.300000000000011,16.29000000000002,17.29000000000002,16.120000000000005,17.860000000000014,17.140000000000015,14.939999999999998,12.390000000000015,0.6999999999999886,63.181302344424026,0.7851756353114467,-0.0019645767406017145,0.7871402120520484,-32.8339177558176,89.04737620644077,92.66182883496964,100.0,100.00000000000007,116.90882384498947,7.833839150227617,412182073.0,204229709.30262116,12.390000000000015,158.07299999999995,160.66381818182015,161.6451298863379,167.57266666666652,174.01271766920368,162.266,150.5192823307963,165.6544785230559,17.50308236530465,48.813770194010274,6.0410526608636275,0.5500000000000114,1.0,1.0,2.3899999999999864,1.0,1.0,0.8999999999999773,1.0,1.0,-1.7199999999999989,-1.0,-1.0,-3.670000000000016,-1.0,-1.0,-4.860000000000014,-1.0,-1.0,-4.600000000000023,-1.0,-1.0,-2.7700000000000102,-1.0,-1.0,-3.170000000000016,-1.0,-1.0,-4.430000000000007,-1.0,-1.0,-3.430000000000007,-1.0,-1.0
21-05-2007,Monday,169.09,173.62,169.09,172.94,9256445.0,173.64,2.3899999999999864,5.9199999999999875,11.689999999999998,14.689999999999998,18.680000000000007,19.680000000000007,18.50999999999999,20.25,19.53,17.329999999999984,0.15000000000000568,65.3601889325482,1.6520181899523152,0.3288319765979817,1.3231862133543335,-9.490740740740765,93.42739529692041,92.93845070766315,100.0,100.00000000000007,137.82749227678076,11.13681639997428,421438518.0,210707177.43727896,17.329999999999984,159.80599999999995,163.36690909091104,163.69874263427647,172.86266666666654,177.04850098447264,166.002,154.95549901552738,169.77433504502636,17.56436615436746,47.68571821191804,5.933120327944797,3.8499999999999943,2.0,1.0,-1.490000000000009,-1.0,-1.0,-4.109999999999985,-2.0,-1.0,-6.060000000000002,-2.0,-1.0,-7.25,-2.0,-1.0,-6.990000000000009,-2.0,-1.0,-5.159999999999997,-1.0,-1.0,-5.560000000000002,-1.0,-1.0,-6.819999999999993,-1.0,-1.0,-5.819999999999993,-1.0,-1.0,-3.7700000000000102,-1.0,-1.0
