,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
353,560.0,567.0,549.0,111965.0,60.9,-39.1,0.02256752,11203953.0,438.64,496.55,547.04,551.81,23.38,552.43,544.14,-1.0,1.0
354,555.1,654.0,553.0,126789.0,24.34,-75.66,0.00306583,-9377805.0,446.6,512.84,558.4,574.65,17.73,572.5,600.65,-1.0,-1.0
355,607.5,620.0,607.1,790327.0,65.75,-34.25,0.00542139,291246458.0,489.78,533.1,612.76,580.51,20.34,590.2,536.19,-1.0,-1.0
356,269.8,274.25,256.6,2098395.0,79.04,-20.96,0.01620144,136135652.0,207.21,226.59,257.89,247.93,56.99,250.14,242.26,1.0,1.0
357,556.2,574.0,548.0,1225361.0,76.06,-23.94,-0.06280881,91273955.0,457.76,468.61,576.15,501.1,35.73,504.2,468.92,1.0,-1.0
358,373.0,379.0,366.5,1308348.0,89.92,-10.08,0.02608815,712724064.0,296.12,321.73,369.16,352.14,70.2,353.17,350.62,-1.0,-1.0
359,239.7,241.5,230.55,602565.0,38.06,-61.94,-0.01378579,133108703.0,190.37,214.75,237.73,238.42,47.93,238.71,233.47,1.0,1.0
360,738.0,769.0,735.2,1454297.0,83.57,-16.43,0.07872295,156850281.0,574.56,649.69,715.68,723.75,-5.13,723.42,736.4,-1.0,-1.0
361,472.7,474.7,462.5,280733.0,18.1,-81.9,-0.01181605,103148100.0,375.34,429.31,469.49,480.19,89.44,479.32,487.44,1.0,1.0
362,1171.25,1174.0,1155.0,45171.0,10.09,-89.91,-0.01037132,-6550522.0,938.42,1053.89,1172.52,1171.27,12.51,1169.35,1199.15,1.0,1.0
363,910.0,940.0,894.0,174115.0,70.17,-29.83,0.04046732,11816204.0,710.35,800.67,884.98,893.8,23.77,889.81,915.51,-1.0,-1.0
364,320.0,332.0,313.3,2542722.0,17.26,-82.74,-0.0041234,292390563.0,258.81,318.04,324.71,366.57,15.77,363.14,362.92,-1.0,-1.0
365,619.0,647.8,596.3,3722238.0,79.06,-20.94,-0.01303492,275027129.0,481.42,534.75,602.04,591.45,34.97,590.75,594.14,1.0,-1.0
366,667.0,699.9,630.05,82069.0,26.96,-73.04,-0.09926522,-8524780.0,531.77,638.18,673.75,726.87,16.96,720.64,740.23,1.0,-1.0
367,816.0,816.65,798.05,387014.0,44.52,-55.48,0.00162196,147554216.0,644.36,725.87,804.06,805.91,34.05,809.47,797.56,1.0,1.0
368,338.0,350.0,336.6,1479748.0,24.99,-75.01,-0.00430725,299485101.0,276.58,314.7,346.6,351.73,14.96,351.43,354.7,-1.0,-1.0
369,1120.0,1120.0,1024.0,1045976.0,-56.44,-156.44,-0.07723758,-6297151.0,906.2,1031.95,1131.88,1154.47,16.68,1149.67,1145.11,1.0,1.0
370,440.0,443.9,432.0,500339.0,47.8,-52.2,-0.08805955,290174514.0,364.19,415.83,459.76,463.45,1.71,468.52,440.72,1.0,1.0
371,383.3,386.6,374.6,364333.0,52.45,-47.55,0.06148231,446333452.0,296.05,330.97,367.05,367.11,-4.54,366.34,377.73,1.0,1.0
372,491.0,504.7,486.6,171324.0,26.32,-73.68,-0.05269264,114018520.0,402.07,459.1,506.53,513.85,46.56,513.46,512.11,-1.0,-1.0
373,550.0,550.0,528.65,38066.0,2.86,-97.14,-0.05971464,11072994.0,447.34,503.66,561.67,559.09,40.16,559.7,556.14,1.0,1.0
374,336.85,343.6,328.85,924279.0,11.39,-88.61,-0.03687037,196063047.0,270.62,316.0,339.64,356.35,1.95,356.09,352.14,1.0,1.0
375,505.0,516.7,486.5,3432358.0,-45.57,-145.57,-0.10158034,285978700.0,433.01,506.34,543.84,571.16,47.09,569.87,573.74,1.0,1.0
376,289.95,293.8,271.25,1888769.0,-5.06,-105.06,-0.08063428,126920248.0,235.61,289.32,295.68,335.48,32.26,328.31,379.4,1.0,1.0
377,558.7,558.95,543.85,2486783.0,47.71,-52.29,0.0319139,684335249.0,436.79,498.24,543.73,556.75,52.21,554.17,559.72,1.0,1.0
378,671.0,690.05,671.0,710575.0,103.74,3.74,0.0517782,-4048474.0,523.52,571.74,652.49,627.07,12.12,630.36,620.83,-1.0,-1.0
379,160.5,171.0,159.0,1461943.0,71.98,-28.02,0.04951728,17956073.0,126.0,140.98,157.95,154.05,55.75,157.99,139.38,-1.0,-1.0
380,209.9,228.6,195.4,1446485.0,90.19,-9.81,0.26975945,20803231.0,163.86,168.5,200.2,180.39,52.74,180.66,170.37,-1.0,-1.0
381,481.0,489.0,480.1,750783.0,82.16,-17.84,-0.00255964,141321576.0,385.28,420.27,482.26,458.18,48.17,463.23,446.42,-1.0,-1.0
382,335.0,339.9,331.4,1185709.0,12.9,-87.1,0.01303623,208122814.0,264.81,303.98,330.5,340.14,21.97,340.7,358.1,-1.0,1.0
383,253.0,254.8,240.6,602979.0,13.9,-86.1,-0.06903766,358031337.0,207.35,239.12,260.15,267.97,66.65,268.68,261.07,1.0,1.0
384,565.0,569.9,554.05,163169.0,58.15,-41.85,-0.01285803,-10138896.0,449.64,510.93,562.56,569.87,63.83,571.4,549.85,1.0,1.0
385,588.0,598.9,560.0,166690.0,21.36,-78.64,0.05907251,-2779102.0,443.52,510.97,550.85,573.39,46.81,570.59,612.19,1.0,1.0
386,377.0,389.85,363.0,54459.0,26.45,-73.55,-0.05304493,10486647.0,312.04,328.28,390.79,355.31,79.79,355.16,413.19,1.0,1.0
387,687.0,687.0,628.25,8175458.0,145.55,45.55,0.27380355,294941187.0,426.52,459.75,523.84,500.49,20.64,500.57,505.14,-1.0,-1.0
388,461.2,466.7,459.1,205181.0,14.2,-85.8,-0.02036703,102942919.0,374.23,426.99,468.55,477.61,78.1,475.14,486.3,1.0,1.0
389,1254.0,1270.0,1245.0,117120.0,82.45,-17.55,0.04225528,-4770226.0,981.53,1093.24,1220.01,1207.47,2.08,1212.65,1188.69,1.0,1.0
390,1295.0,1334.7,1295.0,170906.0,103.29,3.29,0.02915463,-5927401.0,1034.23,1158.49,1291.15,1285.05,-5.92,1285.53,1281.79,-1.0,-1.0
391,814.0,839.9,808.5,1363652.0,74.94,-25.06,0.00767578,145859170.0,648.0,734.88,810.42,819.15,37.88,818.46,799.27,-1.0,-1.0
392,215.45,218.5,210.1,412985.0,-16.16,-116.16,-0.09030172,343223170.0,179.79,203.49,226.51,227.43,39.91,226.24,226.08,1.0,1.0
393,490.0,533.0,490.0,2113075.0,62.88,-37.12,0.03677844,115132714.0,403.35,464.06,506.52,519.56,38.69,516.05,524.29,-1.0,-1.0
394,1004.8,1023.95,996.5,95315.0,76.55,-23.45,0.01318836,12865573.0,789.37,886.93,985.77,985.81,-11.69,988.91,960.0,-1.0,-1.0
395,754.0,754.95,715.0,102786.0,10.03,-89.97,-0.03340991,-8266429.0,609.48,694.29,765.11,780.99,40.83,763.19,858.76,1.0,1.0
396,243.0,244.4,235.95,866309.0,36.47,-63.53,-0.01613571,133095987.0,191.94,213.38,240.38,235.85,68.61,236.59,235.15,1.0,1.0
397,885.0,902.0,868.0,231240.0,84.99,-15.01,-0.0226615,10592489.0,719.68,796.35,902.87,877.69,39.48,883.85,840.52,-1.0,-1.0
398,526.2,537.0,522.0,275583.0,64.89,-35.11,0.00490844,117147653.0,421.26,477.45,527.42,532.52,61.08,532.31,526.29,-1.0,-1.0
399,455.0,469.7,454.7,860992.0,77.18,-22.82,0.03901068,135978863.0,360.97,403.44,449.81,446.35,65.5,447.4,447.45,-1.0,-1.0
400,452.25,452.3,444.2,238055.0,37.34,-62.66,0.00470167,134537468.0,359.55,401.41,449.16,444.88,29.12,443.83,450.74,1.0,1.0
401,761.55,775.0,742.05,99910.0,46.15,-53.85,-0.03136579,-1461537.0,626.94,700.23,784.24,775.23,-1.82,776.28,770.28,1.0,1.0
402,392.0,428.0,392.0,11502758.0,135.6,35.6,0.12995267,497414048.0,297.34,313.81,370.17,340.93,49.59,341.92,334.3,-1.0,-1.0
403,525.1,540.7,523.0,516831.0,96.79,-3.21,0.03045244,116733541.0,414.7,455.39,516.74,501.42,84.21,502.85,496.74,-1.0,-1.0
404,374.9,390.0,372.0,747410.0,83.42,-16.58,0.03539228,447289332.0,295.8,333.74,369.6,370.06,8.88,372.21,367.37,-1.0,-1.0
405,569.0,578.0,560.75,1307763.0,74.88,-25.12,0.03684306,721821806.0,446.43,506.42,556.89,564.63,2.47,562.96,567.84,-1.0,-1.0
406,531.0,540.0,521.0,126124.0,0.86,-99.14,-0.03506517,10869690.0,427.8,497.5,536.49,559.63,71.08,559.61,554.26,1.0,1.0
407,430.0,433.0,397.15,1810745.0,63.3,-36.7,-0.08217446,67800682.0,345.24,351.35,432.22,372.57,52.06,378.04,345.01,1.0,1.0
408,130.0,133.0,125.5,132149.0,0.96,-99.04,-0.11523776,10023448.0,109.43,136.31,138.28,158.17,73.1,155.16,174.34,1.0,1.0
409,592.65,592.65,585.0,89065.0,44.57,-55.43,-0.03275307,290123170.0,475.35,543.77,595.77,608.07,0.01,608.22,595.74,1.0,1.0
410,347.95,350.65,337.9,805095.0,-9.16,-109.16,-0.03268438,702255213.0,280.23,320.19,350.58,357.69,80.17,357.03,362.49,1.0,1.0
411,229.9,234.4,228.55,842947.0,57.74,-42.26,-0.03687591,302786645.0,187.59,205.78,235.98,226.24,87.21,227.28,221.26,-1.0,-1.0
412,315.0,325.95,312.0,899946.0,80.82,-19.18,0.18632253,48263835.0,233.6,246.95,284.44,266.64,59.81,267.69,260.98,1.0,-1.0
413,416.0,427.75,411.6,972579.0,16.5,-83.5,-0.02494514,289717423.0,338.14,393.52,424.48,443.22,14.11,441.53,443.5,-1.0,-1.0
414,248.55,255.0,248.0,718440.0,20.76,-79.24,0.01261445,339269505.0,198.66,226.67,247.7,253.82,6.52,252.25,254.05,1.0,1.0
415,450.3,462.0,445.35,946921.0,44.51,-55.49,-0.00782197,441825766.0,365.26,420.24,456.27,468.99,29.12,471.78,444.45,1.0,1.0
416,1135.0,1139.0,1114.1,71571.0,6.52,-93.48,-0.06544121,-6773632.0,940.92,1067.83,1180.78,1187.43,51.19,1193.49,1154.92,1.0,1.0
417,487.7,492.25,484.65,443634.0,83.83,-16.17,0.00071589,143327204.0,387.24,434.15,484.57,481.72,-12.71,481.91,480.57,-1.0,-1.0
418,257.4,270.8,255.6,4490558.0,51.26,-48.74,0.04017245,340938747.0,203.6,227.59,254.46,252.34,1.99,251.28,261.43,-1.0,-1.0
419,912.0,924.9,897.0,322220.0,94.48,-5.52,0.01732948,10914709.0,715.53,802.52,895.32,888.59,38.42,895.62,854.05,-1.0,-1.0
420,520.0,607.0,520.0,1648604.0,40.22,-59.78,0.01474519,272892774.0,480.3,524.97,597.66,577.06,61.58,576.88,589.32,1.0,1.0
421,498.0,503.8,491.0,691679.0,60.11,-39.89,-0.03957501,146209780.0,398.23,446.54,499.34,494.9,-4.07,496.34,488.96,1.0,-1.0
422,535.0,541.8,525.0,243409.0,10.24,-89.76,-0.01753241,91667274.0,429.26,485.92,536.74,542.0,17.39,540.94,548.68,1.0,1.0
423,518.0,541.0,493.0,2336977.0,0.18,-99.82,-0.17272503,140886690.0,451.68,528.57,575.99,596.92,31.1,594.11,627.34,1.0,-1.0
424,468.0,474.45,461.0,316144.0,19.07,-80.93,-0.00630746,103259063.0,372.31,423.89,466.16,473.41,60.76,472.42,484.41,-1.0,1.0
425,137.5,138.0,134.05,203254.0,25.34,-74.66,0.06008584,10279137.0,108.63,119.65,135.45,132.58,68.79,132.26,143.93,-1.0,-1.0
426,291.75,292.0,273.0,1823333.0,58.93,-41.07,-0.04951524,318300122.0,237.4,253.9,296.4,276.11,3.22,281.32,253.83,1.0,1.0
427,771.1,796.8,771.1,170732.0,87.77,-12.23,0.00311764,-1239043.0,627.63,698.18,784.45,773.04,0.01,773.32,755.85,-1.0,-1.0
428,759.0,820.7,759.0,564885.0,65.56,-34.44,-0.01959717,144715093.0,652.37,732.86,817.65,813.15,31.41,816.25,787.05,-1.0,-1.0
429,247.0,254.7,245.0,1089239.0,77.31,-22.69,0.02163707,158519723.0,195.42,217.41,244.35,240.72,71.1,241.85,223.27,-1.0,-1.0
430,414.85,425.8,399.0,1903462.0,-12.83,-112.83,-0.03856684,287813961.0,335.98,390.25,420.0,439.06,6.16,436.66,444.19,1.0,1.0
431,448.0,462.5,443.1,1524724.0,59.24,-40.76,0.01771283,135856547.0,366.22,403.73,458.01,445.87,70.35,446.18,455.62,-1.0,-1.0
432,255.4,263.7,255.0,1580204.0,45.48,-54.52,0.00759494,329607174.0,203.18,225.84,254.24,249.54,20.21,249.56,252.0,-1.0,-1.0
433,785.0,805.0,785.0,60160.0,26.58,-73.42,-0.00929797,9345366.0,638.96,723.72,798.5,807.07,16.88,805.74,807.6,1.0,1.0
434,561.4,561.85,550.0,1503505.0,-0.32,-100.32,-0.0398157,709992893.0,453.69,526.48,568.57,591.83,22.36,591.12,600.74,1.0,1.0
435,224.2,229.0,223.5,785235.0,16.77,-83.23,-0.00155348,340976788.0,178.38,211.33,223.11,239.53,39.51,238.07,239.5,-1.0,1.0
436,200.0,209.5,193.6,801989.0,68.54,-31.46,-0.03079576,17338008.0,164.53,174.41,205.55,188.27,31.56,191.63,178.9,1.0,1.0
437,503.2,515.7,502.0,177186.0,42.82,-57.18,-0.01009219,114837565.0,414.12,463.67,517.39,514.6,36.17,513.41,515.55,1.0,1.0
438,550.0,554.4,532.0,606541.0,-0.16,-100.16,-0.0843281,290697255.0,449.44,515.77,565.95,577.72,35.58,576.73,578.3,1.0,1.0
439,385.0,405.9,385.0,39793.0,76.34,-23.66,0.13302752,10663516.0,298.14,341.87,367.14,381.82,65.05,381.85,361.08,-1.0,-1.0
440,735.8,772.8,735.8,87923.0,46.64,-53.36,-0.02009174,8534340.0,612.7,698.79,767.6,779.76,27.57,781.53,760.74,-1.0,-1.0
441,294.9,295.75,285.6,742573.0,60.28,-39.72,0.0153304,302387536.0,231.75,258.71,288.73,285.94,4.19,286.64,279.95,1.0,1.0
442,679.8,690.0,670.7,301218.0,49.8,-50.2,-0.06246957,-4589926.0,555.77,626.37,699.93,696.31,21.42,699.87,668.95,-1.0,-1.0
443,920.0,950.0,920.0,198749.0,26.26,-73.74,-0.00909665,-7982449.0,754.49,859.4,946.51,960.39,48.34,958.85,973.69,-1.0,-1.0
444,561.35,575.9,555.1,5136943.0,17.49,-82.51,-0.01301099,718691969.0,449.54,504.44,563.65,561.26,46.62,559.71,577.9,-1.0,-1.0
445,313.85,334.4,306.35,5512469.0,90.57,-9.43,0.21527646,49163781.0,222.27,240.6,272.15,262.46,64.97,264.11,259.01,-1.0,-1.0
446,253.1,259.85,246.1,1803135.0,30.44,-69.56,0.03102674,327131627.0,203.02,224.8,253.13,248.45,16.44,249.36,257.19,-1.0,1.0
447,454.85,459.8,437.0,827927.0,44.04,-55.96,-0.00988779,290809712.0,365.03,404.21,456.03,447.65,-0.11,445.38,463.48,1.0,1.0
448,339.9,344.0,327.1,5676002.0,83.65,-16.35,0.21398422,184930152.0,238.22,243.62,289.81,258.78,19.94,261.27,250.79,1.0,-1.0
449,510.0,510.0,491.05,301611.0,25.14,-74.86,-0.03948251,114841527.0,413.82,464.17,518.26,514.22,27.4,513.88,518.91,1.0,1.0
450,455.0,462.0,440.1,516551.0,44.35,-55.65,0.02858471,82614633.0,346.6,399.69,430.69,447.51,63.89,446.31,454.84,1.0,1.0
451,235.0,244.9,217.0,1239900.0,-4.88,-104.88,-0.22233766,31049628.0,213.67,264.17,272.86,305.75,28.11,297.44,316.76,1.0,1.0
452,796.1,840.0,791.5,82031.0,54.0,-46.0,0.02610815,12665775.0,620.0,681.94,770.64,749.16,34.39,750.28,785.66,-1.0,-1.0
453,1128.0,1162.45,1126.2,598424.0,79.39,-20.61,0.03655914,-6155872.0,893.82,1011.33,1115.61,1125.98,47.14,1124.7,1129.05,-1.0,-1.0
454,392.7,410.8,388.95,3897004.0,73.39,-26.61,-0.027339,500949657.0,324.38,359.41,405.64,395.53,34.81,400.19,369.68,1.0,1.0
455,750.0,756.0,744.0,253893.0,86.59,-13.41,0.03956486,6626794.0,583.99,653.58,726.8,723.51,54.96,725.97,718.67,-1.0,-1.0
456,217.6,239.4,217.6,7860378.0,33.12,-66.88,-0.01013086,303378959.0,177.25,215.53,224.44,246.96,17.54,243.88,259.09,-1.0,-1.0
457,745.0,755.0,725.25,44783.0,12.38,-87.62,-0.05443651,-8221646.0,604.39,679.3,761.5,756.31,46.92,754.56,842.63,-1.0,-1.0
458,528.0,545.0,528.0,119673.0,27.06,-72.94,0.0134882,10989363.0,423.98,493.79,530.92,556.59,65.77,552.93,554.42,-1.0,-1.0
459,605.0,613.95,593.6,5825496.0,97.29,-2.71,0.04674939,612384698.0,460.71,511.99,572.8,565.74,74.97,565.24,542.96,-1.0,-1.0
460,570.0,590.4,567.5,125773.0,43.59,-56.41,0.01476977,-2620497.0,454.28,505.27,568.73,558.93,45.48,557.48,573.17,-1.0,-1.0
461,850.0,860.0,815.5,76329.0,24.84,-75.16,0.00177034,11498787.0,654.5,741.38,817.0,825.6,36.7,824.72,864.07,1.0,1.0
462,380.0,380.0,369.9,581731.0,4.9,-95.1,-0.04545455,284820999.0,302.02,359.39,379.5,407.7,15.37,406.0,424.81,1.0,1.0
463,376.0,384.25,370.5,894654.0,5.85,-94.15,-0.07626594,285402730.0,308.18,365.38,389.22,414.41,9.07,411.22,430.81,-1.0,1.0
464,909.0,930.8,900.0,91544.0,82.12,-17.88,0.01156554,10718726.0,725.78,812.14,906.12,901.12,39.07,902.83,881.47,1.0,-1.0
465,487.0,494.9,481.1,529983.0,89.54,-10.46,0.03721666,139324911.0,386.29,428.41,481.61,473.98,46.39,472.16,470.75,-1.0,-1.0
466,655.55,725.9,655.55,84818.0,22.99,-77.01,-0.00705751,5272368.0,570.83,645.21,713.47,718.52,81.04,718.22,719.24,1.0,-1.0
467,595.8,628.5,585.15,844875.0,69.46,-30.54,0.07170393,-6408700.0,472.66,541.25,590.22,606.24,81.36,604.59,613.84,-1.0,-1.0
468,357.15,359.7,345.1,1142980.0,-9.85,-109.85,-0.03577394,190910866.0,286.16,329.39,357.9,370.09,62.76,368.26,380.48,1.0,1.0
469,172.0,181.65,172.0,963740.0,80.69,-19.31,-0.02339833,15860790.0,138.07,148.88,173.91,163.09,50.32,163.14,161.66,-1.0,-1.0
470,427.9,429.0,410.3,1074045.0,-1.32,-101.32,-0.02409923,422960813.0,344.46,407.18,430.55,461.46,31.21,456.26,485.67,1.0,1.0
471,430.0,448.5,422.0,528270.0,-8.37,-108.37,-0.11510791,96378293.0,366.61,422.3,463.67,474.33,53.17,473.25,474.55,1.0,1.0
472,1330.0,1382.75,1330.0,552837.0,114.34,14.34,0.0921293,-6996631.0,1041.13,1150.0,1291.78,1267.77,16.55,1268.95,1258.07,-1.0,-1.0
473,797.5,834.0,788.0,243577.0,63.23,-36.77,0.02531163,8771622.0,630.54,699.17,787.36,772.08,21.28,772.68,780.49,-1.0,-1.0
474,472.0,497.5,471.0,478840.0,70.71,-29.29,0.00492198,104986660.0,380.05,422.78,476.24,468.25,40.45,468.01,471.37,-1.0,-1.0
475,759.95,783.6,757.0,8802610.0,97.27,-2.73,0.03924731,682090897.0,596.47,657.57,744.89,721.92,14.96,732.03,674.53,-1.0,-1.0
476,446.5,448.5,438.5,418296.0,0.86,-99.14,-0.07748462,143675922.0,371.45,434.11,468.78,490.1,-3.4,485.94,492.23,1.0,1.0
477,414.3,420.95,398.55,1701494.0,72.43,-27.57,-0.01577982,471817528.0,329.4,346.87,411.54,372.61,3.25,379.97,349.11,1.0,1.0
478,775.0,784.9,762.5,201842.0,63.37,-36.63,-0.01256698,8704062.0,631.0,690.94,789.1,759.07,52.76,763.73,741.86,1.0,1.0
479,219.0,226.65,215.5,1235838.0,11.33,-88.67,-0.04916958,296884971.0,180.49,202.32,226.67,225.07,24.38,222.83,238.79,1.0,1.0
480,599.0,625.8,591.6,5182185.0,72.9,-27.1,0.015777,279625788.0,479.48,537.29,601.62,596.46,23.86,600.25,593.19,-1.0,-1.0
481,710.1,722.0,670.25,278983.0,1.92,-98.08,-0.05842185,-1888528.0,578.7,664.79,725.68,748.12,12.3,742.53,765.74,1.0,1.0
482,530.0,530.0,505.0,131231.0,17.54,-82.46,0.02375417,-9757409.0,403.41,479.08,500.03,541.57,21.93,538.99,555.41,1.0,1.0
483,255.0,261.35,248.0,148751.0,64.38,-35.62,-0.02777238,32490325.0,204.0,226.59,255.23,250.58,48.07,250.91,251.6,1.0,1.0
484,386.0,411.8,386.0,95271.0,37.86,-62.14,0.19358705,10663258.0,288.34,341.17,354.31,391.5,77.54,377.5,459.87,-1.0,-1.0
485,551.0,606.0,539.0,6021360.0,135.07,35.07,0.33493572,95499418.0,386.09,414.26,471.62,448.09,31.41,452.98,449.26,-1.0,-1.0
486,270.0,274.8,250.2,1393423.0,35.39,-64.61,-0.09205322,135013514.0,215.56,231.63,272.28,254.27,-3.1,253.41,251.95,1.0,1.0
487,434.9,437.45,421.45,1273182.0,8.58,-91.42,-0.042931,424034858.0,348.28,417.36,436.01,475.89,26.45,467.95,487.69,1.0,1.0
488,984.0,1003.9,980.0,289889.0,91.43,-8.57,0.0214559,-7224933.0,777.9,879.72,970.69,980.23,9.5,979.63,962.47,-1.0,-1.0
489,154.4,168.0,131.1,199646.0,-10.19,-110.19,-0.36192147,10587724.0,165.78,210.46,213.62,247.49,42.34,240.95,276.66,1.0,1.0
490,373.8,408.9,368.05,6482173.0,73.46,-26.54,-0.08394244,410649188.0,330.78,359.83,421.81,394.67,57.75,397.58,356.8,-1.0,-1.0
491,355.3,356.5,346.2,619492.0,42.31,-57.69,-0.00878436,303567225.0,280.43,320.02,350.53,357.84,12.05,355.7,363.85,1.0,1.0
492,849.0,849.0,812.0,285023.0,38.77,-61.23,0.01074804,9322699.0,647.77,719.77,807.19,794.89,19.05,796.17,781.12,1.0,1.0
493,650.0,664.25,643.0,1977202.0,70.07,-29.93,0.04518096,727389931.0,513.58,567.72,636.74,625.81,18.64,625.65,627.28,1.0,1.0
494,648.7,657.7,618.75,7735891.0,25.74,-74.26,-0.0513774,674346141.0,509.36,596.53,637.84,676.29,25.53,664.5,717.56,1.0,1.0
495,176.1,189.25,175.0,3560176.0,95.81,-4.19,0.41213554,21844308.0,120.13,123.34,144.93,132.26,80.68,132.15,137.65,-1.0,-1.0
496,825.9,830.0,822.05,3004.0,15.59,-84.41,-0.0073432,11585726.0,660.71,765.06,827.52,863.26,47.79,854.89,873.27,-1.0,-1.0
497,516.8,528.65,492.3,624209.0,40.94,-59.06,0.00465399,114225700.0,399.56,447.23,497.64,496.46,69.56,494.17,507.0,1.0,1.0
498,750.0,777.25,750.0,210782.0,82.32,-17.68,0.01759648,-1702472.0,612.09,665.65,763.39,726.48,27.7,734.86,695.63,1.0,-1.0
499,175.15,179.8,164.0,35925.0,28.45,-71.55,-0.10346696,10575749.0,143.1,167.83,180.48,189.25,24.47,188.11,180.7,1.0,1.0
500,588.0,616.4,571.55,373092.0,35.63,-64.37,-0.06316835,-5766771.0,493.86,581.92,625.67,658.58,58.8,655.47,676.81,-1.0,-1.0
501,482.9,485.0,469.2,736851.0,1.09,-98.91,-0.05851911,278943663.0,397.03,461.46,498.11,520.41,51.61,517.79,526.34,1.0,1.0
502,895.0,988.8,895.0,187285.0,11.03,-88.97,-0.0374369,12470706.0,794.54,892.6,996.05,991.08,27.05,989.69,989.97,1.0,-1.0
503,332.15,333.85,325.0,783163.0,46.42,-53.58,0.0242726,480040171.0,263.53,295.44,328.09,327.83,60.63,327.41,331.32,1.0,1.0
504,518.15,543.2,510.75,4913442.0,71.49,-28.51,-0.00665373,238812544.0,425.46,481.28,535.02,536.63,35.63,535.17,507.02,-1.0,-1.0
505,580.0,593.95,574.15,247345.0,100.66,0.66,0.08787655,-9040148.0,448.61,483.18,557.19,527.86,71.14,530.04,523.72,-1.0,-1.0
506,967.25,979.9,965.0,72698.0,44.04,-55.96,-0.02612146,-7301455.0,785.33,882.63,985.33,980.27,41.06,982.47,976.91,1.0,-1.0
507,260.4,265.8,253.2,1401412.0,63.02,-36.98,-0.03789551,359531353.0,212.5,240.81,267.18,268.16,83.99,267.59,254.05,-1.0,1.0
508,557.0,569.0,546.05,247249.0,64.42,-35.58,-0.01947657,-9461391.0,459.7,499.98,576.95,547.12,53.55,551.49,532.48,-1.0,-1.0
509,860.0,860.0,816.0,125285.0,43.56,-56.44,0.00388774,11747806.0,669.13,746.63,834.03,827.58,70.94,828.45,822.62,1.0,1.0
510,588.8,606.55,580.6,1251580.0,50.05,-49.95,-0.02555226,290892964.0,482.73,550.38,605.51,615.45,5.75,611.98,570.11,-1.0,1.0
511,580.0,580.0,533.0,324094.0,3.03,-96.97,-0.0002767,-2931280.0,440.31,524.18,550.02,594.77,49.79,589.89,644.95,1.0,1.0
512,642.0,677.9,615.0,10473685.0,33.39,-66.61,-0.13495746,686549817.0,574.48,662.79,734.75,745.67,17.6,744.07,735.62,-1.0,-1.0
513,1043.0,1059.0,1036.0,112884.0,6.8,-93.2,-0.06355649,-6911999.0,866.48,1026.35,1092.11,1164.89,77.28,1155.13,1170.59,-1.0,-1.0
514,715.0,725.0,685.6,760449.0,17.67,-82.33,-0.08654354,152219595.0,586.01,670.96,737.79,751.74,-2.69,749.29,732.9,1.0,1.0
515,329.0,350.8,328.0,3974738.0,90.97,-9.03,0.19001783,455898228.0,240.11,259.9,293.33,283.35,35.02,284.26,283.13,0.0,-1.0
516,463.85,464.3,432.0,2211855.0,16.59,-83.41,-0.11671733,135943677.0,393.81,428.29,494.9,468.21,47.85,470.17,484.21,1.0,1.0
517,460.0,474.95,452.0,45000.0,18.49,-81.51,-0.07306073,10935952.0,379.88,441.14,479.15,497.48,48.81,494.24,489.22,1.0,-1.0
518,437.85,443.4,431.0,1321368.0,59.4,-40.6,-0.06539744,427984536.0,354.72,399.36,447.5,443.96,17.59,444.35,434.41,-1.0,-1.0
519,559.95,572.9,540.0,115497.0,21.78,-78.22,0.04935502,11144421.0,421.85,515.62,525.51,591.04,33.94,586.5,642.98,-1.0,-1.0
520,630.0,635.0,628.0,358466.0,64.8,-35.2,-0.01960025,581978.0,502.15,563.36,629.01,624.31,62.45,627.64,627.6,-1.0,-1.0
521,511.0,516.9,484.0,1459362.0,-2.49,-102.49,-0.04770732,139543591.0,408.24,502.13,510.49,576.7,5.33,572.94,590.81,1.0,1.0
522,290.0,314.0,273.5,2336823.0,107.2,7.2,0.19513153,30737488.0,213.23,211.88,261.71,224.0,36.4,225.55,221.58,-1.0,-1.0
523,501.9,509.0,491.35,287069.0,38.93,-61.07,0.01102266,114292548.0,394.43,449.25,492.21,502.3,55.65,501.75,509.89,1.0,1.0
524,612.3,620.0,587.3,2243990.0,76.31,-23.69,0.02867445,275882008.0,474.46,533.47,589.03,591.9,29.04,592.65,597.23,1.0,1.0
525,1239.55,1255.0,1217.15,136557.0,57.9,-42.1,-0.01677224,-4987245.0,1000.55,1122.09,1251.34,1243.68,17.53,1249.11,1227.59,1.0,1.0
526,1077.0,1127.0,1062.0,90134.0,50.21,-49.79,0.00359825,-6829060.0,866.59,1002.81,1090.27,1126.87,56.71,1126.55,1120.24,-1.0,-1.0
527,440.1,447.3,408.65,4107121.0,44.94,-55.06,-0.07565169,527215021.0,361.07,385.35,452.11,419.26,83.44,421.92,414.15,1.0,1.0
528,442.95,454.9,437.05,1209987.0,21.19,-78.81,-0.0284678,290749771.0,360.51,403.11,451.91,446.16,6.03,446.36,457.43,1.0,1.0
529,496.0,506.5,491.6,206928.0,37.09,-62.91,-0.00423131,114445126.0,392.6,453.91,491.12,509.32,47.57,507.6,510.32,-1.0,-1.0
