11-05-2006,17:30:00,3755.80,3774.15,3687.90,3701.05,0,0,0.00,0.00
12-05-2006,17:30:00,3704.15,3704.15,3633.85,3650.05,0,0,0.00,0.00
15-05-2006,17:30:00,3651.00,3653.00,3482.85,3502.95,0,0,0.00,0.00
16-05-2006,17:30:00,3502.95,3543.50,3382.40,3523.30,0,0,0.00,0.00
17-05-2006,17:30:00,3525.05,3641.85,3525.05,3635.10,0,0,0.00,0.00
18-05-2006,17:30:00,3636.45,3636.45,3365.90,3388.90,0,0,0.00,0.00
19-05-2006,17:30:00,3391.85,3493.05,3205.25,3246.90,0,0,0.00,0.00
22-05-2006,17:30:00,3254.30,3313.90,2896.40,3081.35,0,0,0.00,0.00
23-05-2006,17:30:00,3068.60,3221.05,2997.35,3199.35,0,0,0.00,0.00
24-05-2006,17:30:00,3203.50,3249.75,3091.60,3115.55,0,0,0.00,0.00
25-05-2006,17:30:00,3114.70,3198.35,3012.95,3177.70,0,0,0.00,0.00
26-05-2006,17:30:00,3177.70,3277.95,3177.70,3209.60,0,0,0.00,0.00
29-05-2006,17:30:00,3207.25,3255.25,3193.15,3214.90,0,0,0.00,0.00
30-05-2006,17:30:00,3215.50,3252.10,3167.05,3185.30,0,0,0.00,0.00
31-05-2006,17:30:00,3181.95,3181.95,2972.90,3071.05,0,0,0.00,0.00
01-06-2006,17:30:00,3072.55,3130.00,2936.60,2962.25,0,0,0.00,0.00
02-06-2006,17:30:00,2961.50,3099.35,2940.20,3091.35,0,0,0.00,0.00
05-06-2006,17:30:00,3092.60,3125.40,3006.40,3016.65,0,0,0.00,0.00
06-06-2006,17:30:00,3015.05,3015.05,2910.30,2937.30,0,0,0.00,0.00
07-06-2006,17:30:00,2935.25,2956.90,2819.45,2860.45,0,0,0.00,0.00
08-06-2006,17:30:00,2856.90,2859.40,2683.20,2724.35,0,0,0.00,0.00
09-06-2006,17:30:00,2721.20,2875.75,2707.85,2866.30,0,0,0.00,0.00
12-06-2006,17:30:00,2867.65,2877.80,2761.85,2776.85,0,0,0.00,0.00
13-06-2006,17:30:00,2773.60,2773.60,2638.10,2663.30,0,0,0.00,0.00
14-06-2006,17:30:00,2665.05,2767.75,2595.65,2632.80,0,0,0.00,0.00
15-06-2006,17:30:00,2634.10,2814.15,2634.10,2798.80,0,0,0.00,0.00
16-06-2006,17:30:00,2799.85,2960.15,2799.85,2890.35,0,0,0.00,0.00
19-06-2006,17:30:00,2892.00,2932.90,2846.50,2916.90,0,0,0.00,0.00
20-06-2006,17:30:00,2919.00,2919.00,2837.45,2861.30,0,0,0.00,0.00
21-06-2006,17:30:00,2861.40,2930.80,2836.40,2923.45,0,0,0.00,0.00
22-06-2006,17:30:00,2923.75,3017.65,2923.75,2994.75,0,0,0.00,0.00
23-06-2006,17:30:00,2993.55,3063.20,2920.20,3042.70,0,0,0.00,0.00
25-06-2006,17:30:00,3043.15,3083.00,3035.95,3050.30,0,0,0.00,0.00
26-06-2006,17:30:00,3051.80,3059.85,2928.00,2943.20,0,0,0.00,0.00
27-06-2006,17:30:00,2943.60,3004.15,2899.25,2982.45,0,0,0.00,0.00
28-06-2006,17:30:00,2982.20,3003.65,2909.60,2981.10,0,0,0.00,0.00
29-06-2006,17:30:00,2982.90,3049.25,2982.90,2997.90,0,0,0.00,0.00
30-06-2006,17:30:00,2993.50,3134.15,2993.50,3128.20,0,0,0.00,0.00
03-07-2006,17:30:00,3128.75,3160.35,3114.85,3150.95,0,0,0.00,0.00
04-07-2006,17:30:00,3151.05,3177.40,3130.30,3138.65,0,0,0.00,0.00
05-07-2006,17:30:00,3136.95,3201.20,3121.80,3197.10,0,0,0.00,0.00
06-07-2006,17:30:00,3197.50,3197.50,3138.40,3156.40,0,0,0.00,0.00
07-07-2006,17:30:00,3157.95,3193.10,3056.30,3075.85,0,0,0.00,0.00
10-07-2006,17:30:00,3077.10,3147.70,3064.10,3142.00,0,0,0.00,0.00
11-07-2006,17:30:00,3145.30,3146.00,3100.40,3116.15,0,0,0.00,0.00
12-07-2006,17:30:00,3124.95,3201.35,3078.25,3195.90,0,0,0.00,0.00
13-07-2006,17:30:00,3196.30,3208.85,3148.95,3169.30,0,0,0.00,0.00
14-07-2006,17:30:00,3166.25,3166.25,3089.55,3123.35,0,0,0.00,0.00
17-07-2006,17:30:00,3123.65,3125.10,2999.35,3007.55,0,0,0.00,0.00
18-07-2006,17:30:00,3007.15,3038.25,2967.95,2993.65,0,0,0.00,0.00
19-07-2006,17:30:00,2995.85,3045.35,2919.95,2932.75,0,0,0.00,0.00
20-07-2006,17:30:00,2943.65,3041.25,2943.65,3023.05,0,0,0.00,0.00
21-07-2006,17:30:00,3025.10,3029.10,2930.15,2945.00,0,0,0.00,0.00
24-07-2006,17:30:00,2944.90,2996.65,2878.25,2985.85,0,0,0.00,0.00
25-07-2006,17:30:00,2989.50,3046.95,2987.15,3040.50,0,0,0.00,0.00
26-07-2006,17:30:00,3040.45,3121.40,3022.70,3110.15,0,0,0.00,0.00
27-07-2006,17:30:00,3109.85,3167.10,3109.85,3156.15,0,0,0.00,0.00
28-07-2006,17:30:00,3158.00,3168.50,3109.45,3130.80,0,0,0.00,0.00
31-07-2006,17:30:00,3131.35,3179.70,3110.60,3143.20,0,0,0.00,0.00
01-08-2006,17:30:00,3128.20,3154.70,3113.60,3147.80,0,0,0.00,0.00
02-08-2006,17:30:00,3129.45,3187.85,3127.90,3182.10,0,0,0.00,0.00
03-08-2006,17:30:00,3182.55,3234.25,3175.15,3190.00,0,0,0.00,0.00
04-08-2006,17:30:00,3189.70,3228.15,3161.80,3176.75,0,0,0.00,0.00
07-08-2006,17:30:00,3176.70,3178.50,3142.55,3151.10,0,0,0.00,0.00
