,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-01-2006,Tuesday,108.55,110.64,104.47,110.27,25631985,0.0158452326,0.0366644731,0.0568334292,0.0520942658,0.0488918482,0.0838411638,0.0437292948,0.0574415036,0.0546097934,0.0547106648,0.0033554004,-0.0525981681,0,73.5823213774,,,,-4.96,79.4323686872,87.1371006235,100,100,135.4165154133,3.3942803563,99272977,37018762.7560358,5.14,106.868,107.8766666667,105.5388473544,108.6486666667,109.9862295258,104.026,98.0657704742,,,68.7960744537,3.6812559205,1.031833664,1.0445202235,1.0221858295,1.0362783275,78.2529011827,0.0158452326,2,1,0.0118799311,1,1,-0.0031740274,-1,-1,-0.0104289471,-1,-1,-0.0252108461,-1,-1,-0.0350049878,-2,-1,-0.0473383513,-2,-1,-0.0370907772,-2,-1,-0.0546839576,-2,-1,-0.06937517,-2,-1,-0.0780810737,-2,-1
04-01-2006,Wednesday,111.09,112.91,110.55,111.58,28841323,0.0118799311,0.027913404,0.0489799756,0.0693885375,0.0645930732,0.0613526111,0.0967171221,0.0561287269,0.0700038358,0.0671384851,0.0119196989,-0.009231045,0.0074362927,75.1322108106,,,,-9.1597796143,83.6096349878,85.9119005959,100,100,213.7292845093,4.9275907467,128114300,33352492.8831545,6.77,108.222,109.4473333333,106.4682554537,110.7833333333,110.9533511925,104.6735,98.3936488075,,,73.6334010839,3.6068804976,1.0310288111,1.049947305,1.0194857801,1.0379306671,70.3952491538,0.0044108381,1,1,-0.0148772181,-2,-1,-0.0220469618,-2,-1,-0.0366553146,-2,-1,-0.0463344685,-2,-1,-0.0585230328,-2,-1,-0.0483957699,-2,-1,-0.0657823983,-2,-1,-0.0803011292,-2,-1,-0.0889048217,-2,-1,-0.0719663022,-2,-1
05-01-2006,Thursday,112.35,112.35,108.09,109.92,12662963,-0.0148772181,-0.0031740274,0.012620912,0.0333740716,0.0534790109,0.0487548898,0.0455626367,0.0804010222,0.0404164695,0.0540851554,0.0221069869,-0.0166484716,0.0069008783,69.5628553096,,,,-20.5922865014,84.5146605791,80.4949805179,17.9275967122,72.6425322374,158.596889927,5.1362984218,115451337,31568976.9676616,5.58,109.338,110.0133333333,106.9992930762,111.7113333333,111.195102648,105.2585,99.321897352,,,68.6278343553,3.6535318906,1.0053229435,1.0288666742,0.999151618,1.0162192328,75.863872387,-0.0216288385,-2,-1,-0.0072780204,-1,-1,-0.0221069869,-2,-1,-0.0319323144,-2,-1,-0.0443049491,-2,-1,-0.0340247453,-2,-1,-0.0516739447,-2,-1,-0.066411936,-2,-1,-0.0751455604,-2,-1,-0.0579512373,-2,-1,-0.0414847162,-2,-1
06-01-2006,Friday,110.15,110.86,108.12,109.12,3684637,-0.0072780204,-0.0220469618,-0.0104289471,0.0052510364,0.0258531541,0.0458117692,0.0411220303,0.0379530106,0.0725378416,0.0328442972,0.0159457478,-0.0091642229,0.0020924309,66.9857750681,,,,-26.1019283747,78.2924756063,68.4705457051,0,39.3091989041,119.6893703948,4.3611323642,111766700,30573856.0260557,2.75,109.888,109.9406666667,107.3255556799,112.3086666667,111.3390669273,105.721,100.1029330727,,,64.3967472457,3.5882796127,0.9930110658,1.0180718957,0.9925353676,1.0049648775,76.9742997864,-0.0093508852,-1,-1,-0.0149376833,-2,-1,-0.024835044,-2,-1,-0.0372983871,-2,-1,-0.0269428152,-1,-1,-0.0447214076,-2,-1,-0.0595674487,-2,-1,-0.0683651026,-2,-1,-0.0510447214,-2,-1,-0.034457478,-1,-1,-0.0491202346,-2,-1
09-01-2006,Monday,109.27,109.76,106.74,107.49,6832584,-0.0149376833,-0.0221069869,-0.0366553146,-0.0252108461,-0.0097650852,0.0105292846,0.0301897642,0.0255700792,0.0224483972,0.056516611,0.0211182436,-0.0069773932,0.0013746334,61.9499160397,,,,-37.3278236915,66.9780661874,51.9686723391,0,5.9758655707,66.0430996411,3.0782508631,104934116,27134939.5757246,-1.06,109.676,109.1413333333,107.350854806,110.98,111.4030698943,105.9895,100.5759301057,,,65.5473955969,3.5476882118,0.9800685656,0.9975129457,0.9848697713,0.9894443868,70.3980925164,-0.016289924,-2,-1,-0.0100474463,-1,-1,-0.022699786,-2,-1,-0.0121871802,-1,-1,-0.0302353707,-2,-1,-0.0453065401,-2,-1,-0.0542376035,-2,-1,-0.0366545725,-2,-1,-0.0198157968,-1,-1,-0.0347009024,-1,-1,-0.0306074984,-1,-1
10-01-2006,Tuesday,107.99,108.18,105.84,106.41,5573777,-0.0100474463,-0.024835044,-0.0319323144,-0.0463344685,-0.0350049878,-0.0197144173,0.0003760459,0.0198389879,0.0152657189,0.0121754019,0.016633775,-0.0053566394,0.0046515955,58.7959347608,,,,-44.7658402204,51.1396295754,32.979670682,0,4.736951571734E-15,22.2540293613,0.7193563654,99360339,24276592.3962374,-3.86,108.904,108.0526666667,107.2061079128,109.74,111.3328943373,106.1975,101.0621056627,,,61.6460760583,3.4614247681,0.9770990965,0.9863188922,0.984797537,0.9817178112,70.6960077024,-0.0146309844,-2,-1,-0.0127807537,-1,-1,-0.002161451,-1,-1,-0.0203928202,-1,-1,-0.0356169533,-2,-1,-0.0446386618,-2,-1,-0.0268771732,-1,-1,-0.0098674937,-1,-1,-0.0249036745,-1,-1,-0.0207687247,-1,-1,0.0201108918,1,1
12-01-2006,Thursday,106.36,106.73,104.73,105.05,4564934,-0.0127807537,-0.022699786,-0.0372983871,-0.0443049491,-0.0585230328,-0.0473383513,-0.0322432059,-0.012409514,0.006804677,0.0022898578,0.0159923846,-0.0030461685,-0.0004698807,54.9986738142,,,,-54.132231405,33.6543032717,16.014566794,0,4.736951571734E-15,-24.8335064979,3.2533909967,94795405,21172437.2762373,-6.53,107.598,106.768,106.8743990031,107.7853333333,111.3126274939,106.2535,101.1943725061,,,62.4978602216,3.3570372847,0.9763192624,0.9734964322,0.9839090364,0.9738032556,66.5826760296,-0.0123166604,-1,-1,0.0107567825,1,1,-0.007710614,-1,-1,-0.023131842,-1,-1,-0.0322703475,-2,-1,-0.0142789148,-1,-1,0.0029509757,1,1,-0.0122798667,-1,-1,-0.0080913851,-1,-1,0.0333174679,1,1,0.0723465017,2,1
13-01-2006,Friday,105.27,107.62,105.09,106.18,4631814,0.0107567825,-0.002161451,-0.0121871802,-0.0269428152,-0.0340247453,-0.0483957699,-0.0370907772,-0.0218332566,-0.0017862179,0.0176346559,0.0135618761,-0.0102655867,0.0020942408,57.4571924736,,,,-46.349862259,20.3220646842,11.9719565767,20.5097012803,6.8365670934,-4.0405508961,0.9987634357,99427219,20531672.4936287,-3.74,106.85,106.2953333333,106.7675683873,106.1413333333,111.1667639316,106.4495,101.7322360684,106.3396333158,30.7795517757,61.1412359022,3.3008203358,0.9937295274,0.9822931893,0.9989149727,0.9871566022,66.946031975,0.0086444381,1,1,-0.0182708608,-2,-1,-0.0335279714,-2,-1,-0.0425692221,-2,-1,-0.0247692597,-1,-1,-0.007722735,-1,-1,-0.0227914862,-1,-1,-0.0186475796,-1,-1,0.0223205877,1,1,0.0609342626,2,1,0.05245809,2,1
16-01-2006,Monday,106.36,106.36,102.73,104.24,3915494,-0.0182708608,-0.007710614,-0.0203928202,-0.0302353707,-0.0447214076,-0.0516739447,-0.0657823983,-0.0546839576,-0.039705205,-0.020024443,0.0203376823,-0.014485802,0.0016952345,52.1859856522,,,,-59.7107438017,14.8102865731,16.4443363487,0,6.8365670934,-68.6101953357,-0.5438412365,95511725,19873696.9178711,-4.88,105.874,105.4253333333,106.3787117123,104.14,111.1417784075,106.329,101.5162215925,105.1722351745,28.8046160173,63.1797910501,3.3243331689,0.9845665603,0.9662498494,0.9887566556,0.9754753001,54.0376476417,-0.0199323054,-2,-1,-0.0155410591,-2,-1,-0.0247505756,-2,-1,-0.00661934,-1,-1,0.0107444359,1,1,-0.0046047583,-1,-1,-0.0003837299,-1,-1,0.0413468918,2,1,0.0806792018,2,1,0.0720452801,2,1,0.0626438987,2,1
17-01-2006,Tuesday,104.51,106.16,102.02,102.62,4780369,-0.0155410591,-0.0335279714,-0.023131842,-0.0356169533,-0.0453065401,-0.0595674487,-0.066411936,-0.0803011292,-0.06937517,-0.0546292031,0.0344961996,-0.0058468135,0.0025901765,48.208680879,,,,-94.4903581267,15.569185833,18.2912645736,0,6.8365670934,-91.7309104258,-1.6484569676,90731356,16478942.1207696,-4.87,104.9,104.3406666667,105.800448372,102.214,111.2199837502,106.143,101.0660162498,103.6863769553,27.228725956,59.0540850087,3.3825950854,0.9782650143,0.9564909403,0.9835091463,0.9689891205,60.8177979807,-0.0180843938,-2,-1,-0.0093549016,-1,-1,0.0090625609,1,1,0.0267004483,2,1,0.0111089456,1,1,0.0153966088,1,1,0.0577860066,2,1,0.0977392321,2,1,0.0889690119,2,1,0.0794192165,2,1,0.0457025921,1,1
