0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
date,day,o_yday,h_yday,l_yday,c_yday,v_yday,o_tday,c_tday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_1_p,lag_2_p,lag_3_p,lag_4_p,lag_5_p,lag_6_p,lag_7_p,lag_8_p,lag_9_p,lag_10_p,yhc,ylc,yoc_past,MACD,MACDsig,MACDhist,MACDhist_past,slowk,slowd,fastk,fastd,OBV,AD,Bband u,bband m,bband l,rsi1,willr1,cci1,roc1,mom1,sma1,wma1,ema_fast =1,tsf1,tema_fast =1,adx1,mfi1,atr1,disS1,disW1,ocrsi1,rsi2,willr2,cci2,roc2,mom2,sma2,wma2,ema_fast =2,tsf2,tema_fast =2,adx2,mfi2,atr2,disS2,disW2,ocrsi2,rsi3,willr3,cci3,roc3,mom3,sma3,wma3,ema_fast =3,tsf3,tema_fast =3,adx3,mfi3,atr3,disS3,disW3,ocrsi3,rsi4,willr4,cci4,roc4,mom4,sma4,wma4,ema_fast =4,tsf4,tema_fast =4,adx4,mfi4,atr4,disS4,disW4,ocrsi4,rsi71,will71,adx71,mfi71,atr71,ocrsi71,rsi72,will72,adx72,mfi72,atr72,ocrsi72,yoc_abs,yoc_qnt,yoc_sgn
2012-10-04,Thursday,94.980003,95.980003,94.66143000000001,95.921425,106070300.0,95.89286,95.257141,-4.177735681644709,-4.001422202538138,-5.032774720862978,4.2345294070747945,-4.664281610478639,5.775368018855188,3.575658283378208,3.1964039511125883,3.2441672033483204,3.131441710736716,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,1.3056327529224279,1.4635324627761974,-1.8277570239567487,1.6734061701177019,-2.105895706921968,0.0006106873412274383,-0.013135699349754127,-0.0002977958261149727,0.412542961218648,1.286007490580635,-0.8734645293619869,-1.0000490107223807,27.02724157077947,35.92512556203613,60.544122012365534,23.505459294432583,4566058000.0,6038874321.574005,101.37416597785621,97.11964310000005,92.86512022214389,48.31878024578636,-34.01022150139643,-49.00831301948863,0.9426017343874493,0.8957139999999981,95.44485640000008,95.20171266666966,95.54418277492054,94.3507096,95.14652050352159,37.85916670604696,37.6277921931178,2.0767069393279747,1.004993130253166,1.0075598674978703,43.500067316280614,48.098167828377356,-61.7787960627154,-61.274622930924416,-4.365481424761275,-4.3785780000000045,96.69814230000009,95.81906400000511,96.18440889764685,93.47485519999994,94.61848779345306,24.299621696132718,29.87906487336371,1.9295188636118525,0.9919676088751491,1.0010682738457441,43.229707132173296,50.8231848934541,-61.7787960627154,-47.31900358341531,0.247832747629384,0.23713700000000415,97.58971466666665,96.68774963333333,96.39474509644452,94.49726312380965,95.08151055175307,21.380696518541733,51.24404805551419,1.8437865296277947,0.9829050666623531,0.992074232400284,45.23813430373303,52.84669037612668,-61.7787960627154,10.75176816210653,0.18201900052436937,0.17427800000000104,97.11964310000005,96.91768022857048,96.28068678386677,96.44997673684219,95.82304055441692,20.375041947459128,53.150493743730365,1.7956214740029601,0.9876624536318951,0.9897206038545195,47.03665165096739,46.99934817583814,-50.62906885978714,30.53266733819633,26.78036784068511,2.0110290611094666,42.69577396616612,50.318850625016445,-61.7787960627154,21.76703137958353,47.119298487448766,1.8572084511866351,44.82453023385438,-0.006629471683293153,-1.0,-1.0
2012-10-05,Friday,95.89286,96.321426,95.078575,95.257141,92681400.0,95.028572,93.227142,4.972574876843563,-4.791294073793868,-4.488485115605687,7.706799468609359,3.8485039860711785,-6.017625324079389,4.604484503440616,3.360197607671857,3.045951684998101,3.0866151978277925,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,1.3056327529224279,1.4635324627761974,-1.8277570239567487,1.6734061701177019,0.011172758166235518,-0.0018745681229295297,-0.0023994946478606504,0.29732333996368254,1.1113145847082375,-0.813991244744555,-0.8734645293619869,35.75602129187205,50.94329746183028,63.72047194451422,44.745616609270655,4473376600.0,5972824829.779253,101.37918144781686,97.05200010000004,92.72481875218323,42.62494946447139,-46.979673132965615,-39.20129787528293,-2.131159504500846,-2.0742879999999957,95.02999880000007,95.13914086666968,95.44850218328037,95.52113809999996,95.20350580003495,34.06531554981793,31.90752639868778,1.90993575146238,1.0023902157515332,1.0012402900872912,37.609180313004195,45.24442431315123,-70.32341980465866,-57.13222336746346,-4.565623046841438,-4.557143999999994,96.24242790000008,95.55706376364152,96.01581473443834,93.72942606666666,94.5987981197102,23.4520505667246,36.57168829360522,1.8608520772506676,0.9897624475867979,0.99686132294329,40.13099698418112,48.745534419108395,-70.32341980465866,-48.135705973231545,-2.36903331567635,-2.3114319999999964,97.43561919999999,96.39617792499999,96.25254458438896,93.8718205428572,94.87645140097197,20.495204601475447,49.708091788773366,1.8037241609859416,0.9776418704177539,0.9881837957736643,42.97738409739314,51.183586013880365,-70.32341980465866,7.241805525125642,-1.4003312141565916,-1.3528599999999926,97.05200010000004,96.74029907618952,96.18320623302232,96.01846512631575,95.52727361952218,19.473373959758412,53.03980978280506,1.7679829503028124,0.9815062121527567,0.9846686635212754,45.228691788796304,43.075377033491336,-48.762708864430635,29.0012764197948,38.04033294115684,1.9012893380938287,38.4882433676895,48.128585827991856,-70.32341980465866,20.89173284686979,45.213240415387254,1.8133257761018755,42.441439392949746,-0.018956719669532617,-2.0,-1.0
2012-10-08,Monday,95.028572,95.14286,93.040001,93.227142,148501500.0,92.41143000000001,91.16714499999999,3.8485446818824856,3.5723972460126436,4.328604487803687,4.574393126108732,3.828100063514976,3.1660899111430454,3.9671561483668034,3.470408128826458,2.8949998018311494,2.6904792178449446,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,1.3056327529224279,1.4635324627761974,-1.8277570239567487,0.020548929838479852,-0.002007366052259726,-0.008749726554955322,0.041726014593393757,0.9485163357593266,-0.9067903211659328,-0.813991244744555,43.005374554810636,42.14770064056564,0.0,41.421531318959964,4324875100.0,5850754696.990749,101.48852101256452,96.85307165000003,92.21762228743555,29.39382525844474,-92.56700344394109,-124.56086034403481,-2.175090172872296,-2.072861000000003,94.61542660000006,94.53818860000301,94.70804878885357,94.26785559999996,93.82044915279849,37.032146350855825,31.331585841180253,1.9713766011699043,0.9853270798442919,0.9861320951943544,25.4170780204566,37.657912060433404,-95.63747597735124,-107.34148185983626,-6.784841740745806,-6.785713999999999,95.56385650000009,95.00882996364153,95.50878332817682,93.52875919999994,93.7097496177324,24.33859339586632,25.651083362580106,1.896480869525601,0.9755481351885367,0.9812471328788771,32.74161040403608,42.99119608016518,-96.43510946077143,-122.08555573900716,-5.596866841873238,-5.527146000000002,97.06714279999998,95.87011827499997,95.87436926134033,92.96305871428565,94.06895203334844,20.499628357211677,41.71399447793069,1.831285216920212,0.9604397462495415,0.97243169902619,37.31559500659212,46.478454039660164,-96.43510946077143,-53.20920828211075,-4.092937502406613,-3.978568999999993,96.85307165000003,96.37602687618953,95.90167630606781,95.27129161052639,94.76379484684462,19.125943069386576,48.579616346214735,1.790440802787672,0.9625625745448412,0.9673270939023584,40.57651966942511,33.19461521941195,-93.84513534839284,30.798633413635233,37.94927644430486,1.9464108612232818,29.030362484266306,42.098065748434884,-96.43510946077143,21.012149314977247,38.31298872987113,1.8421696492374557,36.5168877438305,-0.013464622287524595,-2.0,-1.0
2012-10-09,Tuesday,92.41143000000001,92.50856800000001,90.872856,91.16714499999999,159498500.0,91.235718,90.835716,3.8123343759805186,3.1480359902660995,3.004484101765119,3.352661268305615,3.4363721950040085,3.1380606648098164,2.7593499579658465,3.2038518852269506,2.9466836186824845,2.5747395987434145,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,1.3056327529224279,1.4635324627761974,0.014713886236099863,-0.003228015970007529,0.0007521678999601762,-0.3233340553074697,0.7671582715261401,-1.0904923268336097,-0.9067903211659328,38.34750367722733,21.9515129292862,0.0,21.240157314838118,4165376600.0,5748648517.969624,101.86247368565965,96.67757195000004,91.49267021434044,21.08983503932356,-94.59878463523471,-206.82294633913,-3.218122101004295,-3.0314249999999987,94.00914160000006,93.388761400003,93.52774752590238,91.21743070000001,91.7999035732605,42.7741737380089,30.475893093884494,2.047958480935924,0.9697689336203866,0.9762110947109858,19.85870046979906,31.670255078948777,-96.36488124155505,-163.39147500112702,-7.617365593193526,-7.517143000000004,94.81214220000008,94.20942787273248,94.71939454123557,92.60218966666667,92.2286406345408,26.408539964843406,25.8824809794095,1.9422613825730413,0.961555586495333,0.9677072354494891,28.687618308395457,38.10095363690853,-97.01272901109928,-206.9876969373802,-8.804196718818902,-8.80143000000001,96.48038079999996,95.13261854999998,95.28596622867279,91.85948165714282,92.79378966118867,21.21234013862115,35.284489137612056,1.866151935792198,0.9449293653700009,0.9583163628790917,34.00071746715584,42.32259728295918,-97.01272901109928,-134.54137295603329,-3.7073300239881646,-3.509994000000006,96.67757195000004,95.83451005238,95.45076856263279,93.88215618421049,93.61253044758513,19.252901201067306,48.01653273711066,1.8186330626482885,0.9430020134054469,0.9512976583296666,37.753113307759904,26.105257666980986,-95.42217294224207,34.44137719098633,21.568374585903722,2.0046787381913846,24.23189650717069,37.02775583574113,-97.01272901109928,21.908408885492346,31.836635865222153,1.8787493885776374,33.081772481562666,-0.004384269765926548,-1.0,-1.0
2012-10-10,Wednesday,91.235718,91.498573,89.078575,90.835716,209649300.0,91.391426,91.558571,5.617036250255419,3.6631490617336544,3.070117940004702,2.9370949172627285,3.2571151609722975,3.3326149828030647,3.0609203270126386,2.7069795274913977,3.121447956472925,2.88315272110162,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,1.3056327529224279,0.007297316839556681,-0.019344164139136682,0.006117747781059936,-0.6321038416365639,0.5490598061594182,-1.181163647795982,-1.0904923268336097,25.48802251053098,12.364853961741213,0.0,4.500103993147301e-14,3955727300.0,5843448544.499068,102.20338120440319,96.50085760000005,90.7983339955969,19.956028968096295,-75.73965003560058,-174.7576314390807,-3.849930225989262,-3.637139000000005,93.28171380000006,92.33095286666968,92.63040368393493,89.00328959999996,90.77320843909638,49.11050071343395,28.561053273266694,2.1223663847487377,0.9737783784156842,0.9838056814075247,18.25454742143036,30.79494580666716,-79.01741558053381,-174.33122709626807,-5.5958064269818415,-5.384284999999991,94.27371370000009,93.48644129091431,94.01327117010183,91.38704819999997,91.14824004366251,29.08169167057407,24.66111913966003,1.9900350443157364,0.9635317463896611,0.9716458851753091,27.472601099679565,37.368229453496475,-84.91169369263228,-221.40050893082451,-9.411462072817345,-9.437141999999994,95.85123799999997,94.42703544999996,94.7296849500887,90.96825782857154,91.73899169326785,22.36424220880296,28.728596008697522,1.9030750067393845,0.9476738944154277,0.9619672540508635,32.991274623551405,41.691270320768744,-84.91169369263228,-172.1127254098428,-3.7451381664150074,-3.534286999999992,96.50085760000005,95.27814281904666,95.01123974714395,92.44659280000003,92.59712337970656,19.700423339310905,46.71491392070941,1.8487013095158737,0.9412943911495348,0.9533741245619809,36.88462757278693,25.099095415948135,-76.87972064206845,38.78551148918815,20.164072194818807,2.0640100613069,22.817389804379033,36.2708553861392,-84.91169369263228,23.273483105556277,25.590429235878215,1.9174100036792343,32.038386088531496,0.0018288914760997929,1.0,1.0
2012-10-11,Thursday,91.391426,92.139999,91.0,91.558571,127589000.0,92.35714,89.728569,-4.833599186471035,-5.450653378000847,4.023071330974854,3.2486337238666825,3.0904029363708347,3.4786883809992517,3.5746264626297313,3.237561416295508,2.824954669827123,3.3108174504686074,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,1.4791208637209314,0.006350339390945742,-0.0061006959140941655,0.008721946960050311,-0.8091503825879869,0.3128270766002218,-1.1219774591882086,-1.181163647795982,18.539030108831728,21.300723435467887,24.622190136018737,8.207396712006291,4083316300.0,5840890382.805066,102.38558498558798,96.29457175000005,90.20355851441211,30.188145265808274,-65.75939502276107,-93.93603668901243,-4.548362370554859,-4.362853999999999,92.40914300000006,91.75657193333636,92.27312612262328,89.4725732,90.96546034430413,50.61861926698991,30.18960914763491,1.9587497077989897,0.9907955861034221,0.9978421062473846,21.563967029528413,35.13915512397598,-70.3855721140544,-128.7908297391842,-3.6486335787584867,-3.4671400000000006,93.9269997000001,92.99277898182343,93.56696204826514,90.50152373333339,90.82755087140849,30.64045652934045,33.822969727332335,1.9214598398841627,0.9747843675666764,0.9845772112896662,28.871291441446772,40.06182331479238,-78.70464619000603,-161.21148427227072,-8.715285880898726,-8.741432000000003,95.26847586666663,93.89045207499997,94.3332957063276,90.5438228666666,91.20913479615754,23.078808132703486,29.985888542656085,1.8631555396234252,0.9610584211312581,0.9751638103399773,33.870266526653396,43.62203136002966,-78.70464619000603,-137.63272067128997,-4.311801954360572,-4.1257169999999945,96.29457175000005,94.8074488571419,94.68241415217786,91.36358531578949,91.9716918186764,19.9303706758123,45.618667601720354,1.8214803940400799,0.9508175729542092,0.965731829130458,37.5168652152118,31.788747507268056,-65.75939502276107,40.731965619956675,32.9953760750782,1.9554776239773426,24.953033331802715,39.19048832134874,-78.70464619000603,24.123700229956846,31.313252022238263,1.873615217702146,32.989462498715284,-0.028460939782241068,-2.0,-1.0
2012-10-12,Friday,92.35714,92.457146,89.728569,89.728569,136520300.0,89.937141,89.958572,3.912661827961585,4.407266120045382,4.149040844555076,3.282683731398685,2.846650427985632,2.7401329971122004,2.991371598002477,3.048016368660903,2.8393773707068597,2.5495974560475485,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,-1.313389034989498,0.03040923342932173,0.0,0.002324477057022984,-1.084624038517589,0.08843158476258009,-1.173055623280169,-1.1219774591882086,18.912897977749196,23.07311653603861,0.0,8.207396712006291,3946796000.0,5704370082.805066,102.59463014168314,95.90257155000003,89.21051295831693,21.49346431616832,-89.28160533352253,-97.78223478662022,-5.803839945185851,-5.528572000000011,91.30342860000006,90.86304726666971,91.42494041508219,89.32171260000003,89.88195764337185,53.57498599760288,16.32808336197634,2.112715166239192,0.9827513640599466,0.9875144153668962,12.007747528179692,29.86561497155842,-92.09527591086075,-133.83183625379044,-7.811310363068857,-7.602860000000007,93.16671370000009,92.22942794545983,92.86907240312603,89.72999926666664,89.86366785632008,32.644208594985386,23.40209850979827,2.002171555895747,0.9630968554813361,0.9728843710606258,21.59441839177093,35.87665466677865,-94.41859897984793,-174.1083180065927,-10.104481537888098,-10.085716000000005,94.59609479999996,93.19796371666662,93.75770486803665,89.80250251428566,90.24281511043061,24.08738593835827,29.392867087940317,1.9208503036485303,0.9485441147407708,0.9627739214644859,27.739188821485556,40.08489002977808,-94.41859897984793,-171.1249704816857,-8.035378358972212,-7.8400040000000075,95.90257155000003,94.1821152619038,94.21061937577997,90.19790069999999,91.00696322161643,20.374944754955635,40.24732018224482,1.866835224338076,0.9356221376526787,0.9527134610481057,32.18055100545715,25.153440398174816,-91.02571625455235,43.410460252046086,33.875888571874796,2.0659203919805793,16.550714442971582,34.83897255163425,-93.6426434289121,25.28943997968943,23.998612742145138,1.934683916437707,26.66875757997377,0.00023828865095908331,1.0,1.0
2012-10-15,Monday,89.937141,90.76857,89.328575,89.958572,115003700.0,90.335716,90.68,-5.966452140004968,4.046975883464958,4.640136660249332,4.3232542551825235,3.350686322077023,2.889143198223711,2.777980308922709,3.0410661742870944,3.100842203454363,2.8815362475390653,1.3642179167902158,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,1.3530953054406114,0.009004122475398932,-0.007003190312980991,0.004192418705801613,-1.2697427713568175,-0.14617953989345372,-1.1235632314633637,-1.173055623280169,22.63738457001422,23.538313738536278,22.171520155267977,15.59790343042895,4061799700.0,5689994490.526135,102.49483884869225,95.46278575000004,88.43073265130782,24.892026441062505,-74.34405842810757,-94.44830906047801,-3.5060283195209374,-3.268569999999997,90.64971460000007,90.41476173333636,90.93615094338813,89.59242669999999,89.67086880962596,56.44893896541631,17.187440464188946,1.9781711329913527,0.9923756781469221,0.9949544772934112,12.403366953895528,31.305319844131834,-88.42109058172241,-132.9462603401601,-5.604859214957214,-5.341431,92.6325706000001,91.64612945455076,92.33989051164856,89.01561973333337,89.40292842160227,34.62796549095569,23.85413164492394,1.9459539003061717,0.9711332786871826,0.9815861568339593,21.773032310298476,36.76621738573571,-91.39306715063874,-174.15094324881338,-10.052991587401516,-10.054283999999996,93.92580919999996,92.61827336666663,93.28281325953208,89.44282919999999,89.62594630650058,25.132390635874867,22.74255872487812,1.8887932834052947,0.9577620120200151,0.9712831899150491,27.85327178513981,40.720816744351886,-92.4435977047006,-190.5737074685464,-8.906667424912218,-8.795715999999999,95.46278575000004,93.6160200666657,93.80566248284855,89.33929953684212,90.30208366494128,20.866333651515433,34.99053956704288,1.845493213121172,0.9423417857885,0.9609313869136804,32.26323822723468,27.37621396531796,-87.850129734824,46.005648503017206,22.630011123441935,1.976502478840496,16.817142013626196,35.80376974757616,-91.10215369059654,26.48589100555136,24.711146967649356,1.8993489938350134,26.791913909439288,0.0038111614679624812,1.0,1.0
2012-10-16,Tuesday,90.335716,90.732857,89.121429,90.68,108125500.0,90.767143,92.827141,-4.825871951091035,-4.546577325292974,4.646437442752387,6.368773999984379,5.231888038923509,3.600066956162094,3.035505414923284,2.9069359588119457,3.2151935108979206,3.287350343931888,-1.7861524693431208,1.3642179167902158,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,1.4952424349353906,0.0005828958976619853,-0.017187593736215267,0.0009609947066607579,-1.3427590005458825,-0.37089218618612646,-0.971866814359756,-1.1235632314633637,24.84534494816522,27.924604569920888,92.44090107121953,38.20414040882921,4169925200.0,5791026667.642955,102.00560860676647,94.99835700000003,87.99110539323358,35.79033951725169,-52.600522528607236,-74.57968101780111,-0.5343427174339888,-0.48714499999998395,90.55228560000006,90.4248568666697,90.85076729559209,89.97885629999999,90.18910338195738,59.039416591608266,33.9528252463499,1.9048225063930802,1.0014103939967247,1.0028216039501894,19.657154000593763,35.891736229972615,-77.88957690831958,-114.88583412926256,-3.7352690173534264,-3.5185699999999827,92.2807136000001,91.29111661818715,92.03809223680337,88.65219133333332,89.50357200051685,36.51128304148065,32.225757994464985,1.9125013102755535,0.9826538662570541,0.9933058479200878,24.829688294037524,39.58293148688116,-83.80763397371076,-153.75956202128455,-8.111005472319954,-8.004287999999988,93.39218999999997,92.21254721666664,92.95746160209058,89.3477004571429,89.44242961748533,26.163028900572986,28.538789565595486,1.8703022645116076,0.9709591348055981,0.9833802745621408,29.761929970538787,42.72782997591283,-86.24880363711485,-178.83018315166078,-9.29149485225732,-9.288574999999994,94.99835700000003,93.1605166619038,93.50798034162487,88.90446535263166,89.94064343534268,21.36967433248486,34.945230471237096,1.833789952465113,0.9545428243564252,0.9733737343803488,33.631585665342016,34.49497302462585,-73.5925175020632,48.39640100774201,23.38521318838708,1.9243489818632806,21.513617378538726,38.86155293941454,-80.87687029444781,27.65783406939466,30.544666397143416,1.8787832085610832,28.858945338538078,0.022695415234122693,2.0,1.0
2012-10-17,Wednesday,90.767143,92.900002,90.14286,92.827141,137442900.0,92.695717,92.08714300000001,-3.74319963586693,-3.4455359540891632,-3.3658478531390315,-4.279088605888494,-3.8202020934086525,-4.005879387253894,5.451327134347546,3.668688724972765,3.4339728282382582,4.050138211957332,-1.573991433715943,-1.7861524693431208,1.3642179167902158,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,-1.7645582765116898,0.000784910525252557,-0.028916984527186922,-0.0014157928229201365,-1.2133814479100238,-0.5652655490580777,-0.6481158988519461,-0.971866814359756,36.16843403773115,57.042383804736424,100.0,71.53747374216255,4307368100.0,5921205359.171356,101.25373677886303,94.62607115000003,87.99840552113703,58.300603513500185,-1.9282676290759313,-6.481429858838376,2.1923369877989263,1.9914249999999925,90.95057060000006,91.18314200000303,91.50955853039473,91.99714190000002,91.99757443059774,48.48332154900192,59.987723778206494,2.0752864051144644,1.0206328601087407,1.0180296375397648,50.38579687402534,47.48616094094741,-48.244606992467524,-65.38385389568741,-1.7419966825391375,-1.6457140000000123,92.1161422000001,91.39046705455083,92.18155564829367,89.45533333333327,90.61770157475812,35.24023516294799,43.040180820700805,1.9969653792479982,1.0077185038693457,1.0157201729212262,40.33037177581085,47.09744769541804,-55.23717075240948,-94.8717528187601,-3.526148373247262,-3.392859999999999,93.1659993333333,92.14191609166663,92.94117152682925,89.65485679047613,90.0611231354165,25.871652460171784,35.12063930882002,1.9294249135441672,0.9963628540909981,1.0074366253427125,39.946907534684186,48.22011505029919,-67.81162580499574,-113.70513779982114,-7.4254560491334605,-7.445717000000002,94.62607115000003,92.9537341857133,93.44313849956536,89.08095384736849,90.23158250874818,21.171338681631426,35.79979496414169,1.8799575548418574,0.9809890643441341,0.9986381054314571,41.122696420942454,51.12881691664858,-1.9066437746947194,44.169227474410334,37.706125223508536,2.0433194130256696,43.702083537904386,46.95921033758575,-55.23717075240948,27.29389509125163,37.825919422434076,1.9415231222352918,39.8098093944095,-0.006565287153450576,-1.0,-1.0
2012-10-18,Thursday,92.695717,93.255714,92.0,92.08714300000001,97259400.0,91.370003,90.377144,4.831846860194532,-4.1657754179878035,-3.74389839068967,-3.638732014214796,-5.154555136035113,-4.284768056099376,-4.5960783628353274,4.4040115172572465,3.4028490253510633,3.219547172394748,-1.3199407632913143,-1.573991433715943,-1.7861524693431208,1.3642179167902158,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,-1.4297693968067997,0.01268983879758313,-0.0009463101705741021,-0.0077876235122205355,-1.157220739173539,-0.6948887288284669,-0.4623320103450721,-0.6481158988519461,52.456311534199266,72.40194622794058,81.84617467795836,91.42902524972601,4210108700.0,5837445013.723907,100.38810760844477,94.21542815000002,88.04274869155527,50.65085757512923,-28.265371158495082,32.44794657501901,0.5773047724827451,0.5285720000000111,91.05628500000006,91.5619994666697,91.70208668692982,93.33200010000003,92.27517536958587,39.0446567123729,57.9974030119627,1.911371924091571,1.011321107598448,1.005735387348345,44.15010663031599,44.410434650182154,-58.461550568967795,-47.04694238973399,-3.9973155111071246,-3.8342819999999875,91.7327140000001,91.38519447273268,92.16438971224028,90.45847573333329,91.08440699677024,33.674766064467484,42.50829216052296,1.9228402413231982,1.0038637143124307,1.0076812062535663,37.773572448413304,45.02935360528916,-64.07372428182791,-75.65483681571406,-3.0923925420563214,-2.9385679999999894,92.97009479999997,92.00705904999997,92.8344179609756,89.66825794285722,90.33533124798188,25.413150904212333,40.81369473664676,1.8845108526412226,0.9905028407048591,1.0008704109318016,38.19387086326076,46.59893302175549,-74.1658776782599,-93.90399307759813,-8.188294869741918,-8.212859999999992,94.21542815000002,92.71193150476091,93.31399607103533,89.23014979999998,90.30640991860875,20.879951269826854,36.00306396405608,1.8487453770997644,0.977410439120315,0.9932609698167186,39.728233343122966,46.39208650592321,-27.975391769342284,39.71164256290104,50.80819141398878,1.9308043540220023,39.82193206090052,44.75892354130803,-63.41212389127612,26.741182033151624,35.910889681046775,1.892536756361342,37.95121325187699,-0.010866356215398129,-2.0,-1.0
2012-10-19,Friday,91.370003,91.72285500000001,90.0,90.377144,119156100.0,90.150002,87.120003,3.986242549534677,3.634652264638148,5.701834659602728,-5.3702556140830335,-4.929766843748544,4.350255857839922,5.288690522092056,4.748415647679993,3.4877206099443465,2.9714353772144557,1.5752287672897496,-1.3199407632913143,-1.573991433715943,-1.7861524693431208,1.3642179167902158,-1.5755913633432046,1.7258041671978737,1.3382416986241175,1.3476950721320569,1.6039377898213676,0.014889948281614305,-0.004173001970498218,-0.0025132681776268637,-1.2364426598025204,-0.7873551308974813,-0.4490875289050391,-0.4623320103450721,65.39028441522977,66.7265232130124,38.3771984671361,73.40779104836487,4090952600.0,5770456981.470061,99.5649472974335,93.74357110000003,87.92219490256655,36.72990184356202,-69.62679157339183,-45.207009082349366,0.7228188382230938,0.6485750000000081,91.18600000000006,91.33561913333637,91.26043912461988,91.85928610000002,91.14580575969546,37.72409050661712,59.726575244204085,1.9465261392732593,0.9911296032285651,0.9895060093484762,35.25287104443427,38.07791450215181,-78.58660996308714,-83.37727250666626,-5.12297235542688,-4.879997000000003,91.2447143000001,91.13872720000542,91.83943594637842,90.85609493333344,90.65864921975714,33.676323127202615,34.70315658690218,1.9392705171908795,0.9904918295086371,0.9916436928251795,33.880070497750324,40.61389244182596,-84.20780860175695,-110.8732096601255,-7.1449531476620916,-6.954284999999999,92.50647579999996,91.68294019999998,92.52725871585365,89.68292517142847,90.0184272789753,25.64179790647351,33.7970290504103,1.898019662465142,0.9769818082292574,0.985757479012437,35.47279498818429,43.076178270586055,-88.84938269993577,-139.5823772614758,-9.45469979572563,-9.437140999999997,93.74357110000003,92.34638063333234,93.03429587379388,89.11078165789473,89.95036536709033,21.00123731675899,35.65992109460633,1.860665258244777,0.9640889816709786,0.9786755407215001,37.54201472176757,37.12075986846822,-69.62679157339183,38.92243209757252,56.22064736937071,1.9531384463045751,34.065172370322045,40.0849153226876,-82.91356354125836,26.971099249045434,36.33748929341061,1.9064372023355325,35.07420176839899,-0.03361063708018557,-2.0,-1.0
