open,high,low,clos,volm,sto,will,prate,bvol,sma1,sma2,wma1,wma2,std,ema1,ema2,ycc,yoo,yoc
2345.00,	2351.20,	2308.75,	2315.50,	4429000.00,	74.84,	-25.16,	-0.01461795,	68755100.00,	1879.71,	2087.98,	2349.04,	2307.67,	24.00,	2313.83,	2270.55,	-1,	-1,	-1
2315.00,	2329.95,	2290.35,	2305.35,	5520975.00,	61.65,	-38.35,	-0.01527060,	63234125.00,	1872.84,	2092.96,	2344.08,	2318.56,	28.37,	2322.75,	2278.86,	-1,	-1,	-1
2316.00,	2365.00,	2312.10,	2359.95,	4935725.00,	96.00,	-4.00,	0.00093309,	68169850.00,	1865.69,	2094.88,	2338.95,	2325.84,	31.03,	2329.06,	2287.04,	1,	1,	1
2365.00,	2388.70,	2352.60,	2380.90,	4658925.00,	110.07,	10.07,	0.01321361,	72828775.00,	1866.13,	2100.95,	2331.94,	2332.81,	39.57,	2334.38,	2297.68,	1,	1,	1
2383.00,	2383.85,	2354.00,	2360.45,	4095900.00,	83.55,	-16.45,	0.01941265,	68732875.00,	1872.34,	2107.03,	2331.47,	2337.43,	52.03,	2342.97,	2312.17,	-1,	1,	-1
2366.35,	2371.35,	2352.00,	2364.55,	2943950.00,	85.51,	-14.49,	0.02567940,	71676825.00,	1881.33,	2112.07,	2345.01,	2344.49,	58.62,	2344.34,	2322.58,	1,	-1,	-1
2353.10,	2408.70,	2348.55,	2404.60,	4144325.00,	113.02,	13.02,	0.01891989,	75821150.00,	1893.17,	2113.54,	2366.70,	2344.52,	64.24,	2345.80,	2330.63,	1,	-1,	1
2410.50,	2420.00,	2375.60,	2382.85,	5555050.00,	80.79,	-19.21,	0.00081902,	70266100.00,	1902.10,	2119.89,	2374.94,	2348.08,	68.95,	2346.61,	2338.58,	-1,	1,	-1
2385.00,	2407.00,	2378.10,	2384.80,	4892925.00,	74.51,	-25.49,	0.01031583,	75159025.00,	1902.49,	2122.40,	2374.28,	2348.63,	72.82,	2347.18,	2343.59,	1,	-1,	-1
2386.10,	2404.00,	2350.25,	2365.55,	4366875.00,	60.57,	-39.43,	0.00042291,	70792150.00,	1907.36,	2125.89,	2382.81,	2351.32,	80.12,	2355.88,	2350.38,	-1,	1,	-1
2366.20,	2372.00,	2323.15,	2326.95,	6409050.00,	28.23,	-71.77,	-0.03229227,	64383100.00,	1907.56,	2130.90,	2388.56,	2360.94,	83.52,	2369.72,	2351.89,	-1,	-1,	-1
2325.10,	2336.00,	2298.00,	2323.15,	5775375.00,	25.30,	-74.70,	-0.02505403,	58607725.00,	1892.03,	2133.06,	2371.71,	2372.12,	82.72,	2373.34,	2352.80,	-1,	-1,	-1
2347.00,	2354.90,	2322.50,	2348.80,	3690050.00,	45.08,	-54.92,	-0.01509561,	62297775.00,	1880.09,	2129.38,	2358.10,	2372.45,	84.67,	2369.83,	2351.46,	1,	1,	1
2335.00,	2345.00,	2316.05,	2335.55,	3742625.00,	34.86,	-65.14,	-0.01268204,	58555150.00,	1872.89,	2126.17,	2343.04,	2368.77,	83.22,	2370.09,	2351.47,	-1,	-1,	1
2327.00,	2327.00,	2287.30,	2309.45,	4463625.00,	14.73,	-85.27,	-0.00752057,	54091525.00,	1866.89,	2123.68,	2331.78,	2368.18,	83.81,	2370.02,	2356.37,	-1,	-1,	-1
2313.00,	2354.65,	2313.00,	2349.90,	3642050.00,	47.17,	-52.83,	0.01151454,	57733575.00,	1863.39,	2118.17,	2331.18,	2365.32,	84.18,	2359.63,	2363.54,	1,	-1,	1
2344.50,	2367.90,	2335.50,	2364.75,	2821925.00,	58.36,	-41.64,	0.00679070,	60555500.00,	1868.74,	2112.70,	2336.74,	2354.78,	82.10,	2351.44,	2365.07,	1,	1,	1
2392.00,	2444.00,	2371.00,	2390.25,	3292075.00,	77.58,	-22.42,	0.02342061,	63847575.00,	1871.93,	2110.89,	2335.34,	2348.21,	70.70,	2343.08,	2362.83,	1,	1,	-1
2395.00,	2412.40,	2379.00,	2408.00,	3862875.00,	77.03,	-22.97,	0.04267250,	67710450.00,	1882.87,	2111.43,	2344.40,	2341.85,	59.43,	2338.27,	2363.57,	1,	1,	1
2408.15,	2431.75,	2407.50,	2412.85,	2876875.00,	80.12,	-19.88,	0.02678837,	70587325.00,	1902.58,	2115.68,	2371.09,	2340.17,	58.53,	2342.82,	2364.83,	1,	1,	1
2420.40,	2426.00,	2405.60,	2422.80,	3286475.00,	86.47,	-13.53,	0.02454805,	73873800.00,	1915.17,	2124.27,	2388.17,	2347.32,	60.45,	2351.73,	2360.37,	1,	1,	1
2430.00,	2448.80,	2428.70,	2445.75,	2637700.00,	101.12,	1.12,	0.02321933,	76511500.00,	1926.78,	2134.23,	2404.81,	2357.20,	70.81,	2357.83,	2357.82,	1,	1,	1
2447.10,	2450.00,	2433.50,	2442.95,	2605725.00,	96.38,	-3.62,	0.01451412,	73905775.00,	1937.88,	2143.93,	2417.95,	2364.55,	81.33,	2367.86,	2355.84,	-1,	1,	-1
2453.00,	2479.70,	2452.15,	2477.10,	2232350.00,	116.66,	16.66,	0.02662826,	76138125.00,	1944.87,	2154.67,	2427.04,	2376.30,	77.89,	2386.39,	2356.30,	1,	1,	1
2465.65,	2489.00,	2465.65,	2486.30,	2847525.00,	103.43,	3.43,	0.02620934,	78985650.00,	1957.72,	2171.43,	2441.43,	2396.61,	76.01,	2403.65,	2364.05,	1,	1,	1
2484.05,	2503.00,	2462.60,	2483.25,	5096225.00,	97.15,	-2.85,	0.01533272,	73889425.00,	1970.42,	2185.07,	2457.46,	2412.13,	78.09,	2419.62,	2374.68,	-1,	1,	-1
2490.00,	2519.25,	2485.00,	2516.15,	3710550.00,	106.10,	6.10,	0.02996377,	77599975.00,	1977.92,	2196.93,	2467.75,	2427.04,	75.53,	2432.59,	2383.02,	1,	1,	1
2518.00,	2544.50,	2508.15,	2541.10,	4045650.00,	109.42,	9.42,	0.02583666,	81645625.00,	1992.56,	2209.52,	2486.62,	2440.16,	70.88,	2444.85,	2394.89,	1,	1,	1
2549.00,	2565.00,	2540.55,	2560.95,	3269650.00,	106.40,	6.40,	0.03002453,	84915275.00,	2005.36,	2222.82,	2499.65,	2452.93,	62.53,	2459.06,	2413.39,	1,	1,	1
2555.00,	2568.95,	2543.00,	2562.45,	4495425.00,	98.99,	-1.01,	0.03189369,	89410700.00,	2020.29,	2237.64,	2516.15,	2467.91,	49.93,	2475.05,	2429.75,	1,	1,	1
2560.00,	2565.00,	2502.75,	2558.85,	9429475.00,	95.67,	-4.33,	0.01697037,	79981225.00,	2036.13,	2251.60,	2539.49,	2483.65,	44.58,	2489.11,	2445.31,	-1,	1,	-1
2554.00,	2557.30,	2464.20,	2474.85,	9125250.00,	52.46,	-47.54,	-0.02607139,	70855975.00,	2044.67,	2262.91,	2553.88,	2497.18,	41.49,	2505.37,	2458.84,	-1,	-1,	-1
2482.25,	2495.85,	2451.00,	2474.05,	6696075.00,	50.04,	-49.96,	-0.03393272,	64159900.00,	2031.42,	2266.10,	2548.63,	2510.26,	33.96,	2513.54,	2468.53,	-1,	-1,	-1
2490.00,	2564.00,	2482.60,	2559.90,	5775500.00,	94.46,	-5.54,	-0.00099514,	69935400.00,	2014.04,	2265.79,	2530.02,	2516.95,	24.10,	2519.48,	2478.44,	1,	1,	1
2562.05,	2594.70,	2553.00,	2577.60,	6478825.00,	105.30,	5.30,	0.00732751,	76414225.00,	2013.53,	2273.16,	2516.83,	2524.88,	11.70,	2531.43,	2490.73,	1,	1,	1
2578.00,	2607.90,	2558.35,	2601.80,	5471400.00,	104.28,	4.28,	0.05129604,	81885625.00,	2017.28,	2282.59,	2507.53,	2535.46,	0.46,	2540.03,	2501.65,	1,	1,	1
2606.25,	2634.80,	2604.00,	2612.50,	4363125.00,	102.64,	2.64,	0.05596087,	86248750.00,	2042.67,	2291.15,	2539.02,	2541.97,	-2.35,	2544.48,	2514.72,	1,	1,	1
2611.00,	2611.00,	2555.00,	2593.00,	8914150.00,	77.26,	-22.74,	0.01293019,	77334600.00,	2070.36,	2298.30,	2581.45,	2545.39,	2.75,	2544.73,	2524.98,	-1,	1,	-1
2599.90,	2629.95,	2596.15,	2627.20,	4212225.00,	95.87,	-4.13,	0.01924271,	81546825.00,	2076.98,	2301.50,	2594.19,	2545.36,	4.75,	2542.50,	2533.92,	1,	-1,	1
2630.10,	2666.70,	2628.00,	2661.80,	4367000.00,	114.69,	14.69,	0.02306096,	85913825.00,	2086.90,	2307.97,	2606.60,	2546.89,	12.03,	2542.29,	2545.39,	1,	1,	1
2665.00,	2665.00,	2636.00,	2644.80,	5499825.00,	89.85,	-10.15,	0.01236364,	80414000.00,	2098.90,	2318.27,	2617.12,	2551.63,	15.07,	2562.27,	2554.72,	-1,	1,	-1
2618.00,	2630.00,	2561.00,	2567.45,	9609675.00,	53.99,	-46.01,	-0.00985345,	70804325.00,	2105.36,	2335.27,	2624.91,	2574.76,	9.58,	2590.91,	2560.37,	-1,	-1,	-1
2574.90,	2595.00,	2535.55,	2567.70,	10461075.00,	54.10,	-45.90,	-0.02264769,	81265400.00,	2100.25,	2344.61,	2632.32,	2598.33,	3.19,	2603.25,	2560.96,	1,	-1,	-1
2570.00,	2590.90,	2553.55,	2562.50,	5304200.00,	51.69,	-48.31,	-0.03730558,	75961200.00,	2088.35,	2345.38,	2623.28,	2606.15,	4.06,	2609.46,	2560.95,	-1,	-1,	-1
2572.00,	2590.00,	2522.50,	2587.10,	8620400.00,	63.10,	-36.90,	-0.02181639,	84581600.00,	2068.49,	2343.88,	2594.42,	2610.33,	5.98,	2610.50,	2561.27,	1,	1,	1
2570.00,	2585.90,	2528.25,	2534.20,	8553700.00,	38.57,	-61.43,	-0.01295059,	76027900.00,	2056.95,	2342.40,	2569.27,	2610.20,	13.98,	2609.33,	2574.93,	-1,	-1,	-1
2508.80,	2531.80,	2481.10,	2486.50,	8686325.00,	16.46,	-83.54,	-0.03162363,	67341575.00,	2050.30,	2334.57,	2565.59,	2605.66,	31.33,	2608.69,	2591.13,	-1,	-1,	-1
2483.70,	2510.00,	2458.65,	2485.50,	6856075.00,	2.37,	-97.63,	-0.03004878,	60485500.00,	2034.06,	2323.93,	2552.61,	2601.88,	43.35,	2599.11,	2595.47,	-1,	-1,	1
2491.25,	2514.90,	2445.20,	2460.95,	7560550.00,	1.11,	-98.89,	-0.04876116,	52924950.00,	2018.66,	2309.76,	2535.91,	2589.12,	54.88,	2577.84,	2595.70,	-1,	1,	-1
2435.35,	2447.00,	2387.15,	2406.15,	11376175.00,	-17.63,	-117.63,	-0.05052877,	41548775.00,	1993.43,	2289.67,	2499.67,	2565.78,	64.73,	2552.19,	2591.20,	-1,	-1,	-1
2430.15,	2445.00,	2360.00,	2393.80,	10573350.00,	2.38,	-97.62,	-0.03728132,	30975425.00,	1967.82,	2265.81,	2469.26,	2540.15,	74.70,	2535.68,	2582.25,	-1,	-1,	-1
2395.00,	2449.70,	2382.00,	2445.50,	8423225.00,	27.88,	-72.12,	-0.01609334,	39398650.00,	1949.28,	2248.44,	2448.38,	2525.41,	78.60,	2519.33,	2574.28,	1,	-1,	1
2450.20,	2450.20,	2387.40,	2394.05,	7383850.00,	11.10,	-88.90,	-0.02718462,	32014800.00,	1941.28,	2236.22,	2428.70,	2509.31,	82.60,	2503.22,	2562.11,	-1,	1,	-1
2402.95,	2453.80,	2395.00,	2417.65,	9409550.00,	18.80,	-81.20,	0.00477942,	41424350.00,	1927.90,	2219.38,	2409.33,	2490.10,	86.07,	2475.76,	2540.70,	1,	-1,	1
2412.30,	2435.80,	2402.00,	2413.65,	6241000.00,	17.59,	-82.41,	0.00829225,	35183350.00,	1930.20,	2202.43,	2412.03,	2463.64,	83.46,	2453.47,	2518.62,	-1,	1,	1
2412.00,	2415.75,	2348.65,	2361.10,	6871200.00,	0.41,	-99.59,	-0.03451237,	28312150.00,	1934.17,	2190.38,	2420.28,	2444.66,	81.22,	2439.45,	2505.17,	-1,	-1,	-1
2348.00,	2348.00,	2290.05,	2297.30,	7812325.00,	-20.84,	-120.84,	-0.04041269,	20499825.00,	1917.29,	2177.84,	2400.29,	2431.23,	76.60,	2422.54,	2490.06,	-1,	-1,	-1
2309.00,	2362.00,	2309.00,	2359.65,	5228750.00,	23.13,	-76.87,	-0.02399024,	25728575.00,	1897.94,	2159.01,	2387.20,	2413.31,	73.90,	2403.87,	2471.65,	1,	-1,	1
2374.25,	2384.00,	2367.10,	2371.65,	1862825.00,	27.20,	-72.80,	-0.01740103,	27591400.00,	1886.34,	2148.88,	2365.99,	2399.22,	73.10,	2397.67,	2448.95,	1,	1,	-1
