264.00,164.00,169.20,161.80,164.21,208500.00,-1.00,-1.00,1.00
265.00,166.98,167.80,153.82,162.20,314250.00,-1.00,1.00,-1.00
266.00,161.02,164.40,140.44,157.81,183500.00,-1.00,-1.00,-1.00
267.00,162.20,162.20,148.00,156.80,475250.00,-1.00,1.00,-1.00
268.00,156.02,157.20,149.62,153.38,470000.00,-1.00,-1.00,-1.00
269.00,150.40,153.98,146.11,152.43,319000.00,-1.00,-1.00,1.00
270.00,154.00,157.99,150.80,154.27,208000.00,1.00,1.00,1.00
271.00,155.80,156.60,151.22,152.03,132750.00,-1.00,1.00,-1.00
272.00,150.00,150.49,147.60,148.81,204000.00,-1.00,-1.00,-1.00
273.00,145.41,150.40,142.64,147.90,232500.00,-1.00,-1.00,1.00
274.00,151.40,152.00,143.30,146.03,269000.00,-1.00,1.00,-1.00
275.00,143.65,154.98,143.65,153.14,281000.00,1.00,-1.00,1.00
276.00,154.99,154.99,145.20,146.37,275500.00,-1.00,1.00,-1.00
277.00,144.00,146.28,141.62,142.91,214000.00,-1.00,-1.00,-1.00
278.00,143.32,145.23,139.52,144.03,196500.00,1.00,-1.00,1.00
279.00,141.75,144.01,128.00,138.18,340000.00,-1.00,-1.00,-1.00
280.00,138.25,142.00,133.20,139.88,191500.00,1.00,-1.00,1.00
281.00,140.07,143.00,133.20,135.95,215250.00,-1.00,1.00,-1.00
282.00,129.44,132.40,127.42,130.12,154750.00,-1.00,-1.00,1.00
283.00,128.98,133.40,123.40,127.81,359500.00,-1.00,-1.00,-1.00
284.00,129.97,142.00,129.20,138.91,258750.00,1.00,1.00,1.00
285.00,142.20,152.28,142.20,146.51,343750.00,1.00,1.00,1.00
286.00,144.80,147.30,143.81,146.81,95750.00,1.00,1.00,1.00
287.00,145.00,145.00,139.01,140.61,168500.00,-1.00,1.00,-1.00
288.00,140.02,142.40,139.00,141.32,211750.00,1.00,-1.00,1.00
289.00,143.98,150.14,143.60,146.02,136500.00,1.00,1.00,1.00
290.00,143.98,149.99,143.60,149.44,205250.00,1.00,0.00,1.00
291.00,150.00,150.00,147.62,148.22,11500.00,-1.00,1.00,-1.00
292.00,147.60,153.28,147.60,150.45,291500.00,1.00,-1.00,1.00
293.00,150.94,150.94,145.85,148.76,213500.00,-1.00,1.00,-1.00
294.00,144.80,149.39,144.78,145.58,418750.00,-1.00,-1.00,1.00
295.00,146.92,152.20,146.88,149.83,501250.00,1.00,1.00,1.00
296.00,151.98,161.60,151.98,158.70,186750.00,1.00,1.00,1.00
297.00,157.61,158.80,153.67,155.11,190000.00,-1.00,1.00,-1.00
298.00,156.41,157.02,155.00,156.00,98250.00,1.00,-1.00,-1.00
299.00,155.00,161.68,154.25,160.41,249000.00,1.00,-1.00,1.00
300.00,158.41,159.36,156.03,158.78,144250.00,-1.00,1.00,1.00
301.00,160.00,160.00,153.60,154.58,144500.00,-1.00,1.00,-1.00
302.00,154.40,155.63,152.35,155.32,108500.00,1.00,-1.00,1.00
303.00,153.60,154.60,150.20,151.61,140750.00,-1.00,-1.00,-1.00
304.00,144.80,156.00,144.80,152.09,176500.00,1.00,-1.00,1.00
305.00,151.58,151.60,148.20,148.68,170750.00,-1.00,1.00,-1.00
