c,gamma,dist+plus_actual,dist_minus_act,pred_plus_train,pred_minus_train,pred_plus_test,pred_minus_test,pred_tain_accuracy_tot,pred_train_acc_plus,pred_train_acc_minus,pre_test_acc_tot,pred_test_acc_plus,pred_test_acc_minus,ret_pt_tot_train,ret_pt_tot_plus,ret_pt_train_minus,ret_pt_cor_train,ret_pt_inc_train,rt_pt_tot_test,rt_pt_plus_test,rt_pt_minus_test,rt_pt_cor_test,ret_pt_inc_test
1000,0.0208333333,54.0833333333,45.9166666667,69.5695695696,30.4304304304,77.1144278607,22.8855721393,58.5585585586,58.7050359712,58.2236842105,53.7313432836,56.7741935484,43.4782608696,0.2046580433,0.165386755,0.2942738356,1.1288168033,-1.0949402129,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0204081633,54.0833333333,45.9166666667,69.4694694695,30.5305305305,77.1144278607,22.8855721393,58.6586586587,58.7896253602,58.3606557377,53.7313432836,56.7741935484,43.4782608696,0.2168750512,0.1744227251,0.3132945501,1.137324987,-1.0828446171,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.02,54.0833333333,45.9166666667,69.4694694695,30.5305305305,77.1144278607,22.8855721393,58.6586586587,58.7896253602,58.3606557377,53.7313432836,56.7741935484,43.4782608696,0.2168750512,0.1744227251,0.3132945501,1.137324987,-1.0828446171,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0196078431,54.0833333333,45.9166666667,69.5695695696,30.4304304304,77.1144278607,22.8855721393,58.5585585586,58.7050359712,58.2236842105,53.7313432836,56.7741935484,43.4782608696,0.2110296742,0.1699686534,0.3047295774,1.1342680874,-1.0872743445,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0192307692,54.0833333333,45.9166666667,69.5695695696,30.4304304304,77.1144278607,22.8855721393,58.5585585586,58.7050359712,58.2236842105,53.7313432836,56.7741935484,43.4782608696,0.2110296742,0.1699686534,0.3047295774,1.1342680874,-1.0872743445,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0188679245,54.0833333333,45.9166666667,69.5695695696,30.4304304304,77.1144278607,22.8855721393,58.5585585586,58.7050359712,58.2236842105,53.7313432836,56.7741935484,43.4782608696,0.2110296742,0.1699686534,0.3047295774,1.1342680874,-1.0872743445,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0185185185,54.0833333333,45.9166666667,69.4694694695,30.5305305305,77.1144278607,22.8855721393,58.6586586587,58.7896253602,58.3606557377,53.7313432836,56.7741935484,43.4782608696,0.2168750512,0.1744227251,0.3132945501,1.137324987,-1.0828446171,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0181818182,54.0833333333,45.9166666667,69.3693693694,30.6306306306,77.1144278607,22.8855721393,58.7587587588,58.8744588745,58.4967320261,53.7313432836,56.7741935484,43.4782608696,0.2217613566,0.178197968,0.3202401569,1.1395537278,-1.0795529474,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0178571429,54.0833333333,45.9166666667,69.1691691692,30.8308308308,77.1144278607,22.8855721393,58.5585585586,58.7554269175,58.1168831169,53.7313432836,56.7741935484,43.4782608696,0.2188875217,0.1766344443,0.3135125366,1.1409909126,-1.0778203717,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0175438596,54.0833333333,45.9166666667,69.1691691692,30.8308308308,77.1144278607,22.8855721393,58.5585585586,58.7554269175,58.1168831169,53.7313432836,56.7741935484,43.4782608696,0.2188875217,0.1766344443,0.3135125366,1.1409909126,-1.0778203717,0.0404996871,0.0642125697,-0.039402417,1.0674149845,-1.1520471098
1000,0.0172413793,54.0833333333,45.9166666667,69.1691691692,30.8308308308,76.6169154229,23.3830845771,58.5585585586,58.7554269175,58.1168831169,53.2338308458,56.4935064935,42.5531914894,0.2188875217,0.1766344443,0.3135125366,1.1409909126,-1.0778203717,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0169491525,54.0833333333,45.9166666667,69.0690690691,30.9309309309,76.6169154229,23.3830845771,58.6586586587,58.8405797101,58.2524271845,53.2338308458,56.4935064935,42.5531914894,0.2193650621,0.1772359543,0.3132722025,1.1394516942,-1.079841604,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0166666667,54.0833333333,45.9166666667,68.8688688689,31.1311311311,76.6169154229,23.3830845771,58.6586586587,58.8662790698,58.1993569132,53.2338308458,56.4935064935,42.5531914894,0.2210526484,0.1789763154,0.313971217,1.1408930542,-1.0778063342,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0163934426,54.0833333333,45.9166666667,68.8688688689,31.1311311311,76.1194029851,23.8805970149,58.6586586587,58.8662790698,58.1993569132,52.736318408,56.2091503268,41.6666666667,0.2210526484,0.1789763154,0.313971217,1.1408930542,-1.0778063342,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0161290323,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.5585585586,58.8064046579,58.0128205128,52.736318408,56.2091503268,41.6666666667,0.2164967569,0.1759221768,0.3056830543,1.1389454804,-1.0806967606,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0158730159,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.5585585586,58.8064046579,58.0128205128,52.736318408,56.2091503268,41.6666666667,0.2164967569,0.1759221768,0.3056830543,1.1389454804,-1.0806967606,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.015625,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.5585585586,58.8064046579,58.0128205128,52.736318408,56.2091503268,41.6666666667,0.2164967569,0.1759221768,0.3056830543,1.1389454804,-1.0806967606,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0153846154,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.5585585586,58.8064046579,58.0128205128,52.736318408,56.2091503268,41.6666666667,0.2164967569,0.1759221768,0.3056830543,1.1389454804,-1.0806967606,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0151515152,54.0833333333,45.9166666667,68.6686686687,31.3313313313,76.1194029851,23.8805970149,58.6586586587,58.8921282799,58.1469648562,52.736318408,56.2091503268,41.6666666667,0.2220068078,0.1801924863,0.3134922818,1.1417079975,-1.076655595,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0149253731,54.0833333333,45.9166666667,68.5685685686,31.4314314314,76.1194029851,23.8805970149,58.5585585586,58.8321167883,57.9617834395,52.736318408,56.2091503268,41.6666666667,0.2265491587,0.1837692197,0.3197143591,1.1475458687,-1.0686024647,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0147058824,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0144927536,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0142857143,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.014084507,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0138888889,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0136986301,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0135135135,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0133333333,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.6169154229,23.3830845771,58.6586586587,58.918128655,58.0952380952,53.2338308458,56.4935064935,42.5531914894,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0131578947,54.0833333333,45.9166666667,68.4684684685,31.5315315315,76.1194029851,23.8805970149,58.6586586587,58.918128655,58.0952380952,52.736318408,56.2091503268,41.6666666667,0.2291563232,0.1859424388,0.3228319903,1.1478143669,-1.0680331072,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.012987013,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0128205128,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0126582278,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.0125,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.012345679,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.012195122,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.6169154229,23.3830845771,58.5585585586,58.8579795022,57.9113924051,53.2338308458,56.4935064935,42.5531914894,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0120481928,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.6169154229,23.3830845771,58.5585585586,58.8579795022,57.9113924051,53.2338308458,56.4935064935,42.5531914894,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0119047619,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.6169154229,23.3830845771,58.5585585586,58.8579795022,57.9113924051,53.2338308458,56.4935064935,42.5531914894,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0242020972,0.0539937695,-0.0734131697,1.062083276,-1.1572158405
1000,0.0117647059,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,52.736318408,56.2091503268,41.6666666667,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0139775108,0.0476305201,-0.0932914563,1.0624088642,-1.1558511572
1000,0.011627907,54.0833333333,45.9166666667,68.3683683684,31.6316316316,76.1194029851,23.8805970149,58.5585585586,58.8579795022,57.9113924051,53.7313432836,56.862745098,43.75,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0509967191,0.0719470589,-0.0157824889,1.077183056,-1.140703543
1000,0.0114942529,54.0833333333,45.9166666667,68.4684684685,31.5315315315,75.6218905473,24.3781094527,58.4584584585,58.7719298246,57.7777777778,53.2338308458,56.5789473684,42.8571428571,0.2184336156,0.1781078182,0.3058487146,1.1425556573,-1.0757804667,0.0407721328,0.0656600598,-0.0364312326,1.0776467207,-1.1395000045
1000,0.0113636364,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.3583583584,58.6608442504,57.6923076923,53.7313432836,56.862745098,43.75,0.2153090565,0.1750581593,0.3037838721,1.1418330395,-1.0769480776,0.0509967191,0.0719470589,-0.0157824889,1.077183056,-1.140703543
1000,0.0112359551,54.0833333333,45.9166666667,68.7687687688,31.2312312312,76.1194029851,23.8805970149,58.3583583584,58.6608442504,57.6923076923,53.7313432836,56.862745098,43.75,0.2153090565,0.1750581593,0.3037838721,1.1418330395,-1.0769480776,0.0509967191,0.0719470589,-0.0157824889,1.077183056,-1.140703543
1000,0.0111111111,54.0833333333,45.9166666667,68.6686686687,31.3313313313,76.1194029851,23.8805970149,58.4584584585,58.7463556851,57.8274760383,53.7313432836,56.862745098,43.75,0.2157865969,0.1756608771,0.3035775826,1.1402871078,-1.0789575239,0.0509967191,0.0719470589,-0.0157824889,1.077183056,-1.140703543
1000,0.010989011,54.0833333333,45.9166666667,68.5685685686,31.4314314314,76.1194029851,23.8805970149,58.5585585586,58.8321167883,57.9617834395,53.7313432836,56.862745098,43.75,0.2260948708,0.183437775,0.318992546,1.1471572001,-1.0691490298,0.0509967191,0.0719470589,-0.0157824889,1.077183056,-1.140703543
1000,0.0108695652,54.0833333333,45.9166666667,68.3683683684,31.6316316316,75.6218905473,24.3781094527,58.5585585586,58.8579795022,57.9113924051,53.2338308458,56.5789473684,42.8571428571,0.2287418895,0.1859110329,0.3211592583,1.1494218717,-1.0659643354,0.0407721328,0.0656600598,-0.0364312326,1.0776467207,-1.1395000045
1000,0.0107526882,54.0833333333,45.9166666667,68.2682682683,31.7317317317,75.6218905473,24.3781094527,58.4584584585,58.7976539589,57.7287066246,53.2338308458,56.5789473684,42.8571428571,0.2259465789,0.1841348369,0.315749786,1.1489944212,-1.0667631091,0.0407721328,0.0656600598,-0.0364312326,1.0776467207,-1.1395000045
1000,0.0106382979,54.0833333333,45.9166666667,68.0680680681,31.9319319319,75.6218905473,24.3781094527,58.4584584585,58.8235294118,57.6802507837,53.2338308458,56.5789473684,42.8571428571,0.2297022682,0.1874358533,0.3196504826,1.1522131241,-1.0622553812,0.0407721328,0.0656600598,-0.0364312326,1.0776467207,-1.1395000045
1000,0.0105263158,54.0833333333,45.9166666667,68.0680680681,31.9319319319,75.1243781095,24.8756218905,58.4584584585,58.8235294118,57.6802507837,52.736318408,56.2913907285,42,0.2297022682,0.1874358533,0.3196504826,1.1522131241,-1.0622553812,0.0370504571,0.0636178853,-0.043183176,1.0842846293,-1.1314424087
1000,0.0104166667,54.0833333333,45.9166666667,67.967967968,32.032032032,75.1243781095,24.8756218905,58.3583583584,58.7628865979,57.5,52.736318408,56.2913907285,42,0.2199100013,0.1805040977,0.3033866817,1.1457829072,-1.0714390516,0.0370504571,0.0636178853,-0.043183176,1.0842846293,-1.1314424087
