0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
date,day,o_tday,h_tday,l_tday,c_tday,v_tday,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,yhc,ylc,yoc_past,RSI,MACD,MACDsig,MACDhist,WILLR,slowk,slowd,fastk,fastd,CCI,ROC,OBV,AD,MOM,SMA,WMA,EMA,TSF,BBANDSu,BBANDSm,BBANDSl,TEMA,ADX,MFI,ATR,DS5,DS10,DW5,DW10,OCRSI,yoc_abs,yoc2,yoc1,ycc1_abs,ycc1_qnt,ycc1_sgn,ycc2_abs,ycc2_qnt,ycc2_sgn,ycc3_abs,ycc3_qnt,ycc3_sgn,ycc4_abs,ycc4_qnt,ycc4_sgn,ycc5_abs,ycc5_qnt,ycc5_sgn,ycc6_abs,ycc6_qnt,ycc6_sgn,ycc7_abs,ycc7_qnt,ycc7_sgn,ycc8_abs,ycc8_qnt,ycc8_sgn,ycc9_abs,ycc9_qnt,ycc9_sgn,ycc10_abs,ycc10_qnt,ycc10_sgn
30-05-2006,Tuesday,104.44,104.53,101.85,103.62,2842136.0,0.0010626992561105152,0.010926829268292727,0.01958083243136878,0.001740139211136957,-0.012860817376393201,0.030327135328626943,0.02604218239429656,-0.04011116257526631,-0.08969515944830005,-0.07868765004001062,0.008782088399922762,-0.0170816444701796,0.008984639165297967,42.591683177000824,-2.098450321141712,-1.0701932447752491,-1.028257076366463,-57.421875,53.12058688312573,48.52774346038439,100.00000000000001,85.72132948205052,-76.57295850066926,-10.402075226977948,216162301.0,83834644.13668019,-1.3499999999999943,102.9399999999999,103.08933333333535,105.58404052760224,100.50866666666664,124.54250035599884,110.49750000000002,96.4524996440012,101.43050084461296,29.778960452441684,45.0954422008609,6.336411171094028,1.0066057897804557,0.993470820030488,1.0051476389409637,1.00342097340162,62.845708875030724,-0.007851397931826822,-1.0,-1.0,-0.056842308434665124,-2.0,-1.0,-0.06243968345879172,-2.0,-1.0,-0.03155761436016223,-2.0,-1.0,-0.05578073730939974,-2.0,-1.0,-0.0477707006369427,-2.0,-1.0,-0.0643698127774561,-2.0,-1.0,-0.12468635398571705,-2.0,-1.0,-0.12208067940552023,-2.0,-1.0,-0.16792125072379854,-2.0,-1.0,-0.19349546419610125,-2.0,-1.0
31-05-2006,Wednesday,103.4,103.4,96.36,97.73,7296789.0,-0.056842308434665124,-0.055840015457443735,-0.04653658536585362,-0.038374495719767705,-0.05520108275328687,-0.06897208726302749,-0.028239037486327827,-0.032280423804336975,-0.09467345993515515,-0.14143898796450843,0.05801698557249567,-0.014018213445206226,-0.0021231422505307747,35.15876306740432,-2.569542703229402,-1.3700631364660798,-1.1994795667633222,-72.08361429534726,45.5202714293798,33.77749555959027,0.0,62.574637454166016,-107.26805487966251,-13.206039076376541,208865512.0,79377798.58270292,-5.709999999999994,101.7979999999999,101.35266666666872,104.37572660027882,100.42133333333337,124.12640820984026,109.48300000000002,94.83959179015977,99.21832178982322,30.849809770784674,36.523280005669214,6.4023818017301695,0.9600385076327639,0.9516900215208728,0.9642568194225907,0.9574613997962185,63.74689763418017,-0.054835589941972934,-2.0,-1.0,-0.00593471810089019,-1.0,-1.0,0.026808554179883252,2.0,1.0,0.0011255499846515853,1.0,1.0,0.00961833623247721,1.0,1.0,-0.007981172618438566,-1.0,-1.0,-0.07193287629182442,-2.0,-1.0,-0.0691701626931342,-2.0,-1.0,-0.11777345748490745,-2.0,-1.0,-0.1448889798424231,-2.0,-1.0,-0.16054435690166782,-2.0,-1.0
01-06-2006,Thursday,98.55,100.18,96.57,97.15,4351248.0,-0.00593471810089019,-0.06243968345879172,-0.061443338807844645,-0.052195121951219454,-0.04408147200629726,-0.06080819798917239,-0.0744974754691816,-0.03400616486029619,-0.03802356668977116,-0.10004631773969427,0.03118888317035513,-0.005970149253731472,0.008390463521948154,34.519908968449606,-2.955617444714292,-1.6871739981157223,-1.26844344659857,-71.38610182088442,34.05886699759585,19.871361972812853,0.0,33.333333333333385,-106.95132989545188,-13.621410153818791,204514264.0,76424735.53561153,-4.47999999999999,100.9019999999999,99.80333333333542,103.26407635408208,99.60733333333337,123.09278777429297,108.34150000000002,93.59021222570708,97.58658835200572,31.844169852103164,36.874902098380154,6.202925958749445,0.9628154050464818,0.9560972729330482,0.9734143816171602,0.9612668771532106,57.41834513099664,-0.014205986808726449,-2.0,-1.0,0.03293875450334522,2.0,1.0,0.007102418939783816,1.0,1.0,0.015645908389088997,1.0,1.0,-0.002058672156459113,-1.0,-1.0,-0.06639217704580548,-2.0,-1.0,-0.06361296963458576,-2.0,-1.0,-0.112506433350489,-2.0,-1.0,-0.13978383942357192,-2.0,-1.0,-0.15553268142048376,-2.0,-1.0,-0.0968605249614,-2.0,-1.0
02-06-2006,Friday,96.73,100.73,96.36,100.35,3278225.0,0.03293875450334522,0.026808554179883252,-0.03155761436016223,-0.03052845135735688,-0.020975609756097618,-0.012594706287513541,-0.02987238979118333,-0.04401257502143474,-0.002187531072884547,-0.006337261114961883,0.003786746387643345,-0.03976083707025406,-0.004323211528564093,40.90046901972633,-2.9691447499264996,-1.9435681484778777,-1.0255766014486218,-58.285495598928456,25.95831572246489,24.22608963499152,79.04780146745401,26.34926715581805,-86.7490575941214,-11.842220855661957,207792489.0,79132834.448655,-2.1500000000000057,100.47199999999991,99.61933333333545,102.81575691499253,98.9373333333334,122.25591710297087,107.55700000000002,92.85808289702916,98.07146890873632,32.60909831003571,41.07012396851754,6.0720026759816275,0.9987857313480382,0.988212354870158,1.007334586994471,0.995187470473892,51.44170486373741,0.037423756848960925,2.0,1.0,-0.02501245640259084,-2.0,-1.0,-0.016741405082212186,-1.0,-1.0,-0.033881415047334246,-2.0,-1.0,-0.09616342800199294,-2.0,-1.0,-0.09347284504235173,-2.0,-1.0,-0.14080717488789235,-2.0,-1.0,-0.1672147483806677,-2.0,-1.0,-0.182461385151968,-2.0,-1.0,-0.12566018933731937,-2.0,-1.0,-0.08191330343796711,-2.0,-1.0
05-06-2006,Monday,100.55,101.27,96.36,97.84,3347795.0,-0.02501245640259084,0.007102418939783816,0.0011255499846515853,-0.05578073730939974,-0.05477731620133322,-0.045463414634146306,-0.037292138148184516,-0.054137664346481,-0.06792416881013619,-0.02714527194988555,0.03505723630417,-0.015126737530662345,0.0019930244145491068,37.7899406790794,-3.1461345787973016,-2.1840814345417625,-0.9620531442555391,-67.89131266743206,23.107140667157235,25.223970393667305,40.51193239728548,39.853244621579876,-86.22394683803313,-9.36544696618805,204444694.0,77803262.09631284,-5.670000000000002,99.33799999999992,98.74200000000216,102.05025585114753,97.194,121.5014506780102,106.68050000000002,91.85954932198985,97.38337704335937,33.15709408704042,41.17439526811226,5.989002484840083,0.9849201715355662,0.9660919880719627,0.9908650827408586,0.9768246482490922,52.36479618523788,-0.026951765290899987,-2.0,-1.0,0.008483237939493031,1.0,1.0,-0.009096484055600988,-1.0,-1.0,-0.07297628781684383,-2.0,-1.0,-0.07021668029435818,-2.0,-1.0,-0.11876533115290273,-2.0,-1.0,-0.14585036794766976,-2.0,-1.0,-0.16148814390842187,-2.0,-1.0,-0.10322976287816853,-2.0,-1.0,-0.05836058871627154,-2.0,-1.0,-0.06899018806214227,-2.0,-1.0
06-06-2006,Tuesday,96.73,100.69,93.03,98.67,3471418.0,0.008483237939493031,-0.016741405082212186,0.015645908389088997,0.00961833623247721,-0.0477707006369427,-0.046758767268862945,-0.03736585365853657,-0.029125258289874976,-0.04611368909512757,-0.06001714775650183,0.02047228134184652,-0.05716023107327456,-0.011345053147996723,39.43034177865835,-3.1827376119149022,-2.3838126700163906,-0.7989249418985116,-62.16659827656954,29.96556679665405,40.4466403613033,76.95927584328885,65.50633656934282,-90.83695393034945,-2.297257154173671,207916112.0,79443801.67333634,-4.950000000000003,98.34799999999993,98.51933333333551,101.53021648943252,97.13800000000003,120.3381279966155,105.80350000000003,91.26887200338456,97.40745252908724,34.07424716371009,34.04816059723838,6.108359450208648,1.003274087932648,0.9803863121497551,1.0015293106598144,0.9897899442441177,52.64815911413916,0.02005582549364207,2.0,1.0,-0.01743184351880003,-2.0,-1.0,-0.0807742981656025,-2.0,-1.0,-0.07803790412486067,-2.0,-1.0,-0.12617816965643056,-2.0,-1.0,-0.15303537042667487,-2.0,-1.0,-0.16854160332421197,-2.0,-1.0,-0.11077328468632823,-2.0,-1.0,-0.06628154454241417,-2.0,-1.0,-0.07682172899564202,-2.0,-1.0,-0.09628053106313976,-2.0,-1.0
07-06-2006,Wednesday,95.29,98.85,95.27,96.95,2481330.0,-0.01743184351880003,-0.009096484055600988,-0.033881415047334246,-0.002058672156459113,-0.007981172618438566,-0.0643698127774561,-0.06337551927350016,-0.054146341463414606,-0.04604939486372127,-0.06274168600154674,0.01959773078906644,-0.017328519855595737,-0.03425559947299073,37.238941073557335,-3.3123526650763893,-2.5695206690283903,-0.742831996047999,-67.39130434782608,35.23192884227521,40.02517577185501,42.61431728965018,53.36184184340822,-93.15819386932667,-3.5994829472009493,205434782.0,79291317.70685591,-0.7800000000000011,98.19199999999992,98.05333333333554,100.8255677987506,96.40599999999996,118.07707470387902,104.64400000000003,91.21092529612105,96.74607168301824,34.92588930633193,35.52397161672952,5.927762346622316,0.9873513117158229,0.9695484774238707,0.9887476203426484,0.979132887370104,43.949737164587305,0.017420505824325704,2.0,1.0,-0.06446621970087674,-2.0,-1.0,-0.0616812790097989,-2.0,-1.0,-0.11067560598246523,-2.0,-1.0,-0.138009283135637,-2.0,-1.0,-0.15379061371841152,-2.0,-1.0,-0.09499742135121204,-2.0,-1.0,-0.04971634863331622,-2.0,-1.0,-0.06044352759154203,-2.0,-1.0,-0.08024755028365138,-2.0,-1.0,-0.07282104177411039,-2.0,-1.0
08-06-2006,Thursday,96.65,96.65,89.14,90.7,6604609.0,-0.06446621970087674,-0.0807742981656025,-0.07297628781684383,-0.09616342800199294,-0.06639217704580548,-0.07193287629182442,-0.12468635398571705,-0.12375615882523429,-0.11512195121951217,-0.10754698415822093,0.06560088202866596,-0.01719955898566706,-0.003094378545642054,30.58679871855458,-3.874730810259024,-2.830562697274517,-1.044168112984507,-93.00134589502018,39.58184407170816,38.273716081966164,0.0,39.85786437764639,-150.29712373572616,-13.594360293417163,198830173.0,75430567.57236856,-6.450000000000003,96.90199999999992,95.55600000000224,99.26778813740435,93.124,115.82283764796901,103.15600000000002,90.48916235203103,93.56934443484546,36.371207685482524,34.62451067747037,6.062207893292151,0.9359971930403922,0.9170694222563744,0.9491816317133186,0.9319177872346741,35.28622354081564,-0.061562338334195575,-2.0,-1.0,0.0029768467475192505,1.0,1.0,-0.04939360529217204,-2.0,-1.0,-0.07861080485115776,-2.0,-1.0,-0.0954796030871003,-2.0,-1.0,-0.03263506063947087,-2.0,-1.0,0.015766262403528034,1.0,1.0,0.004299889746416765,1.0,1.0,-0.01686879823594268,-1.0,-1.0,-0.008930540242557908,-1.0,-1.0,0.026901874310915078,1.0,1.0
09-06-2006,Friday,90.18,92.91,87.09,90.97,9293328.0,0.0029768467475192505,-0.0616812790097989,-0.07803790412486067,-0.07021668029435818,-0.09347284504235173,-0.06361296963458576,-0.0691701626931342,-0.12208067940552023,-0.12114771519659942,-0.1124878048780488,0.021325711773111992,-0.042651423546223984,-0.005733186328555634,31.158909827861976,-4.249645530156997,-3.1143792638510126,-1.135266266305984,-84.05916187345935,35.85473883054127,29.265324637802653,6.46925226031164,16.361189849987323,-161.40782224650525,-12.055297757153905,208123501.0,78528343.57236856,-9.379999999999995,95.02599999999993,93.57866666666892,97.99120534703445,90.91066666666674,114.28474500262831,101.92200000000001,89.55925499737171,91.67879155044098,37.897739262856874,33.761671678294846,6.044907329485569,0.9573169448361508,0.9306489068941877,0.9721232759603093,0.948750573609774,30.637169002168903,0.008760257263251187,1.0,1.0,-0.05221501593932065,-2.0,-1.0,-0.08134549851599435,-2.0,-1.0,-0.09816422996592275,-2.0,-1.0,-0.03550621083873809,-2.0,-1.0,0.012751456524128797,1.0,1.0,0.0013191161921513087,1.0,1.0,-0.019786742882268848,-1.0,-1.0,-0.011872045729361309,-1.0,-1.0,0.023854017808068614,1.0,1.0,0.015389688908431414,1.0,1.0
12-06-2006,Monday,91.27,91.82,84.55,86.22,5718999.0,-0.05221501593932065,-0.04939360529217204,-0.11067560598246523,-0.12617816965643056,-0.11876533115290273,-0.14080717488789235,-0.112506433350489,-0.11777345748490745,-0.16792125072379854,-0.16703700125591736,0.06495012758060768,-0.01936905590350269,0.0032977904803781154,26.950486284586706,-4.873870504092366,-3.4662775118992832,-1.407592992193083,-93.78720238095238,28.13191606701889,16.856707481287838,0.0,2.15641742010393,-177.59036412324815,-15.162845616451836,202404502.0,75436780.15146072,-11.620000000000005,92.70199999999993,90.64333333333562,96.18025067825992,87.83533333333341,113.732548507089,100.60300000000002,87.47345149291104,88.406221320713,39.530625571425055,27.66583124637379,6.132413948808028,0.9300770209919966,0.8979379295979998,0.9512006766447008,0.9193091562579316,35.63706191345075,-0.05533033855593292,-2.0,-1.0,-0.03073532823010909,-2.0,-1.0,-0.04848063094409641,-2.0,-1.0,0.01762932034330777,1.0,1.0,0.06854558107167706,2.0,1.0,0.05648341452099286,2.0,1.0,0.03421479935049876,1.0,1.0,0.04256553003943403,2.0,1.0,0.08025980051032246,2.0,1.0,0.07132915796798893,2.0,1.0,0.06958942240779402,2.0,1.0
13-06-2006,Tuesday,84.55,84.71,79.09,83.57,3489068.0,-0.03073532823010909,-0.08134549851599435,-0.07861080485115776,-0.138009283135637,-0.15303537042667487,-0.14585036794766976,-0.1672147483806677,-0.13978383942357192,-0.1448889798424231,-0.19349546419610125,0.013641258824937186,-0.05360775397870037,-0.01936905590350269,24.927672669828105,-5.5187889822002205,-3.8767798059594707,-1.6420091762407498,-82.98518799848085,22.083067507618892,20.127170403766186,0.0,2.15641742010393,-215.54522614930556,-18.468292682926833,198915434.0,77510354.37210129,-15.100000000000009,89.68199999999993,87.59933333333564,94.24021211237378,84.88200000000008,113.08252598834177,99.15800000000002,85.23347401165826,85.18461858260186,41.44427244414635,16.733899247012225,6.2036700953217405,0.9318480854575061,0.8889007073339354,0.9540026940844047,0.9130920193967568,34.35006270865958,-0.011590774689532868,-1.0,-1.0,-0.01830800526504711,-2.0,-1.0,0.04989828885963865,2.0,1.0,0.10242910135215991,2.0,1.0,0.0899844441785331,2.0,1.0,0.06700969247337572,2.0,1.0,0.07562522436280972,2.0,1.0,0.11451477803039378,2.0,1.0,0.10530094531530468,2.0,1.0,0.1035060428383392,2.0,1.0,0.06772765346416192,2.0,1.0
14-06-2006,Wednesday,84.55,87.27,80.2,82.04,5132039.0,-0.01830800526504711,-0.04848063094409641,-0.09816422996592275,-0.0954796030871003,-0.15379061371841152,-0.16854160332421197,-0.16148814390842187,-0.182461385151968,-0.15553268142048376,-0.16054435690166782,0.06374939054119928,-0.022428083861531,0.01172669618284078,23.816216668659745,-6.0832260920317225,-4.318069063173921,-1.7651570288578018,-88.79605013292822,17.863356324006727,16.606191086966145,0.0,5.033011044967376e-14,-178.52542566980713,-20.74195729881171,193783395.0,75049588.85442096,-14.909999999999997,86.69999999999993,85.05200000000234,92.36325640277782,81.08266666666671,111.68721279543594,97.56850000000001,83.44978720456409,82.53760958630042,42.427584451408904,26.93572370950844,6.265550802798758,0.9462514417531727,0.8874369902429522,0.9645863706908451,0.9182186696187236,34.61598894165408,-0.029686575990538037,-2.0,-1.0,0.06947830326669903,2.0,1.0,0.1229887859580691,2.0,1.0,0.11031204290589952,2.0,1.0,0.08690882496343241,2.0,1.0,0.09568503169185755,2.0,1.0,0.1352998537298878,2.0,1.0,0.1259141882008776,2.0,1.0,0.12408581179912229,2.0,1.0,0.08764017552413453,2.0,1.0,0.10494880546075083,2.0,1.0
15-06-2006,Thursday,84.37,88.48,83.8,87.74,4313083.0,0.06947830326669903,0.04989828885963865,0.01762932034330777,-0.03550621083873809,-0.03263506063947087,-0.09499742135121204,-0.11077328468632823,-0.10322976287816853,-0.12566018933731937,-0.0968605249614,0.008434009573740702,-0.04490540232505127,0.028400780107264725,35.37651461805263,-6.001423530309609,-4.654739956601058,-1.3466835737085505,-65.99842767295601,23.58468247709335,34.0206859405477,100.0,33.333333333333385,-115.46928539979675,-15.325226790194957,198096478.0,77998705.43561752,-2.960000000000008,86.10799999999993,85.39866666666902,91.65198618696584,80.45466666666665,110.4511056283322,96.55800000000002,82.66489437166784,83.56973733279376,42.976067982765976,27.07694929956692,6.2780114597417045,1.0189529428159994,0.958854707393038,1.0274165092350886,0.9915102054234365,33.255947470697095,0.03994310773971779,2.0,1.0,0.050034191930704366,2.0,1.0,0.03818098928652848,2.0,1.0,0.016298153635742045,1.0,1.0,0.024504217004786936,1.0,1.0,0.06154547526783686,2.0,1.0,0.052769546387052765,2.0,1.0,0.05105994985183501,2.0,1.0,0.016981992249829145,1.0,1.0,0.033166172783223286,1.0,1.0,0.013106906770002345,1.0,1.0
16-06-2006,Friday,89.09,95.44,89.09,92.13,4637831.0,0.050034191930704366,0.1229887859580691,0.10242910135215991,0.06854558107167706,0.012751456524128797,0.015766262403528034,-0.04971634863331622,-0.06628154454241417,-0.05836058871627154,-0.08191330343796711,0.03592749375881909,-0.032996852273960625,0.015386368816959296,42.600678626342216,-5.518741483030922,-4.827540261887031,-0.6912012211438912,-48.742138364779905,34.55844175653488,53.048448242090785,100.0,66.66666666666673,-44.55582446965763,-5.730072649135376,202734309.0,77801506.32223168,1.1599999999999966,86.33999999999995,87.40600000000238,91.72552677358648,83.06333333333332,109.97956995366255,96.11500000000001,82.25043004633747,86.45633988638086,41.670821208742424,30.072255422695136,6.379582069760154,1.0670604586518422,1.0159566842737884,1.0540466329542306,1.0397843747627307,34.037423628405975,0.03412279717139962,2.0,1.0,-0.01128839683056542,-1.0,-1.0,-0.032128514056224834,-2.0,-1.0,-0.024313470096602573,-2.0,-1.0,0.010962769998914634,1.0,1.0,0.0026050146532075233,1.0,1.0,0.0009768804949528212,1.0,1.0,-0.03147726039292295,-1.0,-1.0,-0.01606425702811234,-1.0,-1.0,-0.035167697818300175,-1.0,-1.0,-0.05459676544013895,-2.0,-1.0
19-06-2006,Monday,90.55,92.67,89.64,91.09,2675838.0,-0.01128839683056542,0.03818098928652848,0.11031204290589952,0.0899844441785331,0.05648341452099286,0.0013191161921513087,0.004299889746416765,-0.06044352759154203,-0.07682172899564202,-0.06899018806214227,0.017345482489845188,-0.015918322538149114,-0.017149679800282192,41.4193942361951,-5.160643110000265,-4.894160831509678,-0.2664822784905869,-50.63759769642123,52.99418869643305,71.91343190666068,93.71137489693182,97.90379163231067,-50.84049018409652,-6.2377766340710235,200058471.0,77686701.39153862,4.8700000000000045,87.31399999999994,88.98933333333574,91.62775342380395,85.13466666666666,109.51213246999018,95.641,81.76986753000983,88.06783764587647,40.45880634714912,25.497579591234366,6.140326207634429,1.0432462148109132,1.0120211536752284,1.0236058254172509,1.0271890005617759,33.21962361559049,0.005963556046383283,1.0,1.0,-0.02107805467120432,-2.0,-1.0,-0.01317378416950272,-1.0,-1.0,0.022505214622900397,1.0,1.0,0.014052036447469548,1.0,1.0,0.012405313426281648,1.0,1.0,-0.020419365462729162,-1.0,-1.0,-0.004830387528817628,-1.0,-1.0,-0.024151937644088295,-1.0,-1.0,-0.04380283236359654,-2.0,-1.0,-0.02612800526951377,-1.0,-1.0
20-06-2006,Tuesday,89.64,89.95,87.47,89.17,2640302.0,-0.02107805467120432,-0.032128514056224834,0.016298153635742045,0.08690882496343241,0.06700969247337572,0.03421479935049876,-0.019786742882268848,-0.01686879823594268,-0.08024755028365138,-0.09628053106313976,0.008747336548166436,-0.01906470786138839,-0.015918322538149114,39.255240244385256,-4.9744333520987425,-4.910215335627491,-0.06421801647125136,-54.553651938683494,65.21041725084343,70.66937160377886,82.19039550084774,91.96725679925991,-67.6820995622247,-11.141006477329341,197418169.0,78666168.26250637,5.6000000000000085,88.43399999999994,89.60800000000243,91.2496375124495,87.10933333333332,108.30018718733623,94.85100000000001,81.40181281266379,88.37001321441699,39.643516260974515,27.722499012277524,5.960302907089113,1.0083225908587201,1.0012576074019173,0.9951120435675116,1.00726849265551,28.17815688275695,-0.0052431950022311345,-1.0,-1.0,0.008074464505999763,1.0,1.0,0.04452170012335986,2.0,1.0,0.03588650891555459,2.0,1.0,0.03420432881013791,2.0,1.0,0.0006728720421666735,1.0,1.0,0.01659751037344403,1.0,1.0,-0.0031400695301110368,-1.0,-1.0,-0.02321408545474944,-1.0,-1.0,-0.005158685656611057,-1.0,-1.0,-0.0026914881686665344,-1.0,-1.0
21-06-2006,Wednesday,89.95,90.89,88.77,89.89,2101368.0,0.008074464505999763,-0.01317378416950272,-0.024313470096602573,0.024504217004786936,0.09568503169185755,0.07562522436280972,0.04256553003943403,-0.011872045729361309,-0.008930540242557908,-0.07282104177411039,0.01112470797641562,-0.012459672933585544,0.008747336548166436,40.51052004546602,-4.714417919530902,-4.8710558524081735,0.15663793287727135,-51.30748422001803,68.0356401432849,61.52411691941514,71.06712169771095,82.32296403183022,-50.50655371758875,-8.125511038430089,199519537.0,78785113.62099694,7.849999999999994,90.00399999999993,90.09333333333579,91.04046251053418,89.5466666666667,107.18167938836974,94.17350000000002,81.16532061163029,88.96025163128787,38.644993264238856,32.46805117357276,5.685995556582748,0.9987333896271284,1.0174076421586375,0.9977430812490478,1.013669504313874,27.08514949985691,-0.0006670372429127546,-1.0,-1.0,0.036155300923350765,2.0,1.0,0.02758927578151078,2.0,1.0,0.025920569585048372,2.0,1.0,-0.007342307264434271,-1.0,-1.0,0.008454778062075927,1.0,1.0,-0.01112470797641562,-1.0,-1.0,-0.031037935254199647,-1.0,-1.0,-0.013127155412170506,-1.0,-1.0,-0.010679719657358925,-1.0,-1.0,-0.008232283902547502,-1.0,-1.0
22-06-2006,Thursday,90.89,94.82,90.89,93.14,3860010.0,0.036155300923350765,0.04452170012335986,0.022505214622900397,0.010962769998914634,0.06154547526783686,0.1352998537298878,0.11451477803039378,0.08025980051032246,0.023854017808068614,0.026901874310915078,0.018037363109297752,-0.02415718273566674,0.01112470797641562,45.94096662232234,-4.197717305188235,-4.736388142964186,0.5386708377759515,-36.654643823264195,64.32223362180981,60.77321234223543,99.99999999999999,84.41917239951961,-10.68453440523513,-5.604540387149082,203379547.0,79344962.3996229,5.400000000000006,91.08399999999993,91.13866666666917,91.36346827814431,92.08800000000002,106.30231334747961,93.74900000000001,81.19568665252041,90.86945935471438,36.7707762591838,32.89031492466375,5.631995873969694,1.0225725703746,1.051288997245925,1.0219592123357533,1.04010834165793,34.193140901338026,0.024755198591704258,2.0,1.0,-0.00826712475842813,-1.0,-1.0,-0.00987760360747264,-1.0,-1.0,-0.0419798153317586,-2.0,-1.0,-0.026733948894137802,-1.0,-1.0,-0.04563023405625939,-2.0,-1.0,-0.06484861498818989,-2.0,-1.0,-0.047562808675112804,-2.0,-1.0,-0.04520077302984747,-2.0,-1.0,-0.04283873738458229,-2.0,-1.0,-0.02415718273566674,-1.0,-1.0
23-06-2006,Friday,92.55,92.69,88.73,92.37,4443021.0,-0.00826712475842813,0.02758927578151078,0.03588650891555459,0.014052036447469548,0.0026050146532075233,0.052769546387052765,0.1259141882008776,0.10530094531530468,0.07132915796798893,0.015389688908431414,0.0034643282451011495,-0.03940673378802642,-0.00633455013957487,44.895311639604195,-3.8064821537210207,-4.550406945115553,0.7439247913945319,-38.5185185185185,61.89111375130992,63.37601199227922,84.35988965733308,85.14233711834807,-26.105138984974843,-4.724084579680243,198936526.0,83069919.39962292,0.2400000000000091,91.13199999999993,91.56733333333587,91.51831931227595,94.2306666666666,105.14308128832366,93.24250000000002,81.34191871167639,91.81336644232108,35.39818720180167,32.435226642340865,5.5447104544004295,1.0135846903392889,1.0409529390551746,1.0087658626438554,1.0236655987426646,31.701656014818184,-0.0019448946515396284,-1.0,-1.0,-0.0016239038648912598,-1.0,-1.0,-0.03399372090505576,-2.0,-1.0,-0.01862076431741906,-1.0,-1.0,-0.037674569665475846,-2.0,-1.0,-0.05705315578651088,-2.0,-1.0,-0.03962325430334536,-2.0,-1.0,-0.03724152863483812,-2.0,-1.0,-0.034859802966331045,-1.0,-1.0,-0.016022518133593202,-1.0,-1.0,-0.044278445382700045,-2.0,-1.0
25-06-2006,Sunday,93.45,93.45,91.82,92.22,239178.0,-0.0016239038648912598,-0.00987760360747264,0.025920569585048372,0.03420432881013791,0.012405313426281648,0.0009768804949528212,0.05105994985183501,0.12408581179912229,0.1035060428383392,0.06958942240779402,0.01333767078724793,-0.004337453914552219,0.01169210782721661,44.681955242465136,-3.4685459848652727,-4.334034753065497,0.8654887682002244,-33.55263157894736,63.87577463240573,67.47809956270258,81.16866726685156,88.50951897472828,-2.8342183961951957,1.6758544652701213,198697348.0,82948129.37508304,1.1299999999999955,91.35799999999995,91.93000000000256,91.62627018731042,94.95333333333332,103.608415545623,92.67800000000003,81.74758445437705,92.36296525253216,33.94070309861779,34.85203306463413,5.265088279086114,1.0094354079555163,1.0322826184293001,1.0031545741324641,1.0148787251837768,35.3342012401998,-0.01316211878009635,-2.0,-1.0,-0.03242246801127732,-2.0,-1.0,-0.017024506614617147,-1.0,-1.0,-0.036109303838646696,-2.0,-1.0,-0.05551941010626767,-2.0,-1.0,-0.03806115810019524,-2.0,-1.0,-0.03567555844719141,-2.0,-1.0,-0.03328995879418774,-1.0,-1.0,-0.014422034265885907,-1.0,-1.0,-0.04272392105833873,-2.0,-1.0,-0.01626545217957059,-1.0,-1.0
26-06-2006,Monday,92.18,93.27,88.46,89.23,3908701.0,-0.03242246801127732,-0.03399372090505576,-0.0419798153317586,-0.007342307264434271,0.0006728720421666735,-0.020419365462729162,-0.03147726039292295,0.016981992249829145,0.08764017552413453,0.06772765346416192,0.04527625238148596,-0.008629384736075425,-0.0004337453914551295,40.5456415495667,-3.4027721091536165,-4.147782224283121,0.7450101151295048,-42.25512528473804,59.551307767860216,47.7998117485989,0.6467516732484165,55.39176953247775,-29.476702508960436,-1.912718478619324,194788647.0,80290862.79088348,0.060000000000002274,91.36999999999995,91.22066666666926,91.25761323541651,93.37333333333338,101.74806234976812,91.95850000000003,82.16893765023194,91.3502590903719,33.157965934351914,34.109654212079164,5.232581973437106,0.9765787457590025,0.9925251941002421,0.9781774597861318,0.9821821689601834,38.355450659070165,-0.03200260360164898,-2.0,-1.0,0.01591393029250254,2.0,1.0,-0.003810377675669656,-1.0,-1.0,-0.02387089543875389,-1.0,-1.0,-0.005827636445141883,-1.0,-1.0,-0.003362097949120219,-1.0,-1.0,-0.0008965594530987145,-1.0,-1.0,0.01860360865179868,1.0,1.0,-0.010646643505547494,-1.0,-1.0,0.016698419813963854,1.0,1.0,0.004594867197130971,1.0,1.0
