'c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
1,0.0084325652,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0049603325,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0029178426,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.001716378,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0010096341,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0005939024,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0003493544,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0002055026,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0001208839,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,7.1108155782494E-05,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,4.18283269308788E-05,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,1000,55.5370524563,44.4629475437,55.1448551449,44.8551448551,100,0,100,100,100,57.5,57.5,nan,2.4075102629,2.4907780875,2.3051409107,2.4075102629,0,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,200,55.5370524563,44.4629475437,55.1448551449,44.8551448551,100,0,100,100,100,57.5,57.5,nan,2.4075102629,2.4907780875,2.3051409107,2.4075102629,0,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,100,55.5370524563,44.4629475437,55.1448551449,44.8551448551,100,0,100,100,100,57.5,57.5,nan,2.4075102629,2.4907780875,2.3051409107,2.4075102629,0,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0526315789,55.5370524563,44.4629475437,99.1008991009,0.8991008991,99,1,55.6443556444,55.4435483871,77.7777777778,57.5,57.5757575758,50,0.3980704517,0.3721621762,3.253738153,2.5209930838,-2.265145553,0.3466466342,0.3423113094,0.7758437872,1.8543508726,-1.693188512
1,0.05,55.5370524563,44.4629475437,99.6003996004,0.3996003996,100,0,55.1448551449,55.1654964895,50,57.5,57.5,nan,0.3600250363,0.3511967386,2.5604782404,2.5093322776,-2.2823304141,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0476190476,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0454545455,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0434782609,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0416666667,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.04,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0384615385,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.037037037,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0357142857,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0344827586,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0333333333,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0322580645,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.03125,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0303030303,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0294117647,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0285714286,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0277777778,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.027027027,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0263157895,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0256410256,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.025,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0243902439,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0238095238,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.023255814,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0227272727,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0222222222,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0217391304,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0212765957,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0208333333,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0204081633,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.02,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0196078431,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0192307692,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0188679245,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0185185185,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0181818182,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0178571429,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0175438596,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0172413793,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0169491525,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0166666667,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0163934426,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0161290323,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0158730159,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.015625,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0153846154,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0151515152,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0149253731,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0147058824,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0144927536,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0142857143,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.014084507,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0138888889,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0136986301,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0135135135,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0133333333,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0131578947,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.012987013,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0128205128,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0126582278,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0125,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.012345679,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.012195122,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0120481928,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0119047619,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0117647059,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.011627907,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0114942529,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0113636364,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0112359551,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0111111111,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.010989011,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0108695652,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0107526882,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0106382979,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0105263158,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0104166667,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0103092784,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0102040816,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0101010101,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.01,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0099009901,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0098039216,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0097087379,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0096153846,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0095238095,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0094339623,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0093457944,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0092592593,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0091743119,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0090909091,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.009009009,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0089285714,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0088495575,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0087719298,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0086956522,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0086206897,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
1,0.0085470085,55.5370524563,44.4629475437,100,0,100,0,55.1448551449,55.1448551449,nan,57.5,57.5,nan,0.3395616737,0.3395616737,0,2.4907780875,-2.3051409107,0.3311297584,0.3311297584,0,1.8408579372,-1.7114436599
